"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Baltimore","BALDWIN","MAIN OFFICE","230360001","13516 LONG GREEN PIKE","BALDWIN","MD","21013-9998","Feb-60","USPS","5/1/2015","4/30/2020","P","P","Reimbursable","","","","EXEMPT TRUST U/D JACK W PETERSON","JOANNE L BOOTH","JACQUELINE P OSTANDER","6225 SMITH AVE","BALTIMORE","MD","212093600","2,881","16,618","$48,372.00 ","$16.79 ","$0.00 ","$0.00 "
"12","Baltimore","BALDWIN","MAIN OFFICE PARKING EXPAN","230360002","13516 LONG GREEN PIKE","BALDWIN","MD","21013-9998","","USPS","5/1/2015","4/30/2020","X","Z","None Specified","","","","EXEMPT TRUST U/D JACK W PETERSON","JOANNE L BOOTH","JACQUELINE P OSTANDER","6225 SMITH AVE","BALTIMORE","MD","212093600","0","9,150","$10,992.00 ","$1.20 ","$0.00 ","$0.00 "
"13","Baltimore","BALTIMORE","CALVERT FINANCE UNIT","230400001","111 N CALVERT ST","BALTIMORE","MD","21202-9997","Jan-79","Landlord","2/1/2014","1/31/2019","P","P","None Specified","","","","CITY OF BALTIMORE","BUREAU OF TREASURY MGMT","200 HOLLIDAY ST STE 3","","BALTIMORE","MD","212023683","1,930","67,892","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"14","Baltimore","BALTIMORE","CARROLL STA PARKING","230401001","318 S LOUDEN ST","BALTIMORE","MD","21229-9998","","USPS","4/26/2009","5/31/2016","X","P","Reimbursable","","","","ROBERT L KONDNER","THELMA KONDNER","19624 DOWNES RD","","PARKTON","MD","211209177","0","12,900","$24,000.00 ","$1.86 ","$27,600.00 ","$2.14 "
"15","Baltimore","BALTIMORE","CATONSVILLE CARRIER ANNEX","230378080","700 GEIPE RD REAR","CATONSVILLE","MD","21228-9997","Nov-00","Landlord","11/16/2015","11/15/2020","P","P","Reimbursable","","2","","BGG ASSOCIATES LLC","5249 DUKE ST, SUITE 100","","","ALEXANDRIA","VA","223042907","22,000","58,720","$401,500.00 ","$18.25 ","$0.00 ","$0.00 "
"16","Baltimore","BALTIMORE","EASTPOINT MALL FIN. UNIT","230378124","7761C EASTPOINT MALL","BALTIMORE","MD","21224-2118","Apr-00","USPS (Not Roof)","4/1/2015","3/31/2020","P","P","None Specified","","","","TRP-MCB EASTPOINT LLC","EASTPOINT MALL","7839 EASTPOINT MALL STE 10","","BALTIMORE","MD","212242147","1,400","1,400","$72,000.00 ","$51.43 ","$0.00 ","$0.00 "
"17","Baltimore","BALTIMORE","ESSEX BRANCH","230406001","444 MARYLAND AVE","ESSEX","MD","21221-9998","Jul-83","USPS (Not Roof)","7/1/2008","6/30/2018","P","P","Percentage","","","","CUZ IV, LLP","C/O CHARLES PROPERTY MANAGEMENT, LL","2701 N. CHARLES ST. SUITE 404","","BALTIMORE","MD","212185061","15,514","55,935","$186,222.00 ","$12.00 ","$0.00 ","$0.00 "
"18","Baltimore","BALTIMORE","FELLS POINT STATION","230407001","714 S WOLFE ST","BALTIMORE","MD","21231-9998","Sep-99","Landlord","9/1/2014","8/31/2019","A","A","Percentage","N","","","WASHINGTON BRICK & TERRA COTTA CO LP LLP","DBA TBC LANCASTER LLC","3168 BRAVERTON ST STE 400","","EDGEWATER","MD","210372675","3,700","4,144","$103,600.00 ","$28.00 ","$0.00 ","$0.00 "
"19","Baltimore","BALTIMORE","FRANKLIN STA","230408001","2401 ASHTON ST","BALTIMORE","MD","21223-9998","Aug-66","Landlord","8/1/2015","7/31/2020","P","P","Reimbursable","","","","FOURFED INC","100 NORTH LASALLE ST STE 1111","","","CHICAGO","IL","606023537","6,489","13,869","$61,646.00 ","$9.50 ","$0.00 ","$0.00 "
"20","Baltimore","BALTIMORE","GWYNN OAK PKG","230378008","6101 LIBERTY ROAD","BALTIMORE","MD","21207-6208","","Landlord","9/1/2011","8/31/2016","X","Z","","","","","B I L HOLDINGS LLC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","0","6,400","$7,200.00 ","$1.13 ","$0.00 ","$0.00 "
"21","Baltimore","BALTIMORE","GWYNN OAK PKG LOT#2","230410003","KELOX RD& LIBERTY RD","BALTIMORE","MD","21207-9998","","Landlord","9/1/2011","8/31/2016","X","B","","","","","B I L HOLDINGS LLC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","0","9,780","$7,200.00 ","$0.74 ","$0.00 ","$0.00 "
"22","Baltimore","BALTIMORE","GWYNN OAK STATION","230410001","6101 LIBERTY RD","GWYNN OAK","MD","21207-9998","Sep-66","Shared","9/1/2011","8/31/2016","B","B","","","","","B I L HOLDINGS LLC","C/O NATIONWIDE POSTAL MGMT.","123 GROVE AVE - STE 222","","CEDARHURST","NY","115162302","10,669","75,136","$14,600.00 ","$1.37 ","$0.00 ","$0.00 "
"23","Baltimore","BALTIMORE","HALETHORPE BR & VMF","230411001","6A WAELCHLI AVE","HALETHORPE","MD","21227-9995","Jan-65","USPS","1/13/2005","1/12/2020","P","P","Reimbursable","","","","JOHN KOUTSOS","PETER KOUTSOS","ANGELINA K GUYNN","PO BOX 473","BROOKVILLE","MD","208330473","7,944","140,045","$248,063.00 ","$31.23 ","$0.00 ","$0.00 "
"24","Baltimore","BALTIMORE","LOCH RAVEN BRANCH","230378130","808 GLEN EAGLES CT STE 1","TOWSON","MD","21286-9998","Aug-95","Shared","8/14/2015","8/13/2020","P","P","None Specified","N","","","808 GLENEAGLES LTD PART","C/O SIENA CORPORATION","8221 SNOWDEN RIVER PKWY","","COLUMBIA","MD","210451947","30,000","365,904","$300,900.00 ","$10.03 ","$0.00 ","$0.00 "
"25","Baltimore","BALTIMORE","MONDAWMIN MALL","230383003","2401 LIBERTY HEIGHTS AVE","BALTIMORE","MD","21215-8019","Aug-00","Landlord","5/1/2016","4/30/2021","P","P","None Specified","","1","5","MONDAWMIN BUSINESS TRUST","MONDAWMIN LLC","110 N WACKER DR","","CHICAGO","IL","606061511","610","610","$36,905.00 ","$60.50 ","$40,596.00 ","$66.55 "
"26","Baltimore","BALTIMORE","MOUNT WASHINGTON STA","230419001","5730 COTTONWORTH AVE","BALTIMORE","MD","21209-9998","Dec-69","USPS","9/18/2013","9/17/2018","B","B","Reimbursable","","2","10","STEPHENS-GLOBAL LLC","PO BOX 1012","","","COCKEYSVILLE","MD","210306012","6,242","20,242","$90,010.00 ","$14.42 ","$98,356.36 ","$15.76 "
"27","Baltimore","BALTIMORE","P&DC","230379009","900 E FAYETTE ST RM 505","BALTIMORE","MD","21233-9998","Jan-72","USPS","1/1/2012","12/31/2016","A","A","None Specified","Y","5","25","MOREPOST ASSOCIATES LP","C/O MOREPOST EQUITY LLC","JOSHUA FEIBUSCH","290 CENTRAL AVE STE 205","LAWRENCE","NY","115598507","860,334","1,029,800","$1,806,300.00 ","$2.10 ","$1,650,000.00 ","$1.92 "
"28","Baltimore","BALTIMORE","PARKVILLE EMPL PKG","230422001","REAR OF 8123 HARFORD RD","BALTIMORE","MD","21234-9998","","Landlord","11/1/2014","10/31/2019","X","B","None Specified","N","","","PARKVILLE MEMORIAL","POST #9083 VFW INC","8123 HARFORD RD","","BALTIMORE","MD","212345708","0","24,000","$45,732.00 ","$1.91 ","$0.00 ","$0.00 "
"29","Baltimore","BALTIMORE","PIKESVILLE CARRIER ANNEX","230378056","3703 OLD COURT RD","PIKESVILLE","MD","21208-9998","Feb-70","USPS (Not Roof)","2/1/2013","1/31/2018","B","B","Reimbursable","","","","OLD COURT ASSOCIATES LLLP","C/O METROPOLITAN MANAGEMENT","1777 REISTERSTOWN RD SUITE 245","","BALTIMORE","MD","212081343","9,803","40,602","$100,436.11 ","$10.25 ","$0.00 ","$0.00 "
"30","Baltimore","BALTIMORE","PIKESVILLE FIN UNIT","230423001","1325 BEDFORD AVE","PIKESVILLE","MD","21208-9997","Oct-92","Landlord","6/1/2013","5/31/2018","A","A","None Specified","Y","","","PIKESVILLE SHOPPING CENTER LLC","C/O HILL MANAGEMENT SERVICE","9640 DEERECO RD","","TIMONIUM","MD","210932120","3,662","26,141","$49,437.00 ","$13.50 ","$0.00 ","$0.00 "
"31","Baltimore","BALTIMORE","ROLAND PARK STA","230378028","732 DEEPDENE RD","BALTIMORE","MD","21210-9997","Jul-51","USPS (Not Roof)","8/1/2011","7/31/2016","A","A","Reimbursable","","1","5","ROLAND PARK - VICTOR'S","MARKET INC","732 DEEPDENE ROAD LLC","6213 N CHARLES ST","BALTIMORE","MD","212121113","2,747","8,799","$75,817.00 ","$27.60 ","$87,190.00 ","$31.74 "
"32","Baltimore","BALTIMORE","SECURITY MALL  RETAIL","230378126","6901 SECURITY BLVD","WINDSOR MILL","MD","21244-2412","Feb-99","USPS","2/22/2014","2/21/2019","P","P","","","","","JAMES KHEZRIE","SEC SQUARE HOLDING LLC","6901 SECURITY BLVD","","BALTIMORE","MD","212442412","1,125","1,125","$50,000.00 ","$44.44 ","$0.00 ","$0.00 "
"33","Baltimore","BALTIMORE","SOUTH STATION","230426001","1220 RACE ST","BALTIMORE","MD","21230-9998","Feb-62","USPS (Not Roof)","11/1/2011","10/31/2016","A","A","Reimbursable","","1","5","STADIUM SQUARE II LLC","STADIUM SQUARE HOLDINGS LLC","C/O PINKARD PROPERTIES","305 W CHESAPEAKE AVE., SUITE 503","TOWSON","MD","212044437","6,769","14,656","$71,076.00 ","$10.50 ","$73,200.00 ","$10.81 "
"34","Baltimore","BALTIMORE","SOUTHEAST FIN CEN","230378051","340 S HIGHLAND AVE","BALTIMORE","MD","21281-9998","Jun-70","Landlord","6/1/2013","5/31/2018","P","P","None Specified","N","1","5","RENE G BENNETT","SHIRLEY L BENNETT","332 S HIGHLAND AVE","","BALTIMORE","MD","212242311","1,582","1,582","$31,250.00 ","$19.75 ","$35,900.00 ","$22.69 "
"35","Baltimore","BALTIMORE","TELECOMMUNICATION TWR","512756264","USF & G BLDG","BALTIMORE","MD","21200-3000","","Unknown","6/1/1987","","X","E","None Specified","N","","","BROADCAST SERVICES INC","UNIT BAL 15","4801 INDUSTRIAL PARKWAY","","INDIANAPOLIS","IN","462262929","0","1","$5,532.72 ","$5,532.72 ","$0.00 ","$0.00 "
"36","Baltimore","BALTIMORE","TOWSON P O BOX UNIT","230378119","825 DULANEY VALLEY RD OFC","TOWSON","MD","21204-1019","Mar-90","USPS","4/1/2015","3/31/2020","P","P","None Specified","","","","TOWSON TOWN CENTER","ATT TOWNSON TC LLC","SDS-12-2891","PO BOX 86","MINNEAPOLIS","MN","554862891","1,448","1,448","$78,427.00 ","$54.16 ","$0.00 ","$0.00 "
"37","Baltimore","BALTIMORE","WALBROOK STA ADDL PKG","230428002","3201-05 WALBROOK AVE","BALTIMORE","MD","21216-9998","","USPS","6/1/2015","5/31/2019","X","B","Reimbursable","","","","THE A ROBERT KAUFMAN FOUNDATION FOR","INDEPENDENT WORKING CLASS ACTION","C O MICHAEL MELICK","10324 FORREST AVE","FAIRFAX","VA","220303530","0","9,800","$15,000.00 ","$1.53 ","$0.00 ","$0.00 "
"38","Baltimore","BALTIMORE","WALBROOK STATION","230428001","1908 N ELLAMONT ST","BALTIMORE","MD","21216-9998","Jun-58","USPS","6/1/2014","5/31/2019","B","B","Reimbursable","","","","BOSTON SPECIALTIES, LTD","C/O DEBRA F HOLZMAN","3701 OLD COURT RD # 22","","BALTIMORE","MD","212083901","9,000","33,150","$80,635.00 ","$8.96 ","$0.00 ","$0.00 "
"39","Baltimore","BALTIMORE","WORLD TRADE CENTER","230378108","401 E PRATT ST 25th FL","BALTIMORE","MD","21202-3117","Nov-85","Unknown","11/19/1985","","O","O","","","","","","","","","","","","108","108","$0.00 ","$0.00 ","$0.00 ","$0.00 "
"40","Baltimore","BARTON","MAIN OFFICE","230450002","19112 S RAILROAD ST SW","BARTON","MD","21521-9998","Jan-76","Landlord","7/1/2013","6/30/2018","P","P","Reimbursable","","2","10","EDWARD HOWELL ROBERTSON","19114 S RAILROAD ST","PO BOX 151","","BARTON","MD","215210151","940","4,000","$12,220.00 ","$13.00 ","$12,480.00 ","$13.28 "
"41","Baltimore","BELCAMP","MAIN OFFICE","230540002","4405 PULASKI HWY STE A","BELCAMP","MD","21017-9998","Jul-81","USPS (Not Roof)","7/11/2015","7/10/2020","B","B","","","1","5","ROBERT W COOK","1136 S PHILADELPHIA BLVD","","","ABERDEEN","MD","210013929","2,124","3,124","$32,303.39 ","$15.21 ","$37,148.90 ","$17.49 "
"42","Baltimore","BENSON","MAIN OFFICE","230612003","108 CONNOLLY RD","BENSON","MD","21018-9998","May-92","USPS (Not Roof)","2/1/2013","1/31/2018","A","A","None Specified","N","1","5","CON-BELL ASSOCIATES LLP","RICHARD A GODFREY","2001 STOCKTON ROAD","","JOPPA","MD","210851717","1,244","28,953","$14,400.00 ","$11.58 ","$0.00 ","$0.00 "
"43","Baltimore","BERLIN","MAIN OFFICE","230648002","20 BROAD ST","BERLIN","MD","21811-9998","Jun-82","USPS (Not Roof)","6/1/2012","5/31/2017","B","B","Reimbursable","","","","LOUIE J PAGLIERANI","LIVING TRUST TRUSTEE","9748 STEPHEN DECATUR HWY STE 404","","OCEAN CITY","MD","218429357","4,440","24,784","$71,020.00 ","$16.00 ","$0.00 ","$0.00 "
"44","Baltimore","BETHLEHEM","MAIN OFFICE","230684002","22015 DOVER BRIDGE RD","BETHLEHEM","MD","21609-9998","Jan-92","Landlord","1/1/2012","12/31/2016","P","P","None Specified","","","","RUTH M GARCIA","22015 DOVER BRIDGE RD","","","BETHLEHEM","MD","216092500","500","564","$7,425.00 ","$14.85 ","$0.00 ","$0.00 "
"45","Baltimore","BETTERTON","MAIN OFFICE TRAILER","230702002","3 3RD AVE","BETTERTON","MD","21610-9998","Dec-85","USPS","12/1/2015","11/30/2020","Y","Z","None Specified","","1","5","TOWN OF BETTERTON","PO BOX 339","","","BETTERTON","MD","216100339","0","2,925","$2,400.00 ","$0.82 ","$2,550.00 ","$0.87 "
"46","Baltimore","BIG POOL","MAIN OFFICE","230720001","11304 HOMESTEAD DR","BIG POOL","MD","21711-9998","Jul-62","Landlord","7/1/2011","6/30/2016","P","P","None Specified","","","","HOPE A SEAVOLT","BRIAN W SEAVOLT","11128 BIG POOL RD","","BIG POOL","MD","217111300","225","1,308","$5,625.00 ","$25.00 ","$5,625.00 ","$25.00 "
"47","Baltimore","BISHOPVILLE","MAIN OFFICE","230792002","10656 BISHOPVILLE RD","BISHOPVILLE","MD","21813-9998","Apr-93","Landlord","4/20/2013","4/19/2018","P","P","None Specified","Y","1","5","FDI POSTAL PROPERTIES I INC","PO BOX 659","","","MOUNT AIRY","MD","217710659","1,362","13,310","$20,102.00 ","$14.76 ","$23,721.00 ","$17.42 "
"48","Baltimore","BITTINGER","MAIN OFFICE","230810001","11357 BITTINGER RD","BITTINGER","MD","21522-9998","Jan-83","Landlord","1/13/1983","","D","D","None Specified","","","","GARY R BUCKEL","SHARON K BUCKEL","PO BOX 1","","BITTINGER","MD","215220001","116","116","$1,200.00 ","$10.34 ","$0.00 ","$0.00 "
"49","Baltimore","BIVALVE","MAIN OFFICE","230828001","20972 NANTICOKE RD","BIVALVE","MD","21814-9998","Dec-46","Landlord","12/1/2011","11/30/2016","P","P","None Specified","N","1","5","PHYLLIS B MESSICK","21059 NANTICOKE RD","","","BIVALVE","MD","218142041","330","942","$3,816.00 ","$11.56 ","$4,008.00 ","$12.15 "
"50","Baltimore","BLOOMINGTON","MAIN OFFICE","230864001","35 N HAMILL AVE","BLOOMINGTON","MD","21523-9998","Jun-66","Landlord","1/1/2016","12/31/2020","P","P","None Specified","","1","5","DONALD GLENN LUCAS","PO BOX 63","","","BLOOMINGTON","MD","215230063","392","842","$5,000.00 ","$12.76 ","$5,250.00 ","$13.39 "
"51","Baltimore","BOONSBORO","MAIN OFFICE","230882001","5 POTOMAC ST","BOONSBORO","MD","21713-9998","Feb-58","Landlord","2/1/2012","1/31/2017","P","P","Reimbursable","N","1","5","ROBERT E GLAUSIER JR","3 POTOMAC ST","","","BOONSBORO","MD","217131223","1,942","6,952","$20,585.04 ","$10.60 ","$21,570.00 ","$11.11 "
"52","Baltimore","BORING","MAIN OFFICE","230900001","14707 OLD HANOVER RD","BORING","MD","21020-9998","Jul-61","Landlord","1/1/2015","12/31/2019","P","P","None Specified","","","","JAMES D BLUM III","GAYLE BLUM","15272 DOVER RD","","REISTERSTOWN","MD","211363882","384","384","$7,800.00 ","$20.31 ","$0.00 ","$0.00 "
"53","Baltimore","BOZMAN","MAIN OFFICE","230972002","7983 QUAKER NECK RD","BOZMAN","MD","21612-9998","Jun-88","USPS (Not Roof)","6/1/2013","5/31/2018","A","A","","","","","LOUIE J PAGLIERANI","LIVING TRUST TRUSTEE","9748 STEPHEN DECATUR HWY STE 404","","OCEAN CITY","MD","218429357","1,005","1,085","$12,480.00 ","$12.42 ","$0.00 ","$0.00 "
"54","Baltimore","BRADDOCK HEIGHTS","MAIN OFFICE","230990002","4707 SCHLEY AVE","BRADDOCK HEIGHTS","MD","21714-9998","Apr-89","USPS (Not Roof)","4/15/2014","4/14/2019","A","A","","Y","","","GENESEE AT BRADDOCK LLC","PO BOX 305","","","BRADDOCK HEIGHTS","MD","217140305","2,322","11,898","$37,152.00 ","$16.00 ","$0.00 ","$0.00 "
"55","Baltimore","BROOKLANDVILLE","MAIN OFFICE","231152003","10807 FALLS RD STE 100","BROOKLANDVILLE","MD","21022-9998","Jul-06","Landlord","7/1/2011","6/30/2016","P","P","Percentage","","5","25","GREENSPRING PROFESSIONAL ASSOCIATES","LIMITED PARTNERSHIP","C/O MARYLAND FINANCIAL INVESTORS, I","2800 QUARRY LAKE DR STE 340","BALTIMORE","MD","212093764","3,000","81,579","$105,000.00 ","$35.00 ","$107,750.00 ","$35.92 "
"56","Baltimore","BUCKEYSTOWN","MAIN OFFICE","231260002","4001 BUCKEYSTOWN PIKE","BUCKEYSTOWN","MD","21717-9998","Jul-95","USPS (Not Roof)","7/1/2015","6/30/2020","A","A","Reimbursable","Y","1","5","FDI POSTAL PROPERTIES II INC","PO BOX 659","","","MOUNT AIRY","MD","217710659","1,682","24,390","$48,441.00 ","$28.80 ","$48,441.00 ","$28.80 "
"57","Baltimore","BURKITTSVILLE","MAIN OFFICE","231278001","8 E MAIN ST","BURKITTSVILLE","MD","21718-9998","Jul-73","Landlord","9/1/2014","8/31/2019","P","P","None Specified","","1","5","BLUE AND GRAY PROPERTIES","PO BOX 215","","","BURKITTSVILLE","MD","217180215","490","1,800","$10,296.00 ","$21.01 ","$10,500.00 ","$21.43 "
"58","Baltimore","BUTLER","MAIN OFFICE","231332001","14921 FALLS RD","BUTLER","MD","21023-9998","Jul-67","Landlord","5/1/2012","4/30/2017","P","P","None Specified","","1","5","ANN A PARKS","CONSEQUENCE LLC","14921 FALLS RD","","BUTLER","MD","210231000","583","583","$6,600.00 ","$11.32 ","$7,200.00 ","$12.35 "
"59","Baltimore","CASCADE","MAIN OFFICE","231476001","25208 MILITARY RD","CASCADE","MD","21719-9998","Jul-73","Landlord","1/1/2012","1/31/2017","B","B","Reimbursable","","","","MAGDOVITZ AGENCY INC","PO BOX 997","","","CLARKSDALE","MS","386140997","3,864","33,105","$52,164.00 ","$13.50 ","$59,892.00 ","$15.50 "
"60","Baltimore","CAVETOWN","MAIN OFFICE","231512001","22509 CAVETOWN CHURCH RD","CAVETOWN","MD","21720-9998","May-58","Landlord","6/1/2011","5/31/2016","P","P","None Specified","","1","5","DARRELL E. EBERSOLE JR AND","DARLENE E. EBERSOLE","PO BOX 162","","CAVETOWN","MD","217200162","416","416","$5,400.00 ","$12.98 ","$6,300.00 ","$15.14 "
"61","Baltimore","CECILTON","MAIN OFFICE","231530001","128 W MAIN ST","CECILTON","MD","21913-9998","Feb-55","USPS (Not Roof)","7/1/2012","6/30/2017","A","A","","","1","5","ELIZABETH F OBENSHAIN","131 WEST MAIN ST","PO BOX 29","","CECILTON","MD","219130029","600","1,518","$5,500.00 ","$9.17 ","$6,050.00 ","$10.08 "
"62","Baltimore","CHARLESTOWN","MAIN OFFICE","231638001","241 MARKET ST","CHARLESTOWN","MD","21914-9998","May-65","Landlord","5/15/2008","","A","A","None Specified","","","","TOWN COMMISSIONERS OF","CHARLESTOWN","PO BOX 154","","CHARLESTOWN","MD","219140154","600","635","$8,000.00 ","$13.33 ","$0.00 ","$0.00 "
"63","Baltimore","CHASE","MAIN OFFICE","231674002","12404 EASTERN AVE","CHASE","MD","21027-9998","Apr-67","Landlord","4/1/2007","3/31/2017","P","P","Reimbursable","N","","","WILLIAM F SUDEK JR","SUSANNA SUDEK","3539 BAY DR","","BALTIMORE","MD","212204402","1,680","7,143","$29,184.00 ","$17.37 ","$0.00 ","$0.00 "
"64","Baltimore","CHESAPEAKE CITY","MAIN OFFICE","231728002","2551 AUGUSTINE HERMAN HWY","CHESAPEAKE CITY","MD","21915-9998","Mar-81","USPS (Not Roof)","3/1/2013","2/28/2018","P","P","Reimbursable","","1","5","HARRY ROBERT CHAMBERS","1055 SCHAGRIN DR","","","MIDDLETOWN","DE","197099699","2,500","7,100","$28,325.04 ","$11.33 ","$30,024.54 ","$12.01 "
"65","Baltimore","CHESTER","MAIN OFFICE","231746001","1575 POSTAL RD","CHESTER","MD","21619-9998","Jun-69","Landlord","12/1/2012","11/30/2017","B","B","Percentage","","","","RAINBOW FLP","PO BOX 142","","","CHESTER","MD","216190142","1,960","10,290","$28,280.00 ","$14.43 ","$28,280.00 ","$14.43 "
"66","Baltimore","CHEWSVILLE","MAIN OFFICE","231782001","21106 TWIN SPRINGS DR","CHEWSVILLE","MD","21721-9998","Jan-54","Landlord","6/1/2011","5/31/2016","A","A","None Specified","","1","5","JIMMY RUDOLPH MEADOWS","11534 CRYSTAL FALLS DR","","","SMITHSBURG","MD","217831826","1,200","1,200","$12,600.00 ","$10.50 ","$13,608.00 ","$11.34 "
"67","Baltimore","CHILDS","MAIN OFFICE","231800002","1470 BLUE BALL RD","CHILDS","MD","21916-9998","Jul-85","USPS","7/1/2015","6/30/2020","B","B","Reimbursable","","1","5","FRALL DEVELOPERS INC","PO BOX 659","","","MOUNT AIRY","MD","217710659","1,168","5,708","$13,860.00 ","$11.87 ","$14,964.00 ","$12.81 "
"68","Baltimore","CHURCH CREEK","MAIN OFFICE","231836001","4681 GOLDEN HILL RD","CHURCH CREEK","MD","21622-9998","Jan-53","Landlord","7/1/2011","6/30/2016","P","P","None Specified","N","","","GOLDEN HILL LLC","1835 WHITE HAVEN RD","PO BOX 122","","CHURCH CREEK","MD","216220122","935","1,439","$9,000.00 ","$9.63 ","$10,800.00 ","$11.55 "
"69","Baltimore","CHURCH HILL","MAIN OFFICE","231854002","558 MAIN ST","CHURCH HILL","MD","21623-9998","Apr-95","USPS (Not Roof)","4/22/2015","4/21/2020","P","P","Reimbursable","Y","1","5","FDI POSTAL PROPERTIES II INC","PO BOX 659","","","MOUNT AIRY","MD","217710659","1,408","40,398","$18,000.00 ","$12.78 ","$23,269.00 ","$16.53 "
"70","Baltimore","CHURCHVILLE","MAIN OFFICE","231890002","2931 CHURCHVILLE RD","CHURCHVILLE","MD","21028-9998","Sep-87","USPS","9/1/2012","8/31/2017","A","A","","Y","","","USPS CASCADE HOLDINGS LLC","ATTN JAMIE HARRISON","40 ALTURA WAY","","GREENBRAE","CA","949041218","2,560","11,470","$27,000.00 ","$10.55 ","$40,013.00 ","$15.63 "
"71","Baltimore","CLEAR SPRING","MAIN OFFICE","231962002","21 MULBERRY ST","CLEAR SPRING","MD","21722-9998","Feb-87","USPS","2/1/2012","1/31/2017","A","A","","Y","","","ANDREW A DOWNS","CYNTHIA LEE DOWNS","PO BOX 383","","CLEAR SPRING","MD","217220383","2,960","13,309","$29,834.75 ","$10.08 ","$0.00 ","$0.00 "
