"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Ft Worth","HARDESTY","MAIN OFFICE","393751001","107 S BROADWAY ST","HARDESTY","OK","73944-9800","Oct-50","USPS (Not Roof)","10/1/2012","9/30/2017","A","A","Reimbursable","","1","5","BRET BOWERS","NORA BOWERS","PO BOX 598","","ADAMS","OK","739010598","1,141","6,106","$5,025.00 ","$4.40 ","$5,400.00 ","$4.73 "
"12","Ft Worth","HOOKER","MAIN OFFICE","394136003","107 S SWEM ST","HOOKER","OK","73945-9804","Jun-91","USPS (Not Roof)","6/1/2011","5/31/2016","A","A","None Specified","N","1","5","LELAND M MAY","AND/OR KATHRYN J MAY","2704 WOODSGATE DR","","LITTLE ROCK","AR","722114395","3,360","18,750","$24,100.00 ","$7.17 ","$26,508.00 ","$7.89 "
"13","Ft Worth","KENTON","MPO SITE/TRAILER","394455003","100 NEWBERT","KENTON","OK","73946-9802","","Landlord","7/17/2015","7/16/2020","Y","Z","None Specified","","1","5","KENTON FIRE FIGHTERS","ASSOCIATES","PO BOX 36","","KENTON","OK","739460036","0","35,500","$1,944.00 ","$0.05 ","$2,041.00 ","$0.06 "
"14","Ft Worth","KEYES","MAIN OFFICE","394499002","101 E RAMSEY ST","KEYES","OK","73947-9803","Sep-96","USPS (Not Roof)","9/18/2011","9/17/2021","A","A","Reimbursable","Y","2","10","POWELL PROFESSIONAL PTNSP","PARTNERSHIP","2759 CASTLE CREST DR","","CASTLE ROCK","CO","801041595","2,604","93,690","$29,016.00 ","$11.14 ","$40,600.00 ","$15.59 "
"15","Ft Worth","TEXHOMA","MAIN OFFICE","398173001","114 S 2ND ST","TEXHOMA","OK","73949-9805","Sep-61","Landlord","9/20/2006","9/19/2016","A","A","Reimbursable","","","","LAWRENCE & BERNICE BUTTERFIELD","FAMILY LIVING TRUST","1170 E 3200 N","","LEHI","UT","840439622","3,255","6,735","$27,667.50 ","$8.50 ","$22,750.00 ","$6.99 "
"16","Ft Worth","TURPIN","MAIN OFFICE","398393002","419 MAIN ST","TURPIN","OK","73950-9803","Dec-79","Landlord","12/1/2014","11/30/2019","A","A","None Specified","","1","5","LOIS CORNING FAMILY LLC","CHARLES W CORNING MBR","6520 Y ST","","LINCOLN","NE","685052267","1,067","15,000","$9,060.00 ","$8.49 ","$11,880.00 ","$11.13 "
"17","Ft Worth","TYRONE","MAIN OFFICE","398470001","104 W MAIN ST","TYRONE","OK","73951-9802","May-70","USPS (Not Roof)","5/1/2015","4/30/2020","A","A","Reimbursable","","","","JODIE L GRAY","24120 HUNTRIDGE DR","","","MURRIETA","CA","925622212","1,248","6,823","$6,648.00 ","$5.33 ","$0.00 ","$0.00 "
"18","Oklahoma","ACHILLE","MPO SITE MODULAR BLDG","390022002","103 EAST MAIN ST","ACHILLE","OK","74720-9998","","USPS","5/1/2015","4/30/2020","Q","Z","","","1","5","CARTER FARMS, LLC","PO BOX 6864","","","TYLER","TX","757116864","0","17,500","$2,400.00 ","$0.14 ","$2,640.00 ","$0.15 "
"19","Oklahoma","ADAIR","MAIN OFFICE","390044002","103 S WILLIAM PENN","ADAIR","OK","74330-9998","Jun-83","USPS (Not Roof)","6/1/2013","5/31/2018","A","A","Reimbursable","","1","5","JACK AND CAROL FRANK","SURVIVORS TRUST","33 ROCKINGHAM DR","","NEWPORT","CA","926604219","2,846","21,681","$22,020.00 ","$7.74 ","$24,222.00 ","$8.51 "
"20","Oklahoma","ADDINGTON","MPO SITE/MODULAR BLDG","390077004","201 PURDY ST","ADDINGTON","OK","73520-9998","","USPS","5/1/2015","4/30/2020","Q","Z","None Specified","","1","5","FLORENCE P YOUREE","PO BOX 77","","","ADDINGTON","OK","735200077","0","14,000","$1,750.00 ","$0.13 ","$1,838.00 ","$0.13 "
"21","Oklahoma","AGRA","MAIN OFFICE","390110002","13 S MAIN ST","AGRA","OK","74824-9998","Apr-79","Landlord","4/10/2014","4/9/2019","A","A","None Specified","","","","MAVERIC MINI MARTS INC","PO BOX 1489","","","CUSHING","OK","740231489","831","2,500","$4,800.00 ","$5.78 ","$0.00 ","$0.00 "
"22","Oklahoma","ALBANY","MPO SITE/MODULAR BLDG","390121003","109 N  WADE ST","ALBANY","OK","74721-9998","","USPS","5/1/2015","4/30/2020","Q","Z","","","1","5","WADE-ALBANY SENIOR","CITIZENS CENTER INC","PO BOX 38","","ALBANY","OK","747210038","0","21,000","$2,700.00 ","$0.13 ","$3,300.00 ","$0.16 "
"23","Oklahoma","ALBERT","MPO SITE/MODULAR BLDG","390132002","104 MAIN ST","ALBERT","OK","73001-9998","","USPS","5/1/2016","4/30/2017","Q","Z","None Specified","N","","","HYDRO SWEET POTATO CO LLC","ATTN: TYLER FALK","700 7TH ST S","","FARGO","ND","581032704","0","35,250","$2,400.00 ","$0.07 ","$0.00 ","$0.00 "
"24","Oklahoma","ALBION","MPO - TRAILER/MB","390143004","110 S KENTUCKY ST","ALBION","OK","74521-9998","Feb-92","USPS","2/1/2012","1/31/2017","Y","Z","None Specified","N","","","LARRY AND DELLA SIMONEAU TRUST","LAWRENCE D SIMONEAU TTEE","DELLA M SIMONEAU TTEE","1301 COURTNEY DR","SALINA","KS","674018375","0","23,450","$1,380.00 ","$0.06 ","$1,800.00 ","$0.08 "
"25","Oklahoma","ALDERSON","MAIN OFFICE","390154002","49 W HIGHWAY 270","ALDERSON","OK","74522-9998","Nov-89","USPS (Not Roof)","11/1/2014","10/31/2019","A","A","None Specified","N","","","JOHN W SILL SR","AND/OR MARY H SILL","PO BOX 817","","BLANCHARD","OK","730100817","1,067","24,050","$11,496.00 ","$10.77 ","$0.00 ","$0.00 "
"26","Oklahoma","ALEX","MAIN OFFICE","390176001","111 S MAIN ST","ALEX","OK","73002-9998","Feb-63","Landlord","2/1/2013","1/31/2018","P","P","None Specified","","1","5","ELEANOR NEWCOMB","29229 ROAD 400","","","MADERA","CA","936368132","1,257","7,000","$5,592.00 ","$4.45 ","$6,156.00 ","$4.90 "
"27","Oklahoma","ALINE","MAIN OFFICE","390198002","104 N MAIN ST","ALINE","OK","73716-9998","Apr-79","Landlord","9/1/2015","8/31/2020","P","P","None Specified","","","","BARWICK POELSTRA LLC","PO BOX 860","","","CLINTON","NC","283290860","1,019","1,300","$7,551.00 ","$7.41 ","$0.00 ","$0.00 "
"28","Oklahoma","ALLEN","MAIN OFFICE","390209002","107 S EASTON","ALLEN","OK","74825-9998","Jul-90","USPS (Not Roof)","7/1/2015","6/30/2020","A","A","None Specified","N","","","MONROE HODGES, TRUSTEE","MONROE HODGES REVOCABLE","LIVING TRUST","14863 CR 3582","ADA","OK","748203054","1,856","21,000","$17,632.00 ","$9.50 ","$0.00 ","$0.00 "
"29","Oklahoma","AMBER","MAIN OFFICE","390264001","402 E MAIN ST","AMBER","OK","73004-9998","Mar-76","Landlord","3/1/2016","2/28/2021","A","A","Reimbursable","","1","5","CHRISSCOTT II LLC","5623 N WESTERN AVE STE B","","","OKLAHOMA CITY","OK","731184007","1,067","16,800","$10,200.00 ","$9.56 ","$10,668.00 ","$10.00 "
"30","Oklahoma","AMES","MAIN OFFICE","390275001","108 E MARIE GAUTIER BLVD","AMES","OK","73718-9998","Mar-50","Landlord","3/1/2013","2/28/2018","P","P","None Specified","","1","5","VOLLIE D HARDIMAN","PO BOX 25","","","AMES","OK","737180025","1,440","3,363","$5,664.00 ","$3.93 ","$6,228.00 ","$4.33 "
"31","Oklahoma","AMORITA","MPO SITE/MODULAR BLDG","390286002","305 W Chestnut","AMORITA","OK","73719-9998","","Landlord","7/1/2015","6/30/2020","Q","Z","None Specified","N","3","15","MARY ALICE SPERRY","10700 S 103RD ST W","","","CLEARWATER","KS","670268606","0","21,500","$2,400.00 ","$0.11 ","$2,400.00 ","$0.11 "
"32","Oklahoma","ANTLERS","MAIN OFFICE","390308001","219 N HIGH ST","ANTLERS","OK","74523-9998","Oct-62","USPS (Not Roof)","10/12/2007","10/11/2017","P","P","None Specified","","","","CLOVES EUGENE GARRETT","3726 E 55TH ST","","","TULSA","OK","741353846","4,745","14,594","$29,652.00 ","$6.25 ","$0.00 ","$0.00 "
"33","Oklahoma","APACHE","MAIN OFFICE","390319001","302 E EVANS AVE","APACHE","OK","73006-9998","Jan-61","USPS","1/1/2016","12/31/2020","P","P","None Specified","","1","5","DAN FANKHAUSER","VIVIAN F FANKHAUSER","PO BOX 579","","GARDEN CITY","KS","678460579","2,413","7,483","$13,272.00 ","$5.50 ","$14,478.00 ","$6.00 "
"34","Oklahoma","ARAPAHO","MAIN OFFICE","390341001","668 MAIN ST","ARAPAHO","OK","73620-9800","Jan-65","USPS (Not Roof)","1/1/2015","12/31/2019","A","A","None Specified","N","","","SMITH COZART FAMILY","PROPERTIES LLC","300 SKILES HEIGHTS","","THOMASVILLE","NC","273605140","1,420","6,300","$8,400.00 ","$5.92 ","$0.00 ","$0.00 "
"35","Oklahoma","ARCADIA","MAIN OFFICE","390352002","205 N ODOR ST","ARCADIA","OK","73007-9998","Jan-89","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y","2","10","UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","3,936","30,000","$29,520.00 ","$7.50 ","$31,488.00 ","$8.00 "
"36","Oklahoma","ARDMORE","EMPLOYEE PARKING","390363002","N/S 1ST AVE SW OF B ST.","ARDMORE","OK","73401-9998","","USPS (Not Roof)","4/1/2013","3/31/2018","X","Z","Reimbursable","N","","","COLLIER PROPERTIES INC","PO BOX 1146","","","ARDMORE","OK","734021146","0","15,880","$4,968.00 ","$0.31 ","$0.00 ","$0.00 "
"37","Oklahoma","ARDMORE","MAIN OFFICE","390363001","208 1ST AVE SW","ARDMORE","OK","73401-9998","Apr-63","Landlord","4/1/2013","3/31/2018","P","P","Reimbursable","","","","DEHART SHEET METAL AND","ROOFING CO INC","PO BOX 914","","ARDMORE","OK","734020914","15,748","45,832","$72,500.00 ","$4.60 ","$0.00 ","$0.00 "
"38","Oklahoma","ARKOMA","MAIN OFFICE","390374001","308 SICARD AVE","ARKOMA","OK","74901-9998","Apr-71","Landlord","4/1/2016","3/31/2021","B","B","Reimbursable","","","","BARBARA BRICKEY HIXSON","5671 S DELAWARE PL","","","TULSA","OK","741057445","1,876","13,605","$15,609.00 ","$8.32 ","$0.00 ","$0.00 "
"39","Oklahoma","ARNETT","MAIN OFFICE","390385001","109 S WASHINGTON","ARNETT","OK","73832-9998","Dec-61","Landlord","12/8/2011","12/7/2016","P","P","None Specified","","1","5","JOCELYN H GRAY AND","JOCELYN GRAY TRUSTEE","1109 KINGSTON AVE","","BELLEVUE","NE","680052906","2,124","7,000","$9,348.00 ","$4.40 ","$10,284.00 ","$4.84 "
"40","Oklahoma","ASHER","MAIN OFFICE","390396001","112 W MAIN ST","ASHER","OK","74826-9998","Apr-38","Landlord","4/1/2012","3/31/2017","A","A","None Specified","N","","","LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997","1,043","2,343","$6,750.00 ","$6.47 ","$0.00 ","$0.00 "
"41","Oklahoma","ATOKA","MAIN POST OFFICE","390418002","401 E COURT ST","ATOKA","OK","74525-9998","Jan-97","USPS (Not Roof)","1/19/2012","1/18/2017","P","P","None Specified","Y","3","15","ATOKA CITY INDUSTRIAL","DEVELOPMENT AUTHORITY","PUBLIC TRUST","PO BOX 900","ATOKA","OK","745250900","6,445","51,688","$96,200.00 ","$14.93 ","$92,800.00 ","$14.40 "
"42","Oklahoma","ATWOOD","MAIN OFFICE","390429002","321 HIGHWAY 1","ATWOOD","OK","74827-9998","Oct-89","USPS (Not Roof)","10/1/2014","9/30/2019","A","A","None Specified","N","","","MONTE L SILL","3121 NW 22ND ST","","","OKLAHOMA CITY","OK","731073017","725","14,000","$7,236.00 ","$9.98 ","$0.00 ","$0.00 "
"43","Oklahoma","AVANT","MPO SITE/MODULAR BLDG","390440004","513 E 3RD ST","AVANT","OK","74001-9998","","USPS","8/1/2011","7/31/2016","Q","Z","None Specified","","","","HOPE E MAGNUS","PO BOX 204","","","AVANT","OK","740010204","0","22,540","$2,100.00 ","$0.09 ","$2,304.00 ","$0.10 "
"44","Oklahoma","BARNSDALL","MAIN OFFICE","390539001","520 W MAIN ST","BARNSDALL","OK","74002-9998","Nov-63","USPS (Not Roof)","11/1/2013","10/31/2018","P","P","None Specified","","1","5","DOROTHY CRIBBET","PO BOX 59","","","BARNSDALL","OK","740020059","3,503","10,469","$13,002.00 ","$3.71 ","$13,392.00 ","$3.82 "
"45","Oklahoma","BARTLESVILLE","EASTSIDE STATION","390550006","3900 SE GREEN COUNTRY RD","BARTLESVILLE","OK","74006-9998","Feb-92","USPS (Not Roof)","2/1/2012","1/31/2017","A","A","None Specified","N","1","5","WILMA N ROLL TRUST","2316 LONDON LN","","","BARTLESVILLE","OK","740067409","1,856","20,125","$24,128.00 ","$13.00 ","$22,914.00 ","$12.35 "
"46","Oklahoma","BATTIEST","MAIN OFFICE","390561004","100 S MAIN ST","BATTIEST","OK","74722-9998","Jun-87","USPS (Not Roof)","7/1/2012","6/30/2017","A","A","None Specified","N","","","M&L POST OFFICES LLP","PO BOX 1387","","","SARASOTA","FL","342301387","725","28,314","$7,224.00 ","$9.96 ","$0.00 ","$0.00 "
"47","Oklahoma","BEGGS","MAIN OFFICE","390594001","106 N CHOCTAW ST","BEGGS","OK","74421-9998","Mar-61","USPS (Not Roof)","7/1/2011","6/30/2016","P","P","Reimbursable","N","","","BETTY WHITNEY WOOD TRUSTEE","BETTY WHITNEY WOOD TRUST","1406 E 19TH ST","","CHEYENNE","WY","820014828","1,872","5,000","$9,350.00 ","$4.99 ","$10,284.00 ","$5.49 "
"48","Oklahoma","BENNINGTON","MAIN OFFICE","390638002","310 N PERRY ST","BENNINGTON","OK","74723-9998","Aug-84","USPS","8/1/2014","7/31/2019","A","A","Reimbursable","","1","5","THE CHARLES P FREY JR","TRUST DATED 09/08/89","1045 DODGE LANE","","FALLON","NV","894069280","1,400","14,000","$16,800.00 ","$12.00 ","$17,640.00 ","$12.60 "
"49","Oklahoma","BESSIE","MAIN OFFICE","390682002","709 MAIN ST","BESSIE","OK","73622-9998","Jan-85","USPS","1/1/2015","12/31/2019","A","A","Reimbursable","","1","5","G&M MOSS LIMITED PTN","P O BOX 1387","","","SARASOTA","FL","342301387","1,400","13,000","$12,804.00 ","$9.15 ","$13,444.00 ","$9.60 "
"50","Oklahoma","BETHANY","MAIN OFFICE","390693001","6612 NW 38TH ST","BETHANY","OK","73008-3433","Dec-60","Landlord","12/1/2015","11/30/2020","A","A","Reimbursable","","","","CARTER FARMS, LLC","PO BOX 6864","","","TYLER","TX","757116864","6,503","15,190","$32,000.00 ","$4.92 ","$0.00 ","$0.00 "
"51","Oklahoma","BETHANY","PARKING AREA","390693002","3816 NO COLLEGE","BETHANY","OK","73008-9998","","Landlord","12/1/2015","11/30/2020","X","Z","Percentage","","","","CARTER FARMS, LLC","PO BOX 6864","","","TYLER","TX","757116864","0","13,920","$3,600.00 ","$0.26 ","$0.00 ","$0.00 "
"52","Oklahoma","BETHEL","MAIN OFFICE","390704002","100 MAIN ST","BETHEL","OK","74724-9998","Dec-86","USPS (Not Roof)","12/1/2011","11/30/2016","A","A","None Specified","N","","","CHARLES WILSON","AND/OR CONNIE WILSON","AND/OR DALE & JOYCE WILSON","RR5 BOX 118","BROKEN BOW","OK","747288906","725","18,731","$6,706.00 ","$9.25 ","$0.00 ","$0.00 "
"53","Oklahoma","BIG CABIN","MAIN OFFICE","390715001","104 W MAIN ST","BIG CABIN","OK","74332-9998","Oct-68","Landlord","10/1/2014","9/30/2019","A","A","None Specified","","","","CARTER FARMS, LLC","PO BOX 6864","","","TYLER","TX","757116864","864","7,536","$5,400.00 ","$6.25 ","$0.00 ","$0.00 "
"54","Oklahoma","BILLINGS","MAIN OFFICE","390737001","113 W MAIN ST","BILLINGS","OK","74630-9998","Jul-60","Landlord","7/20/2014","7/19/2019","A","A","None Specified","","1","5","H B EVANS","PO BOX 158","","","BILLINGS","OK","746300158","1,617","3,354","$9,300.00 ","$5.75 ","$10,596.00 ","$6.55 "
"55","Oklahoma","BINGER","MAIN OFFICE","390748001","224 W MAIN ST","BINGER","OK","73009-9998","Sep-62","Landlord","9/15/2012","9/14/2017","P","P","None Specified","","","","CHARLES LIEBERT TRUST PO LLC","C/O WILLOW LIEBERT","PO BOX 45086","","PHOENIX","AZ","850645086","2,218","6,860","$11,090.00 ","$5.00 ","$0.00 ","$0.00 "
"56","Oklahoma","BISON","MAIN OFFICE","390759001","200 W MAIN ST","BISON","OK","73720-9998","Jan-72","Landlord","4/1/2014","3/31/2019","A","A","None Specified","","1","5","BISON COOPERATIVE ASSN","PO BOX 66","","","BISON","OK","737200066","652","690","$3,300.00 ","$5.06 ","$3,600.00 ","$5.52 "
"57","Oklahoma","BLAIR","MAIN OFFICE","390814001","111 E MAIN ST","BLAIR","OK","73526-9998","May-61","Landlord","5/1/2013","4/30/2018","A","A","Reimbursable","N","","","LAWRENCE M MAGDOVITZ","ROBERT H CARTER","PO BOX 997","","CLARKSDALE","MS","386140997","1,670","6,768","$13,300.00 ","$7.96 ","$0.00 ","$0.00 "
"58","Oklahoma","BLANCO","MAIN OFFICE","390836002","100 E HIGHWAY 63","BLANCO","OK","74528-9998","Nov-88","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y","2","10","UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","725","13,000","$5,437.50 ","$7.50 ","$5,800.00 ","$8.00 "
"59","Oklahoma","Blocker NDCBU","NDCBU","390847003","HIGHWAY 31E","BLOCKER","OK","74529-","","USPS (Not Roof)","11/1/2005","","X","X","None Specified","","","","ALAN ELWELL OWNER","BIG E'S","HWY 31 BLOCKER RD","","BLOCKER","OK","745299998","0","0","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"60","Oklahoma","BLUEJACKET","MAIN OFFICE","390869001","210 E MAIN ST","BLUEJACKET","OK","74333-9998","Mar-76","Landlord","3/1/2016","2/28/2021","B","B","Reimbursable","","","","NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302","1,067","11,576","$9,600.00 ","$9.00 ","$0.00 ","$0.00 "
"61","Oklahoma","BOKCHITO","MAIN OFFICE","390902001","118 W MAIN ST","BOKCHITO","OK","74726-9998","Dec-68","Landlord","12/1/2013","11/30/2018","P","P","Reimbursable","","1","5","FIRST UNITED BANK","AND TRUST COMPANY","PO BOX 130","","DURANT","OK","747020130","1,908","7,000","$12,108.00 ","$6.35 ","$13,320.00 ","$6.98 "
"62","Oklahoma","BOKOSHE","MAIN OFFICE","390913001","100 HIGHWAY 31","BOKOSHE","OK","74930-9998","Mar-63","USPS (Not Roof)","3/15/2016","3/14/2021","B","B","Reimbursable","","","","MEADORS INVESTMENT","COMPANY INC","218 COMMERCE DR","","ALMA","AR","729214767","1,520","10,487","$8,676.00 ","$5.71 ","$0.00 ","$0.00 "
"63","Oklahoma","BOLEY","MAIN OFFICE","390924001","122 S PECAN ST","BOLEY","OK","74829-9998","Aug-55","Landlord","8/1/2014","7/31/2019","P","P","None Specified","","1","5","BETTY J LEE FAM TRUST","MAURICE LEE III TRUSTEE","PO BOX 26","","BOLEY","OK","748290026","1,242","1,312","$8,222.00 ","$6.62 ","$8,633.00 ","$6.95 "
"64","Oklahoma","BOSWELL","MAIN OFFICE","390935001","515 HUNTER AVE","BOSWELL","OK","74727-9998","Jan-65","USPS","1/25/2015","1/24/2020","B","B","Reimbursable","","","","CORRAL CREEK LLC","PO BOX 1023","","","VAIL","CO","816581023","1,850","8,250","$18,960.00 ","$10.25 ","$0.00 ","$0.00 "
"65","Oklahoma","BOWLEGS","MPO SITE/MODULAR BLDG","390957003","MAIN ST & HWY 199","BOWLEGS","OK","74830-9998","","USPS","7/1/2011","6/30/2016","Q","Z","None Specified","","","","JOHN A SMITH","PO BOX 118","","","BOWLEGS","OK","748300118","0","16,800","$2,220.00 ","$0.13 ","$2,340.00 ","$0.14 "
"66","Oklahoma","BRADLEY","MPO SITE/MODULAR BLDG","391001003","116 S MCKEE","BRADLEY","OK","73011-9998","","USPS","10/1/2014","9/30/2019","X","Z","None Specified","","1","5","JEWEL L LANE","JEWEL L LANE REV LIV TRUST","JEWEL LAWANDA LANE TRUSTEE","3420 SE 34TH ST","MOORE","OK","731657301","0","0","$1,800.00 ","$0.00 ","$1,800.00 ","$0.00 "
"67","Oklahoma","BRAGGS","MPO SITE/MODULAR BLDG","391012002","300 N MADISON ST","BRAGGS","OK","74423-9998","","USPS","2/1/2016","1/31/2021","Q","Z","None Specified","","","","DONNA AND/OR JAMES WILSON","PO BOX 188","","","BRAGGS","OK","744230188","0","16,125","$1,800.00 ","$0.11 ","$0.00 ","$0.00 "
"68","Oklahoma","BRAMAN","MAIN OFFICE","391023001","410 BROADWAY AVE","BRAMAN","OK","74632-9998","Apr-76","Landlord","4/1/2013","3/31/2018","A","A","Reimbursable","N","1","5","LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997","1,067","11,811","$8,536.00 ","$8.00 ","$10,704.14 ","$10.03 "
"69","Oklahoma","BROKEN ARROW","EAST ARROW STATION","391111004","2801 E KENOSHA ST","BROKEN ARROW","OK","74014-9998","Dec-01","Landlord","12/15/2001","12/14/2021","P","P","Reimbursable","Y","2","10","SIEGFRIED DEV REALTY LP","1924 S UTICA AVE","SUITE 1120","","TULSA","OK","741046529","10,338","96,633","$144,000.00 ","$13.93 ","$172,800.00 ","$16.72 "
"70","Oklahoma","BROKEN BOW","MAIN OFFICE","391122004","405 MAIN ST","BROKEN BOW","OK","74728-9998","Oct-92","USPS (Not Roof)","10/29/2012","10/28/2017","A","A","Reimbursable","Y","1","5","NDG LLC","695 S BURNT FORK RD","","","STEVENSVILLE","MT","598706626","5,779","60,000","$50,580.00 ","$8.75 ","$37,000.00 ","$6.40 "
"71","Oklahoma","BROMIDE","MPO SITE/MODULAR BLDG","391133003","102 S MAIN ST","BROMIDE","OK","74530-9998","","USPS","7/1/2014","6/30/2019","Q","Z","None Specified","","1","5","CITY OF BROMIDE","PO BOX 127","","","BROMIDE","OK","745300127","0","6,500","$1,450.00 ","$0.22 ","$1,492.00 ","$0.23 "
"72","Oklahoma","BUFFALO","MAIN OFFICE","391177003","103 E ELM ST","BUFFALO","OK","73834-9998","Mar-86","USPS","3/1/2016","2/28/2021","A","A","Reimbursable","","1","5","JOHNSON REAL ESTATE LP","PO BOX 303","","","LELAND","MS","387560303","3,360","34,458","$30,240.00 ","$9.00 ","$31,752.00 ","$9.45 "
"73","Oklahoma","BUNCH","MAIN POST OFFICE","391188002","3 E MAIN ST","BUNCH","OK","74931-9998","","Landlord","11/1/2013","10/31/2018","Y","Z","None Specified","","1","5","LORETTA L SUMPTER","RR1 BOX 1","","","BUNCH","OK","749319700","469","15,000","$1,980.00 ","$4.22 ","$2,400.00 ","$5.12 "
"74","Oklahoma","BURBANK","MAIN OFFICE","391199001","100 E MCCORKLE AVE","BURBANK","OK","74633-9998","Jan-75","Landlord","4/1/2015","3/31/2020","B","B","None Specified","N","","","ROBERTA JO OLDFIELD","BOX 178","","","BURBANK","OK","746330178","1,067","15,600","$7,200.00 ","$6.75 ","$0.00 ","$0.00 "
"75","Oklahoma","BURLINGTON","MAIN OFFICE","391210001","513 MAIN ST","BURLINGTON","OK","73722-9998","Feb-70","USPS (Not Roof)","2/1/2015","1/31/2020","B","B","Reimbursable","","1","5","VELTA MAE MC KINNEY","VELTA M MC KINNEY TRUST","9709 N HIWASSEE RD","","JONES","OK","730497411","1,056","7,000","$5,400.00 ","$5.11 ","$6,000.00 ","$5.68 "
"76","Oklahoma","BURLINGTON","MPO PARKING","391210002","513  MAIN ST","BURLINGTON","OK","73722-9998","","Landlord","2/1/2015","1/31/2020","X","P","None Specified","","1","5","INTERNATIONAL HEARING DOG","5901 E 89TH AVE","","","HENDERSON","CO","806408315","0","3,500","$185.00 ","$0.05 ","$200.00 ","$0.06 "
