"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Colorado/Wyoming","ANTON","MAIN OFFICE","70234002","25940 US HIGHWAY 36","ANTON","CO","80801-9724","May-80","Landlord","8/1/2014","7/31/2019","A","A","None Specified","","1","5","MADELEINE L SHIRLEY","P O BOX 48","","","ANTON","CO","808010048","600","6,664","$3,816.00 ","$6.36 ","$3,930.00 ","$6.55 "
"12","Colorado/Wyoming","ANTONITO","MAIN OFFICE","70252001","428 MAIN ST","ANTONITO","CO","81120-9997","Jan-66","USPS","1/1/2016","12/31/2020","B","B","Reimbursable","","","","GILBERT J GALLEGOS AND/OR","JULIA M GALLEGOS","10222 COUNTY RD G","","ANTONITO","CO","811209559","1,200","7,900","$8,900.00 ","$7.42 ","$0.00 ","$0.00 "
"13","Colorado/Wyoming","ARAPAHOE","MAIN OFFICE","70270001","16665 MICHIGAN AVE","ARAPAHOE","CO","80802-9701","Jul-56","USPS (Not Roof)","8/1/2012","7/31/2017","P","P","Reimbursable","","","","BNB PROPERTIES LLC","2016 WHITE OAK RD","","","RALEIGH","NC","276081450","720","4,344","$6,000.00 ","$8.33 ","$0.00 ","$0.00 "
"14","Colorado/Wyoming","ARBOLES","MAIN OFFICE SITE","70288003","HWY 151","ARBOLES","CO","81121-9998","","USPS","12/1/2014","11/30/2019","Q","Z","None Specified","","","","OUTLAW VENTURES LLC","PO BOX 1935","","","ARBOLES","CO","811211935","0","6,874","$5,900.00 ","$0.86 ","$0.00 ","$0.00 "
"15","Colorado/Wyoming","ARRIBA","MAIN OFFICE","70378001","520 COLORADO AVE","ARRIBA","CO","80804-9752","Sep-60","USPS (Not Roof)","1/1/2013","12/31/2017","P","P","Reimbursable","","","","JANET D EMMERLING","PO BOX 153","","","GENOA","CO","808180153","924","3,600","$6,156.00 ","$6.66 ","$0.00 ","$0.00 "
"16","Colorado/Wyoming","ARVADA","MAIN OFFICE","70414001","5885 ALLISON ST","ARVADA","CO","80004-9998","Oct-72","USPS (Not Roof)","10/1/2012","9/30/2017","A","A","Reimbursable","N","1","5","CITY OF ARVADA","8101 RALSTON RD","","","ARVADA","CO","800022400","17,426","60,299","$48,386.00 ","$2.78 ","$48,386.00 ","$2.78 "
"17","Colorado/Wyoming","ARVADA","MAIN OFFICE PARKING","70414002","5886 AMMONS ST","ARVADA","CO","80004-9998","","USPS","10/1/2012","9/30/2017","X","A","None Specified","N","1","5","CITY OF ARVADA","8101 RALSTON RD","","","ARVADA","CO","800022400","0","49,484","$10.00 ","$0.00 ","$10.00 ","$0.00 "
"18","Colorado/Wyoming","ARVADA","SSPU","70414006","6355 WARD ROAD","ARVADA","CO","80004-9998","Jun-90","Landlord","6/1/1990","","Y","E","None Specified","N","","","CHERRY CREEK MGMT","RE ARVADA POSTAL UNIT","288 CLAYTON # 202","","DENVER","CO","802064809","78","300","$1.00 ","$0.01 ","$0.00 ","$0.00 "
"19","Colorado/Wyoming","ASPEN","SNOWMASS STATION","70432005","0016 KERNS RD","SNOWMASS VILLAGE","CO","81615-9702","Aug-79","Landlord","2/1/2016","1/31/2019","A","A","None Specified","","","","EASTWOOD SNOWMASS INVSTRS LP","133 PROSPECTOR RD STE 4102","","","ASPEN","CO","816113393","2,530","3,358","$117,074.00 ","$46.27 ","$0.00 ","$0.00 "
"20","Colorado/Wyoming","ATWOOD","MAIN OFFICE SITE","70468003","16255 FRONT AVE","ATWOOD","CO","80722-9998","","USPS","9/1/2015","8/31/2020","Q","P","None Specified","","1","5","BETTY D ROBINETT","RR 4","104 CRESTMORE","","STERLING","CO","807519804","0","12,000","$3,780.00 ","$0.32 ","$4,080.00 ","$0.34 "
"21","Colorado/Wyoming","AULT","MAIN OFFICE","70486001","122 1ST AVE","AULT","CO","80610-9997","Jan-61","USPS (Not Roof)","5/15/2006","5/14/2016","D","D","Reimbursable","","1","5","GENERATIONAL INVESTMENTS LLC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","2,179","6,500","$24,513.75 ","$11.25 ","$25,058.00 ","$11.50 "
"22","Colorado/Wyoming","AURORA","ALTURA STATION","70495005","15355 E COLFAX AVE UNIT A","AURORA","CO","80011-9998","Jul-75","USPS (Not Roof)","7/1/2013","6/30/2018","P","P","None Specified","","","","FREUND INVESTMENT","15460 E BATAVIA DR","","","AURORA","CO","800114608","12,803","39,000","$149,765.00 ","$11.70 ","$0.00 ","$0.00 "
"23","Colorado/Wyoming","AURORA","BUCKINGHAM SQ FINANCE","70495004","1074 S IRONTON ST UNIT D","AURORA","CO","80012-9997","Dec-73","USPS","12/1/2015","11/30/2020","B","B","Percentage","","1","5","DT PROPERTY MGMT INC","ATTN DUC TRUONG","24325 E LOUISIANA PLACE","","AURORA","CO","800186097","1,200","1,200","$14,100.00 ","$11.75 ","$15,516.00 ","$12.93 "
"24","Colorado/Wyoming","AURORA","CATAGORY MANAGEMENT CNTR","72368001","3300 S PARKER RD STE 400","AURORA","CO","80014-3520","Apr-93","Landlord","4/21/2013","4/20/2018","A","A","Percentage","N","1","5","P ARNELL REVOCABLE TRUST","C/O CHERRY CREEK PLACE IV","PROPERTY MANAGEMENT COMPANY","3300 S PARKER RD STE 212","AURORA","CO","800143525","20,523","117,537","$174,218.48 ","$8.49 ","$115,230.00 ","$5.61 "
"25","Colorado/Wyoming","AURORA","FLETCHER STATION","70495001","1550 DAYTON ST","AURORA","CO","80010-9998","Dec-66","USPS (Not Roof)","12/1/2006","11/30/2016","B","B","Reimbursable","","1","5","SARA NATHANSON","POA FST NATIONWIDE PSTL HLDG","123 GROVE AV - STE 222","","CEDARHURST","NY","115162302","9,275","25,400","$97,387.50 ","$10.50 ","$102,025.00 ","$11.00 "
"26","Colorado/Wyoming","AURORA","HOFFMAN HEIGHTS STATN","70495008","738 PEORIA ST STE D","AURORA","CO","80011-9995","May-81","USPS (Not Roof)","5/1/2011","4/30/2021","A","A","None Specified","N","","","HOFFMAN HEIGHTS SHOPPING CENTER LP","C/O AAMS CORP","4711 W GOLF ROAD #1000","","SKOKIE","IL","600761235","13,820","164,577","$96,740.00 ","$7.00 ","$0.00 ","$0.00 "
"27","Colorado/Wyoming","AURORA","HOFFMAN HTGS PARKING","70495015","738 PEORIA ST","AURORA","CO","80011-9998","","USPS","5/1/2011","4/30/2021","X","P","None Specified","","","","DECIMA CORPORATION","C/O AAMS CORP","4711 GOLF RD STE 1000","","SKOKIE","IL","600761235","0","37,350","$27,000.00 ","$0.72 ","$0.00 ","$0.00 "
"28","Colorado/Wyoming","AVONDALE","MAIN OFFICE","70540001","230 AVONDALE BLVD","AVONDALE","CO","81022-8700","Jun-59","Landlord","10/1/2014","9/30/2019","P","P","Reimbursable","","","","V & K POTESTIO AND","E & D POTESTIO","PO BOX 281","","AVONDALE","CO","810220281","1,200","5,200","$9,000.00 ","$7.50 ","$0.00 ","$0.00 "
"29","Colorado/Wyoming","BAILEY","MAIN OFFICE","70576002","24 RIVER DR","BAILEY","CO","80421-2235","Aug-85","USPS","8/1/2015","7/31/2020","A","A","Reimbursable","","1","5","LINDA KRUEGER","P O BOX 477","","","ELIZABETH","CO","801070477","5,040","47,000","$72,000.00 ","$14.29 ","$75,600.00 ","$15.00 "
"30","Colorado/Wyoming","BAYFIELD","MAIN OFFICE","70630002","145 PARK ST","BAYFIELD","CO","81122-9997","Jan-85","USPS","1/1/2015","12/31/2019","B","B","Reimbursable","","1","5","COLO INVESTMENT","C/O MORGAN L WOLAVER","122 TILDEN AVE","","RICHMOND","VT","54774400","5,040","40,000","$66,000.00 ","$13.10 ","$71,820.00 ","$14.25 "
"31","Colorado/Wyoming","BEDROCK","MAIN OFFICE","70648001","9538 HIGHWAY 90","BEDROCK","CO","81411-9807","Sep-82","Landlord","9/18/2013","9/17/2018","P","P","None Specified","","1","","CAROL M LYNN","PO BOX 345","","","PARADOX","CO","814290345","176","1,976","$3,600.00 ","$20.45 ","$0.00 ","$0.00 "
"32","Colorado/Wyoming","BENNETT","MAIN OFFICE","70702002","205 S ASH ST","BENNETT","CO","80102-9997","Oct-89","USPS (Not Roof)","10/1/2009","9/30/2019","A","A","Reimbursable","Y","","","THE EVERGREEN TRUST","KATHLEEN HOWARD PHELAN TTEE","PO BOX 3068","","KETCHUM","ID","833403068","4,734","53,458","$68,021.00 ","$14.37 ","$0.00 ","$0.00 "
"33","Colorado/Wyoming","BERTHOUD","MAIN OFFICE","70720002","425 3RD ST","BERTHOUD","CO","80513-9997","Apr-86","USPS","6/1/2011","5/31/2016","A","A","Percentage","","","","GALE KENNEDY","672 WELD COUNTY RD 46","","","BERTHOUD","CO","805139131","4,945","20,479","$60,000.00 ","$12.13 ","$67,000.00 ","$13.55 "
"34","Colorado/Wyoming","BETHUNE","MAIN OFFICE SITE","70738003","SW CORNER MAIN AND 1ST ST","BETHUNE","CO","80805-9998","","USPS","1/1/2016","12/31/2020","Q","Z","None Specified","","","","JUSTIN M STEPHEN","AND SHERRI L STEPHEN","18613 COUNTY RD 40","","BETHUNE","CO","808059635","0","12,600","$3,000.00 ","$0.24 ","$0.00 ","$0.00 "
"35","Colorado/Wyoming","BEULAH","MAIN OFFICE","70756001","8867 GRAND AVE","BEULAH","CO","81023-9741","Sep-65","USPS (Not Roof)","7/1/2012","6/30/2017","P","P","None Specified","","1","5","DEBORAH RENE ROSE","MICHAEL G ROSE","8869 GRAND AVE","","BEULAH","CO","810239741","800","6,854","$7,500.00 ","$9.38 ","$8,700.00 ","$10.88 "
"36","Colorado/Wyoming","BLACK HAWK","MAIN OFFICE","70774004","145 CLEAR CRK","BLACK HAWK","CO","80422-9912","6-Jul","Shared","7/18/2006","7/17/2026","P","P","None Specified","N","","","CITY OF BLACK HAWK","A COLORADO CORPORATION","P O BOX 68","","BLACK HAWK","CO","804220068","3,543","3,822","$84,084.00 ","$23.73 ","$0.00 ","$0.00 "
"37","Colorado/Wyoming","BLANCA","MAIN OFFICE SITE","70792002","BROADWAY AND HWY 160","BLANCA","CO","81123-9998","","Landlord","11/1/2015","10/31/2020","Q","Z","Reimbursable","N","","","PATRICIA MOLINA","BILLY DEHERRERA","PO BOX 367","","FT GARLAND","CO","811330367","0","14,000","$3,100.00 ","$0.22 ","$0.00 ","$0.00 "
"38","Colorado/Wyoming","BONCARBO","CBU SITE","70828003","COUNTY RD 57.7","BONCARBO","CO","81024-9998","12-Sep","USPS","9/10/2012","9/9/2017","X","Z","None Specified","","1","1","JOHN KOSOVICH","ANNE KOSOVICH","17 RILEY","","BONCARBO","CO","810242050","0","1,000","$10.00 ","$0.01 ","$10.00 ","$0.01 "
"39","Colorado/Wyoming","BOND","MAIN OFFICE","70846001","16711 HIGHWAY 131","BOND","CO","80423-9997","Oct-80","USPS","10/1/2014","9/30/2019","E","E","None Specified","","","","WILEN E HOPKINS","ELSIE M HOPKINS","7015 BRANT STREET","","SALIDA","CO","812019503","280","800","$6,203.64 ","$22.16 ","$0.00 ","$0.00 "
"40","Colorado/Wyoming","BOONE","MAIN OFFICE","70864001","524 MAIN ST","BOONE","CO","81025-9900","Mar-62","Landlord","3/1/2012","2/28/2017","P","P","None Specified","","1","5","L W HENKE","& EVELYN HENKE REV TRUST","KIMBERLY BREUER HENKE TTEE","2444 LAKEWOOD DR","GRAND PRAIRIE","TX","750546800","1,008","4,000","$7,680.00 ","$7.62 ","$8,700.00 ","$8.63 "
"41","Colorado/Wyoming","BOULDER","HIGH-MAR STATION","70882003","4985 MOORHEAD AVE","BOULDER","CO","80305-9998","Apr-67","Landlord","5/1/2012","4/30/2017","B","B","Reimbursable","N","","","NEBEL INC","C/O STADTGROUP LTD","234 W WILLOW ST","","CHICAGO","IL","606145716","5,740","28,800","$10,000.00 ","$1.74 ","$0.00 ","$0.00 "
"42","Colorado/Wyoming","BOULDER","INSP. SERVICE ANTENNA ","512756241","11534 PLAIN VIEW RD","BOULDER","CO","80403-3000","","USPS","10/1/2011","9/30/2016","X","E","None Specified","","1","5","PINNACLE TOWERS","VIA CROWN CASTLE","2000 CORPORATE DR","","CANONSBURG","PA","153178564","0","50","$7,401.60 ","$148.03 ","$10,956.24 ","$219.12 "
"43","Colorado/Wyoming","BRANSON","MAIN OFFICE","70972001","334 SADDLEROCK DR","BRANSON","CO","81027-9901","Oct-68","Landlord","12/1/2011","11/30/2016","P","P","None Specified","","1","5","MARGARET J LEWIS AND","LAUREEN E LEWIS GREEN","PO BOX 37","","BRANSON","CO","810270037","560","6,000","$4,560.00 ","$8.14 ","$5,160.00 ","$9.21 "
"44","Colorado/Wyoming","BRECKENRIDGE","MAIN OFFICE","70990003","305 S RIDGE ST","BRECKENRIDGE","CO","80424-8830","May-84","USPS","5/1/2014","4/30/2019","B","B","Percentage","N","","","COHN ENTERPRISES LTD","PO BOX 600630","","","SAN DIEGO","CA","921600630","9,375","11,425","$237,938.00 ","$25.38 ","$0.00 ","$0.00 "
"45","Colorado/Wyoming","BRECKENRIDGE","NPU ALT QTRS","70990008","410 S FRENCH STREET","BRECKENRIDGE","CO","80424-9997","11-Jun","USPS (Not Roof)","6/1/2011","5/31/2021","A","A","Reimbursable","","4","20","FLNO2 LLC","P O BOX 3088","","","BRECKENRIDGE","CO","804243088","1,815","0","$26,771.25 ","$14.75 ","$33,577.50 ","$18.50 "
"46","Colorado/Wyoming","BRIGGSDALE","MAIN OFFICE","71026001","302 MAIN ST","BRIGGSDALE","CO","80611-9997","May-70","USPS","5/1/2015","4/30/2020","P","P","Reimbursable","","","","BUTLER GULCH LLC","PO BOX 1023","","","VAIL","CO","816581023","960","6,500","$8,800.00 ","$9.17 ","$0.00 ","$0.00 "
"47","Colorado/Wyoming","BRIGHTON","MAIN OFFICE","71044001","90 N 4TH AVE","BRIGHTON","CO","80601-9998","Feb-66","USPS (Not Roof)","9/1/2011","8/31/2016","P","P","Reimbursable","","","","HILST DERMIT LLP","TOM CLARK PROPERTY MANANGER","4527 E 91ST ST","","TULSA","OK","741372810","16,218","32,790","$81,650.00 ","$5.03 ","$0.00 ","$0.00 "
"48","Colorado/Wyoming","BRISTOL","CBU PAD","79072003","201 E 1st St","BRISTOL","CO","81028-9998","6-Dec","USPS","12/1/2011","11/30/2016","X","Z","None Specified","","1","5","WIDENER FARMS INC","324 WILLOW VALLEY DR","","","LAMAR","CO","810523916","0","128","$650.00 ","$5.08 ","$700.00 ","$5.47 "
"49","Colorado/Wyoming","BROOMFIELD","MAIN OFFICE PARKING","71080002","280 E FIRST AVE","BROOMFIELD","CO","80020-9998","","USPS","11/1/2011","10/31/2016","X","A","Reimbursable","","","","SHERIDAN VENTURE CAPITAL LLC","240 MILWAUKEE ST STE 200","","","DENVER","CO","802065006","0","27,660","$20,597.00 ","$0.74 ","$22,405.00 ","$0.81 "
"50","Colorado/Wyoming","BRUSH","MAIN OFFICE","71098001","115 CARSON ST","BRUSH","CO","80723-9998","Nov-66","USPS","11/1/2011","10/31/2021","B","B","Reimbursable","","1","5","DERBY MESA PARTNERS","% NATIONWIDE POSTAL MGMT","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302","4,928","21,000","$43,612.80 ","$8.85 ","$48,048.00 ","$9.75 "
"51","Colorado/Wyoming","BUENA VISTA","MAIN OFFICE","71134004","110 BROOKDALE AVE","BUENA VISTA","CO","81211-9616","Oct-98","USPS (Not Roof)","10/1/1998","9/30/2018","A","A","Reimbursable","Y","2","10","BALDWIN MURDOCK LLC","1414 W 31ST ST","","","LOVELAND","CO","805382408","6,681","98,534","$106,000.00 ","$15.87 ","$55,000.00 ","$8.23 "
"52","Colorado/Wyoming","BURLINGTON","MAIN OFFICE","71188002","259 14TH ST","BURLINGTON","CO","80807-1605","Apr-85","USPS (Not Roof)","8/1/2011","7/31/2016","B","B","Reimbursable","","1","5","RAINIER SUNWEST PORTFOLIO I, LP","C/O EMERSON COMMERCIAL MGMT","17776 PRESTON RD","","DALLAS","TX","752525736","7,493","31,545","$27,084.00 ","$3.61 ","$30,196.79 ","$4.03 "
"53","Colorado/Wyoming","BURNS","MAIN OFFICE SITE","71206002","23414 COLORADO RIVER RD","BURNS","CO","80426-9998","","USPS","1/1/2014","12/31/2018","Q","Z","None Specified","N","1","","NOTTINGHAM RANCH CO","P O BOX 9","","","BURNS","CO","804260009","0","12,500","$0.00 ","$0.00 ","$1.00 ","$0.00 "
"54","Colorado/Wyoming","BYERS","MAIN OFFICE","71224002","47 CEDAR AVE","BYERS","CO","80103-9756","May-95","USPS (Not Roof)","5/20/2015","5/19/2020","A","A","Reimbursable","","","","WILLIAM G AYOUB","703 ACACIA AVE","","","CORONA DEL MAR","CA","926251910","4,386","29,252","$59,000.00 ","$13.45 ","$0.00 ","$0.00 "
"55","Colorado/Wyoming","CAHONE","MAIN OFFICE","71260002","14042 HIGHWAY 491","CAHONE","CO","81320-9800","Oct-80","Landlord","11/1/2011","10/31/2016","A","A","","","","","JOYCE A BARBER","AND KENT T BARBER","PO BOX 165","","CAHONE","CO","813200165","512","1,472","$4,800.00 ","$9.38 ","$5,632.00 ","$11.00 "
"56","Colorado/Wyoming","CALHAN","MAIN OFFICE","71278003","655 CASCADE ST","CALHAN","CO","80808-8204","Apr-00","USPS (Not Roof)","4/1/2000","3/31/2020","A","A","Reimbursable","Y","2","10","PARKER VISTA PARTNERSHIP","2759 CASTLE CREST DRIVE","","","CASTLE ROCK","CO","801049752","6,905","30,000","$85,280.00 ","$12.35 ","$90,265.00 ","$13.07 "
"57","Colorado/Wyoming","CAMPO","MAIN OFFICE","71314001","183 W 4TH ST","CAMPO","CO","81029-9997","Sep-67","USPS (Not Roof)","10/1/2012","9/30/2017","B","B","Reimbursable","N","","","POSTAL BUILDING & LEASING CO","C/O V BARKET","24 HUNTLEIGH WOODS","","HUNTLEIGH","MO","631314813","1,065","8,100","$3,750.00 ","$3.52 ","$0.00 ","$0.00 "
"58","Colorado/Wyoming","CAPULIN","MAIN OFFICE","71350001","7999 STATE HIGHWAY 15","CAPULIN","CO","81124-9990","May-78","Landlord","8/1/2014","7/31/2019","B","B","None Specified","N","","","PETE A VIGIL JR","PO BOX 44","","","CAPULIN","CO","811240044","642","642","$4,320.00 ","$6.73 ","$0.00 ","$0.00 "
"59","Colorado/Wyoming","CARR","MAIN OFFICE","71404002","9604 WARNER AVE","CARR","CO","80612-9997","Jan-83","Landlord","1/1/2013","12/31/2017","A","A","None Specified","N","","","DAVID REYNOLDS","PO BOX 642","","","LAPORTE","CO","805350642","510","7,500","$6,500.00 ","$12.75 ","$0.00 ","$0.00 "
"60","Colorado/Wyoming","CASCADE","MAIN OFFICE","71422001","8006 UTE PASS AVE","CASCADE","CO","80809-1024","Jan-83","Landlord","7/1/2014","6/30/2019","A","A","Reimbursable","","","","LOWDER INVESTMENTS LLC","6205 77TH ST","STE 1","","LUBBOCK","TX","794241750","1,943","11,450","$19,430.00 ","$10.00 ","$0.00 ","$0.00 "
"61","Colorado/Wyoming","CEDAREDGE","MAIN OFFICE","71458002","155 SW 2ND ST","CEDAREDGE","CO","81413-9997","Apr-85","USPS","4/1/2015","3/31/2020","B","B","Reimbursable","","1","5","PERRY HOTZ","TERRY HOTZ","PO BOX 160","","CEDAREDGE","CO","814130160","3,444","20,551","$30,238.00 ","$8.78 ","$37,545.00 ","$10.90 "
"62","Colorado/Wyoming","CENTER","MAIN OFFICE","71476001","255 S WORTH ST","CENTER","CO","81125-9990","May-62","USPS (Not Roof)","5/1/2012","4/30/2017","P","P","Reimbursable","","1","5","LOUISE WILKINS-HAUG","6 IVY LN","","","SHERBORN","MA","17701452","2,312","7,000","$19,980.00 ","$8.64 ","$46,264.00 ","$20.01 "
"63","Colorado/Wyoming","CHAMA","MAIN OFFICE","71512001","21844 COUNTY ROAD P.6","CHAMA","CO","81126-9990","Jun-81","Landlord","6/1/2012","5/31/2017","A","A","None Specified","","1","5","CHARLES M MANZANARES","PO BOX 35","","","CHAMA","CO","811260035","230","2,730","$2,880.00 ","$12.52 ","$3,240.00 ","$14.09 "
"64","Colorado/Wyoming","CHERAW","MAIN OFFICE","71530001","207 W GRAND AVE","CHERAW","CO","81030-9900","Jan-62","Landlord","1/1/2012","12/31/2016","A","A","Reimbursable","","","","JHCH PROPERTIES LLC","4527 E 91ST ST","","","TULSA","OK","741372810","1,080","4,000","$9,720.00 ","$9.00 ","$10,700.00 ","$9.91 "
"65","Colorado/Wyoming","CHEYENNE WELLS","MAIN OFFICE","71548001","90 E 1ST ST","CHEYENNE WELLS","CO","80810-9701","Oct-65","USPS","10/25/2015","10/24/2020","P","P","Reimbursable","","1","5","JERRY L ALLEN AND","VICKI M ALLEN","PO BOX 776","","CHEYENNE WELLS","CO","808100776","2,000","6,500","$15,300.00 ","$7.65 ","$17,100.00 ","$8.55 "
"66","Colorado/Wyoming","CHROMO","CBU SITE","71620002","120 COUNTY RD 391","CHROMO","CO","81128-9998","","Unknown","10/1/2014","9/30/2024","X","Z","None Specified","","2","10","JAMES E & SANDRA L BRAMWELL","LIVING TRUST","PO BOX 55","","CHROMO","CO","811280055","0","0","$500.00 ","$0.00 ","$550.00 ","$0.00 "
"67","Colorado/Wyoming","CIMARRON","MAIN OFFICE","71638002","82111 E US HIGHWAY 50","CIMARRON","CO","81220-9990","Jan-99","Landlord","1/1/2015","12/31/2019","A","A","None Specified","","","","JAMES L NEWBERRY","PO BOX 207","","","CIMARRON","CO","812200207","410","9,810","$7,200.00 ","$17.56 ","$0.00 ","$0.00 "
"68","Colorado/Wyoming","CLARK","MAIN OFFICE","71656001","54185 COUNTY ROAD 129","CLARK","CO","80428-9997","May-78","Landlord","6/1/2015","5/31/2020","P","P","None Specified","","","","ENTELCO CORPORATION","PO BOX 822","","","CLARK","CO","804280822","280","280","$4,990.00 ","$17.82 ","$0.00 ","$0.00 "
"69","Colorado/Wyoming","CLIFTON","MAIN OFFICE","71692001","3252 F RD","CLIFTON","CO","81520-9997","Dec-71","Landlord","12/1/2013","11/30/2018","P","P","Reimbursable","","1","5","DAUGHENBAUGH PROPERTIES","LIMITED PARTNERSHIP","PO BOX 655","","ELIZABETH","CO","801070655","3,052","15,203","$36,747.00 ","$12.04 ","$40,422.00 ","$13.24 "
"70","Colorado/Wyoming","COAL CREEK","MAIN OFFICE","71728001","201 COAL CREEK DR","COAL CREEK","CO","81221-9997","May-83","Landlord","5/27/2013","5/26/2018","P","P","None Specified","","","","JO ANN KNISLEY","PO BOX 10","","","COAL CREEK","CO","812210010","600","3,000","$6,000.00 ","$10.00 ","$0.00 ","$0.00 "
"71","Colorado/Wyoming","COALDALE","MAIN OFFICE SITE","71746005","16081 HIGHWAY 50","COALDALE","CO","81222-9998","","USPS","9/1/2015","8/31/2020","Q","D","None Specified","","","","ROBERT L PARKER","P O BOX 147","","","COALDALE","CO","812220147","0","4,000","$5,800.00 ","$1.45 ","$0.00 ","$0.00 "
"72","Colorado/Wyoming","COKEDALE","MAIN OFFICE","79072002","CORNER CHURCH AND ELM","COKEDALE","CO","81032-9998","Nov-80","Landlord","11/1/1995","","E","E","None Specified","Y","","","TOWN OF COKEDALE","P O BOX 3323","","","COKEDALE","CO","810823323","280","280","$3,000.00 ","$10.71 ","$0.00 ","$0.00 "
"73","Colorado/Wyoming","COLLBRAN","MAIN OFFICE","71800001","110 MAIN ST","COLLBRAN","CO","81624-9997","Jul-62","Landlord","7/3/2012","7/2/2017","P","P","None Specified","","1","5","LUTHER DEAN MOSS","849 CITRUS DR","","","ALAMO","TX","785162577","1,100","6,000","$9,360.00 ","$8.51 ","$10,500.00 ","$9.55 "
"74","Colorado/Wyoming","COLORADO SPRINGS","ANTARES STATION","71818015","2641 E UINTAH ST","COLORADO SPRINGS","CO","80909-4082","Nov-68","Landlord","11/1/2013","10/31/2018","B","B","Reimbursable","N","","","COLORADO POSTAL HOLDINGS LLC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","9,088","41,900","$25,500.00 ","$2.81 ","$0.00 ","$0.00 "
