"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Connecticut Valley","BALTIC","MAIN OFFICE","80238001","2 MAIN ST","BALTIC","CT","06330-9998","Sep-64","Landlord","9/1/2014","8/31/2019","A","A","None Specified","","1","5","WILLIAM T ESPOSITO","134 LAWRENCE ST","","","NEW HAVEN","CT","65112542","2,035","31,360","$23,161.00 ","$11.38 ","$25,056.00 ","$12.31 "
"12","Connecticut Valley","BANTAM","MAIN POST OFFICE","80272004","80 DOYLE RD","BANTAM","CT","06750-9998","Jul-89","Landlord","3/1/2016","2/28/2019","A","A","None Specified","N","","","TOWN OF LITCHFIELD","TOWN HALL","PO BOX 488","","LITCHFIELD","CT","67590488","2,179","5,811","$64,000.00 ","$29.37 ","$0.00 ","$0.00 "
"13","Connecticut Valley","BEACON FALLS","MAIN OFFICE","80306001","101 N MAIN ST","BEACON FALLS","CT","06403-9998","Jun-57","Landlord","6/1/2012","5/31/2017","A","A","Reimbursable","N","","","WILLIAM T ESPOSITO","134 LAWRENCE ST","","","NEW HAVEN","CT","65112542","2,044","9,279","$22,890.00 ","$11.20 ","$26,324.00 ","$12.88 "
"14","Connecticut Valley","BETHEL","MAIN OFFICE","80374001","10 LIBRARY PL","BETHEL","CT","06801-9998","Jul-71","USPS (Not Roof)","7/1/2009","6/30/2019","A","A","Reimbursable","N","","","EILEEN WEISNER LVNG TR","POST OFFICE TRUST","C/O CATHERINE WEISNER","33 WINSLOW RD","BROOKLINE","MA","22466788","5,400","37,000","$120,000.00 ","$22.22 ","$0.00 ","$0.00 "
"15","Connecticut Valley","BETHLEHEM","MAIN OFFICE","80408002","34 EAST ST","BETHLEHEM","CT","06751-9998","Mar-75","Landlord","3/1/2015","2/29/2020","A","A","Reimbursable","","1","5","ESTATE OF ELEANOR C MAYER","PO BOX 244","","","NEWTOWN","CT","64700244","2,784","39,988","$36,750.00 ","$13.20 ","$38,955.00 ","$13.99 "
"16","Connecticut Valley","BLOOMFIELD","EMPLOYEE PARKING","80476003","34 JEROME AVENUE","BLOOMFIELD","CT","06002-9998","","Landlord","11/1/2014","10/31/2019","X","Z","None Specified","","1","5","34 JEROME AVENUE LLC","67 SUNSET HILL RD","","","REDDING","CT","68961709","0","10,203","$17,820.00 ","$1.75 ","$19,067.00 ","$1.87 "
"17","Connecticut Valley","BLOOMFIELD","MAIN OFFICE","80476002","40 JEROME AVE","BLOOMFIELD","CT","06002-9998","May-67","USPS (Not Roof)","5/1/2012","4/30/2017","A","A","Reimbursable","","","","BARWICK POELSTRA LLC","PO BOX 860","","","CLINTON","NC","283290860","8,920","34,528","$105,000.00 ","$11.77 ","$133,800.00 ","$15.00 "
"18","Connecticut Valley","BOTSFORD","MAIN OFFICE","80510002","1 BOTSFORD HILL RD","BOTSFORD","CT","06404-9991","2-Mar","USPS (Not Roof)","3/1/2002","2/28/2022","A","A","None Specified","","3","15","JOHN E KALAS","NANCI KALAS","705 BRUCE AVENUE","","CLEARWATER BEACH","FL","337671416","3,169","41,400","$61,795.50 ","$19.50 ","$69,718.00 ","$22.00 "
"19","Connecticut Valley","BOZRAH","MAIN OFFICE","82652001","181 FITCHVILLE RD","BOZRAH","CT","06334-9998","Oct-60","USPS","10/1/2015","9/30/2020","A","A","Reimbursable","","1","5","BRG INTERESTS","BRUCE & RONALD GOLDSTEIN","PO BOX 175","","COLCHESTER","CT","64150175","1,218","7,476","$18,209.00 ","$14.95 ","$20,394.00 ","$16.74 "
"20","Connecticut Valley","BRANFORD","SHORT BEACH STA","80544003","5 COURT ST","BRANFORD","CT","06405-9991","Oct-92","Landlord","10/1/2013","9/30/2018","A","A","None Specified","","","","FIVE COURT LLC","1247 STATE ST","","","NEW HAVEN","CT","65112723","992","10,890","$21,500.00 ","$21.67 ","$0.00 ","$0.00 "
"21","Connecticut Valley","BRANFORD","STONY CREEK STATION","80544002","202 THIMBLE ISLAND RD","BRANFORD","CT","06405-9992","Jul-59","Landlord","9/1/2008","","A","A","Reimbursable","","","","THOMAS COLVILLE","111 OLD QUARRY RD","","","GUILFORD","CT","64373711","1,261","4,800","$48,000.00 ","$38.07 ","$0.00 ","$0.00 "
"22","Connecticut Valley","BRIDGEPORT","ALTERNATE PARKING","80578017","50 MIDDLE ST","BRIDGEPORT","CT","06604-9998","","Landlord","6/1/2010","","X","A","None Specified","","","","IMPERIAL PARKING CO","10 MIDDLE ST","PO BOX 310","","BRIDGEPORT","CT","66010310","0","20,480","$105,600.00 ","$5.16 ","$0.00 ","$0.00 "
"23","Connecticut Valley","BRIDGEPORT","BARNUM STATION","80578030","2253 FAIRFIELD AVE","BRIDGEPORT","CT","06605-9998","Mar-95","USPS (Not Roof)","3/1/2016","2/28/2017","P","P","None Specified","Y","","","WORDIN ASSOCS LLC","% WILLIAM S MIKO JR &","DENNIS A MIKO","350 BOSTWICK AVE","BRIDGEPORT","CT","66052436","10,772","101,424","$54,000.00 ","$5.01 ","$0.00 ","$0.00 "
"24","Connecticut Valley","BRIDGEPORT","BAYVIEW STATION","80578025","115 BOSTON AVE","BRIDGEPORT","CT","06610-9998","Feb-86","USPS (Not Roof)","5/1/2016","4/30/2021","A","A","None Specified","N","1","5","BAYVIEW ASSOCIATES LLC","SALVATORE K DINARDO","C/O CHARLES J WILLINGER JR","323 NORTH AVE","BRIDGEPORT","CT","66065125","24,489","123,806","$498,000.00 ","$20.34 ","$647,400.00 ","$26.44 "
"25","Connecticut Valley","BRIDGEPORT","EASTON BRANCH","80578021","295 CENTER RD","EASTON","CT","06612-9998","Jul-55","Landlord","9/1/2015","8/31/2020","A","A","None Specified","","","","RICHARD F GREISER","PO BOX 13","","","EASTON","CT","66120013","747","6,667","$27,000.00 ","$36.14 ","$0.00 ","$0.00 "
"26","Connecticut Valley","BRIDGEPORT","NOBLE STATION","80578006","934 E MAIN ST","BRIDGEPORT","CT","06608-9998","Aug-39","USPS (Not Roof)","8/1/2012","7/31/2017","A","A","Percentage","N","","","J.P. EDWARDS ASSOCIATES LLC","932 EAST MAIN ST","","","BRIDGEPORT","CT","66081913","5,222","5,187","$45,507.00 ","$8.71 ","$49,644.00 ","$9.51 "
"27","Connecticut Valley","BRIDGEPORT","STRATFORD  PARKING","80578035","3333 MAIN STREET","STRATFORD","CT","06614-9998","","Landlord","9/8/2014","","X","D","None Specified","","","","3333 MAIN, LLC","3333 MAIN STREET","","","STRATFORD","CT","66144861","0","0","$24,000.00 ","$0.00 ","$0.00 ","$0.00 "
"28","Connecticut Valley","BRIDGEPORT","STRATFORD RETAIL BR","80578032","411 BARNUM AVENUE CUTOFF STE 14","STRATFORD","CT","06614-9991","Jan-95","USPS (Not Roof)","1/13/2015","1/12/2020","A","A","Percentage","N","1","5","KRT PROPERTY HLDNG INC","CENTRO PROPERTIES GROUP","ATTN: LEGAL DEPT","131 DARTMOUTH ST","BOSTON","MA","21165134","6,950","6,950","$91,455.00 ","$13.16 ","$103,473.00 ","$14.89 "
"29","Connecticut Valley","BRIDGEPORT","TRUMBULL BRANCH","80578034","50 QUALITY ST","TRUMBULL","CT","06611-9998","Mar-00","USPS (Not Roof)","3/1/2000","1/31/2017","A","A","Percentage","N","4","20","THE STOP & SHOP","SUPERMARKET CO LLC","PO BOX 3797","","BOSTON","MA","22413797","3,845","3,845","$106,480.00 ","$27.69 ","$117,128.00 ","$30.46 "
"30","Connecticut Valley","BRIDGEWATER","MAIN OFFICE","80612001","19 MAIN ST S","BRIDGEWATER","CT","06752-9998","Jan-65","Landlord","2/1/2012","1/31/2017","A","A","None Specified","","1","5","133 BRIDGEWATER ASSOC INC","53 COOPER RD","","","BRIDGEWATER","CT","67521709","1,386","2,004","$19,920.00 ","$14.37 ","$21,115.00 ","$15.23 "
"31","Connecticut Valley","BRISTOL","FORESTVILLE STATION","80646002","18 E MAIN ST","BRISTOL","CT","06010-9991","Jun-55","Landlord","6/1/2015","5/31/2020","A","A","None Specified","","1","5","GP FINANCIAL LLC","16 FORESTVILLE AVE","","","PLAINVILLE","CT","60622160","1,185","1,378","$18,447.00 ","$15.57 ","$20,292.00 ","$17.12 "
"32","Connecticut Valley","BRISTOL","MAIN OFFICE EMP PKG","80646006","NORTH MAIN ST","BRISTOL","CT","06010-9998","","Landlord","1/1/2014","","X","Z","None Specified","","","","CITY OF BRISTOL","ATTN COMPTROLLER","111 N MAIN ST STE 17","","BRISTOL","CT","60108121","0","9,000","$23,080.00 ","$2.56 ","$0.00 ","$0.00 "
"33","Connecticut Valley","BROAD BROOK","MAIN OFFICE","80680001","113 MAIN ST","BROAD BROOK","CT","06016-9998","Jan-59","USPS (Not Roof)","5/1/2014","4/30/2019","A","A","Reimbursable","","","","MAGDOVITZ AGENCY INC","PO BOX 997","","","CLARKSDALE","MS","386140997","1,600","12,870","$29,440.00 ","$18.40 ","$0.00 ","$0.00 "
"34","Connecticut Valley","BROOKLYN","MAIN OFFICE","80782001","29 CANTERBURY RD","BROOKLYN","CT","06234-9998","Jan-69","Landlord","3/1/2014","2/28/2019","A","A","Reimbursable","","","","29 REALTY LLC","69 HURD PARK RD","","","HADDAM NECK","CT","64243004","3,471","28,745","$55,952.52 ","$16.12 ","$0.00 ","$0.00 "
"35","Connecticut Valley","CANAAN","MAIN OFFICE","80850001","9 CHURCH ST","CANAAN","CT","06018-2466","Apr-61","USPS (Not Roof)","2/1/2013","1/31/2018","A","A","Reimbursable","","","","RUSSELL J RIVA JR","14 SPRUCE LANE","","","SALISBURY","CT","60681716","3,146","15,400","$41,140.70 ","$13.08 ","$10.00 ","$0.00 "
"36","Connecticut Valley","CANTERBURY","MAIN POST OFFICE","80952002","168 WESTMINSTER RD","CANTERBURY","CT","06331-9992","Jan-91","USPS (Not Roof)","1/1/2016","12/31/2020","A","A","None Specified","N","1","5","345 FOLSOM ST JOINT","C/O WOLFE AND ASSOCIATES","104 TIBURON BLVD SUITE 100","","MILL VALLEY","CA","949412431","4,497","23,757","$89,940.00 ","$20.00 ","$96,235.80 ","$21.40 "
"37","Connecticut Valley","CANTON","MAIN OFFICE","80986002","220 ALBANY TPKE","CANTON","CT","06019-9998","Apr-86","Landlord","4/1/2016","3/31/2021","A","A","Reimbursable","N","2","10","HENRY J BAHRE","SHEILA D BAHRE","PO BOX 342","","CANTON","CT","60190342","5,397","18,837","$105,505.00 ","$19.55 ","$116,056.00 ","$21.50 "
"38","Connecticut Valley","CANTON CENTER","MAIN OFFICE","81020001","178 CHERRY BROOK RD","CANTON CENTER","CT","06020-9997","May-68","Landlord","1/1/2012","12/31/2016","A","A","None Specified","N","1","5","CHERRY BROOK DEV LLC","ROBERT OUELLETTE","153 BABBLING BROOK RD","","TORRINGTON","CT","67902166","576","616","$9,000.00 ","$15.63 ","$12,200.00 ","$21.18 "
"39","Connecticut Valley","CENTERBROOK","MAIN OFFICE","81054001","4 WESTBROOK RD","CENTERBROOK","CT","06409-9998","Apr-50","Landlord","4/1/2015","3/31/2020","A","A","None Specified","","1","5","ISOBEL C ALLEN","PO BOX 215","","","IVORYTON","CT","64420125","829","4,155","$15,618.00 ","$18.84 ","$16,867.00 ","$20.35 "
"40","Connecticut Valley","CENTRAL VILLAGE","MAIN OFFICE","81088001","29 SCHOOL ST","CENTRAL VILLAGE","CT","06332-9992","Jun-64","USPS","6/1/2014","5/31/2019","A","A","None Specified","","1","5","ALEXANDER P KUELLER TRUST","C/O BRUCE P KUELLER AND","MERRILY P TIMONEY TRSTES","3011 NW 1ST AVE","POMPANO BEACH","FL","330643805","1,550","30,044","$25,979.00 ","$16.76 ","$28,577.00 ","$18.44 "
"41","Connecticut Valley","CHAPLIN","MAIN OFFICE","81122002","181 WILLIMANTIC RD","CHAPLIN","CT","06235-9998","Sep-00","USPS (Not Roof)","9/28/2000","9/27/2020","P","P","Reimbursable","Y","4","20","KENNETH J BAER","DOUGLAS J BAER AND","ROBERT MOTT","75 TROY RD","EAST GREENBUSH","NY","120611390","4,572","70,132","$76,000.00 ","$16.62 ","$81,950.00 ","$17.92 "
"42","Connecticut Valley","CHESHIRE","ADDITIONAL PARKING","81156002","175 MAIN STREET","CHESHIRE","CT","06410-9998","","Landlord","3/1/1988","","X","Z","None Specified","N","","","ST BRIDGET'S CHURCH","175 MAIN ST","","","CHESHIRE","CT","64102446","0","10,400","$1,500.00 ","$0.14 ","$0.00 ","$0.00 "
"43","Connecticut Valley","CHESHIRE","MAIN OFFICE","81156001","210 MAPLE AVE","CHESHIRE","CT","06410-9998","Apr-64","USPS","1/1/2015","12/31/2024","A","A","Reimbursable","","","","CT POSTAL HOLDINGS LLC","C/O NATIONWIDE POSTAL MGMT","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302","11,917","44,838","$153,737.00 ","$12.90 ","$0.00 ","$0.00 "
"44","Connecticut Valley","CHESHIRE","RETAIL - GROUND LEASE","81156004","1227 HIGHLAND AVENUE","CHESHIRE","CT","06410-9998","","USPS","3/1/2006","2/28/2031","X","Z","Reimbursable","Y","3","15","MARSHALL ENTRPS LLC","PO BOX 416","","","CHESHIRE","CT","64100416","0","104,544","$40,000.00 ","$0.38 ","$44,000.00 ","$0.42 "
"45","Connecticut Valley","CHESTER","MAIN OFFICE","81190001","100 MAIN ST","CHESTER","CT","06412-9998","Aug-62","Landlord","3/1/2014","2/28/2019","A","A","Reimbursable","","1","5","ADINOLFI & DRUDI","ASSOCIATES LLC","C/O ELIZABETH ADINOLFI","60 JILLIAN CIR","WEST HARTFORD","CT","61073143","2,780","29,900","$47,177.00 ","$16.97 ","$51,895.00 ","$18.67 "
"46","Connecticut Valley","COBALT","MAIN OFFICE","81326001","371 W HIGH ST","COBALT","CT","06414-9800","May-55","Landlord","6/1/2014","5/31/2019","A","A","None Specified","","","","K ENTERPRISES LLC","293 HIGHCREST RD","","","WETHERSFIELD","CT","61094038","539","1,451","$18,000.00 ","$33.40 ","$0.00 ","$0.00 "
"47","Connecticut Valley","COLCHESTER","MAIN OFFICE","81360001","103 S MAIN ST","COLCHESTER","CT","06415-9998","Dec-63","Landlord","11/1/2011","10/31/2016","A","A","Percentage","","","","CBMS ASSOCIATES","PO BOX 190","","","COLCHESTER","CT","64150190","7,493","31,133","$143,276.00 ","$19.12 ","$149,739.00 ","$19.98 "
"48","Connecticut Valley","COLEBROOK","MAIN POST OFFICE","81394002","560 COLEBROOK RD","COLEBROOK","CT","06021-9998","Nov-94","Landlord","11/17/2014","11/16/2019","A","A","None Specified","","1","5","TOWN OF COLEBROOK","PO BOX 5","","","COLEBROOK","CT","60210005","670","1,930","$6,508.00 ","$9.71 ","$6,833.00 ","$10.20 "
"49","Connecticut Valley","COLLINSVILLE","MAIN OFFICE","81428001","34 BRIDGE ST","COLLINSVILLE","CT","06022-9992","Aug-59","USPS (Not Roof)","8/10/2013","8/9/2018","A","A","Reimbursable","N","","","NATALE CUOMO CHILDRENS","TRUST","MARYANNE CUOMO TRUSTEE","61 RANCH RD","HAMDEN","CT","65172122","2,580","7,437","$35,640.00 ","$13.81 ","$0.00 ","$0.00 "
"50","Connecticut Valley","COLUMBIA","MAIN OFFICE","81462002","172 ROUTE 66","COLUMBIA","CT","06237-9998","2-Mar","USPS (Not Roof)","3/7/2002","3/6/2022","P","P","Reimbursable","Y","4","20","WOLAVER L P #2","C/O MELANIE L MILES, CPA","PO BOX 13","","PORT HAYWOOD","VA","231380013","6,480","67,954","$126,300.00 ","$19.49 ","$118,116.00 ","$18.23 "
"51","Connecticut Valley","CORNWALL","MAIN OFFICE","81496001","36 BOLTON HILL RD","CORNWALL","CT","06753-9800","Dec-61","Landlord","12/1/2011","11/30/2016","A","A","Reimbursable","","","","RALPH W SANDMEYER JR","& SANDRA LEA JOHNSON SANDMEYER","TTEES OF THE RW SANDMEYER JR REV TR","PO BOX 85","CORNWALL BRIDGE","CT","67540085","946","26,538","$11,500.00 ","$12.16 ","$12,650.00 ","$13.37 "
"52","Connecticut Valley","CORNWALL BRIDGE","MAIN OFFICE","81530001","18A KENT RD","CORNWALL BRIDGE","CT","06754-9800","Sep-64","Landlord","12/1/2013","11/30/2018","A","A","None Specified","","1","5","GCH ENTERPRISES","64 FOUNTAIN DR","","","WESTERLY","RI","28913037","828","5,936","$14,200.00 ","$17.15 ","$15,620.00 ","$18.86 "
"53","Connecticut Valley","COS COB","MAIN OFFICE","81564001","152 E PUTNAM AVE","COS COB","CT","06807-9984","Jun-57","USPS","3/1/2015","2/29/2020","A","A","Percentage","","1","5","ESTATE OF ALEX TAYLOR &","MAX TAYLOR","PO BOX 476","","STORRS","CT","62680476","2,576","2,747","$156,751.00 ","$60.85 ","$180,263.00 ","$69.98 "
"54","Connecticut Valley","COVENTRY","MAIN OFFICE","81578001","1376 MAIN ST","COVENTRY","CT","06238-9998","Nov-62","Landlord","11/1/2012","10/31/2017","A","A","None Specified","N","","","COVENTRY CORNERS LLC","C/O SCOTT GOURSON","47 CROCUS LN","","AVON","CT","60014547","2,825","38,581","$36,725.00 ","$13.00 ","$38,725.00 ","$13.71 "
"55","Connecticut Valley","CROMWELL","MAIN OFFICE","81632001","528 MAIN ST","CROMWELL","CT","06416-9998","Nov-62","Landlord","11/1/2012","10/31/2017","A","A","Reimbursable","","1","5","ADINOLFI & DRUDI","ASSOCIATES LLC","C/O ELIZABETH ADINOLFI","60 JILLIAN CIR","WEST HARTFORD","CT","61073143","3,386","52,500","$46,800.00 ","$13.82 ","$49,140.00 ","$14.51 "
"56","Connecticut Valley","DANBURY","NEW FAIRFIELD BR","81666002","7 BRUSH HILL RD","NEW FAIRFIELD","CT","06812-9998","Sep-59","USPS","9/1/2014","8/31/2024","A","A","Percentage","","2","10","ECB REALTY LLC","21 EQUESTRIAN RIDGE","","","NEWTOWN","CT","64701869","1,979","8,713","$55,828.00 ","$28.21 ","$75,028.00 ","$37.91 "
"57","Connecticut Valley","DANIELSON","PARKING","81700002","WATER ST","DANIELSON","CT","06239-9998","","USPS","1/1/2000","","X","Z","None Specified","","","","GREEK ORTHODOX COMMUNITY","OF THE HOLY TRINITY","PO BOX 236","","DANIELSON","CT","62390236","0","6,000","$4,800.00 ","$0.80 ","$0.00 ","$0.00 "
"58","Connecticut Valley","DARIEN","MAIN OFFICE","81734001","30 CORBIN DR","DARIEN","CT","06820-9998","Aug-55","USPS (Not Roof)","8/1/2011","7/31/2016","A","A","Reimbursable","","","","BAYWATER 30 CORBIN LLC","C/O BAYWATER MANAGEMENT LLC","1019 BOSTON POST RD","","DARIEN","CT","68204510","7,510","22,178","$219,100.00 ","$29.17 ","$230,055.00 ","$30.63 "
"59","Connecticut Valley","DARIEN","NOROTON HEIGHTS STA.","81734003","368 HEIGHTS RD","DARIEN","CT","06820-9992","Jun-51","Landlord","8/1/2004","","A","A","None Specified","N","","","NOROTON HEIGHTS SHOPPING CENTER INC","CHARLES B ERTELT PRES","PO BOX 2063","","DARIEN","CT","68200063","1,631","1,670","$61,540.00 ","$37.73 ","$0.00 ","$0.00 "
"60","Connecticut Valley","DARIEN","PARKING","81734004","CORBIN DRIVE","DARIEN","CT","06820-9998","","USPS","8/1/2011","7/31/2016","X","Z","Reimbursable","","","","BAYWATER 30 CORBIN LLC","C/O BAYWATER MANAGEMENT LLC","1019 BOSTON POST RD","","DARIEN","CT","68204510","0","16,592","$92,000.00 ","$5.54 ","$96,600.00 ","$5.82 "
"61","Connecticut Valley","DAYVILLE","MAIN OFFICE","81768002","988 N MAIN ST","DAYVILLE","CT","06241-9998","Feb-89","Landlord","2/1/2012","1/31/2017","A","A","None Specified","N","2","10","ALLCOM PROPERTIES LLC","PO BOX 753","","","BROOKLYN","CT","62340753","4,275","87,120","$55,650.00 ","$13.02 ","$57,250.00 ","$13.39 "
"62","Connecticut Valley","DEEP RIVER","MAIN OFFICE","81802001","225 MAIN ST","DEEP RIVER","CT","06417-9998","Nov-59","Landlord","7/1/2015","6/30/2020","A","A","None Specified","","1","5","DEEP RIVER REALTY LLC","1010 WETHERSFIELD AVE  STE 304","","","HARTFORD","CT","61143149","4,300","16,562","$74,071.00 ","$17.23 ","$77,744.00 ","$18.08 "
"63","Connecticut Valley","DERBY","EMPLOYEE IN-DOOR PKG.","81836003","THOMPSON PLACE","DERBY","CT","06418-9998","Sep-84","Landlord","9/1/2015","8/31/2020","X","Z","None Specified","","","","DERBY MUNICIPAL PARKING","AUTHORITY","PO BOX 292","","DERBY","CT","64180292","0","7,500","$15,000.00 ","$2.00 ","$0.00 ","$0.00 "
"64","Connecticut Valley","DURHAM","MAIN OFFICE","81870001","103 MAIN ST","DURHAM","CT","06422-9998","Jan-61","USPS","1/1/2016","12/31/2020","A","A","Reimbursable","","1","5","C & A REALTY OF DURHAM LLC","PO BOX 567","","","MADISON","CT","64430567","2,911","20,037","$43,665.00 ","$15.00 ","$46,576.00 ","$16.00 "
"65","Connecticut Valley","EAST BERLIN","MAIN OFFICE","81938001","115 MAIN ST","EAST BERLIN","CT","06023-9998","Oct-65","Landlord","7/1/2015","6/30/2020","A","A","Reimbursable","","1","5","115 MAIN STREET LLC","10 HIDDEN VALLEY DR","","","ROCKY HILL","CT","60671729","1,193","11,250","$24,642.00 ","$20.66 ","$26,328.00 ","$22.07 "
"66","Connecticut Valley","EAST CANAAN","MAIN OFFICE","81972001","270 E CANAAN RD","EAST CANAAN","CT","06024-9998","Nov-54","USPS (Not Roof)","3/1/2012","2/28/2017","A","A","None Specified","N","1","5","SALLY J CURTISS","PO BOX 363","","","EAST CANAAN","CT","60240363","501","5,700","$8,400.00 ","$16.77 ","$8,820.00 ","$17.60 "
"67","Connecticut Valley","EAST GLASTONBURY","MAIN OFFICE","82040001","538 MANCHESTER RD","EAST GLASTONBURY","CT","06025-9992","Oct-65","Landlord","8/1/2011","7/31/2016","A","A","None Specified","N","","","The Vinci Group, LLC","54 Robert Rd","","","Manchester","CT","60404520","1,165","2,103","$11,400.00 ","$9.79 ","$16,980.00 ","$14.58 "
"68","Connecticut Valley","EAST HADDAM","MAIN OFFICE","82108001","34 MAIN ST","EAST HADDAM","CT","06423-9998","Jun-63","Landlord","6/1/2013","5/31/2018","A","A","Reimbursable","","1","5","ADINOLFI & DRUDI","ASSOCIATES LLC","C/O ELIZABETH ADINOLFI","60 JILLIAN CIR","WEST HARTFORD","CT","61073143","2,266","24,485","$34,904.00 ","$15.40 ","$39,494.00 ","$17.43 "
"69","Connecticut Valley","EAST HAMPTON","MARLBOROUGH BRANCH","82142001","16 E HAMPTON RD","MARLBOROUGH","CT","06447-9992","Dec-76","Landlord","12/1/2011","11/30/2016","A","A","Reimbursable","N","","","BRG INTERESTS","BRUCE & RONALD GOLDSTEIN","PO BOX 175","","COLCHESTER","CT","64150175","3,360","23,076","$33,600.00 ","$10.00 ","$47,040.00 ","$14.00 "
"70","Connecticut Valley","EAST HARTLAND","MAIN OFFICE","82176001","23 SOUTH RD","EAST HARTLAND","CT","06027-9998","Nov-61","Landlord","11/1/2012","10/31/2017","A","A","Reimbursable","","","","JANET E GENTILE","PO BOX 231","","","EAST HARTLAND","CT","60270231","925","3,791","$13,875.00 ","$15.00 ","$17,000.00 ","$18.38 "
"71","Connecticut Valley","EAST KILLINGLY","MAIN OFFICE","82210001","1289 HARTFORD PIKE","EAST KILLINGLY","CT","06243-9998","Sep-60","Landlord","12/1/2015","11/30/2020","A","A","Reimbursable","N","","","CT POSTAL HOLDINGS LLC","C/O NATIONWIDE POSTAL MGMT","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302","1,218","7,878","$15,529.50 ","$12.75 ","$17,082.00 ","$14.02 "
"72","Connecticut Valley","EAST LYME","MAIN OFFICE","82244001","225 BOSTON POST RD","EAST LYME","CT","06333-9992","Jun-62","USPS","2/1/2014","1/31/2019","A","A","Reimbursable","","1","5","PETER L FILOSI","24 CHIMNEY DR","","","BETHEL","CT","68011225","2,960","14,084","$22,680.00 ","$7.66 ","$24,041.00 ","$8.12 "
