"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Portland","CARSON","MAIN OFFICE","541190002","1182 WIND RIVER RD","CARSON","WA","98610-3298","Dec-74","USPS","12/1/2012","11/30/2016","P","P","Reimbursable","","","","PARADISE LAND COMPANY LLC","PO BOX 530","","","CARSON","WA","986100530","1,920","19,425","$36,000.00 ","$18.75 ","$0.00 ","$0.00 "
"12","Portland","CASTLE ROCK","MAIN OFFICE","541232002","126 COWLITZ ST W","CASTLE ROCK","WA","98611-8998","Mar-84","USPS (Not Roof)","3/24/2014","3/23/2019","A","A","None Specified","N","1","5","CORDELL PIPER","AND NANCY J PIPER","PO BOX 426","","CASTLE ROCK","WA","986110426","4,836","27,199","$62,640.00 ","$12.95 ","$65,796.00 ","$13.61 "
"13","Portland","CATHLAMET","MAIN OFFICE","541246002","30 RIVER ST","CATHLAMET","WA","98612-9698","May-74","Landlord","5/1/2014","4/30/2019","A","A","Percentage","","1","5","ROY A LABERGE","PO BOX 218","","","CATHLAMET","WA","986120218","2,310","10,343","$23,400.00 ","$10.13 ","$26,400.00 ","$11.43 "
"14","Portland","CHINOOK","MAIN OFFICE","541428001","766 HWY 101","CHINOOK","WA","98614-0998","Dec-54","Landlord","11/1/2013","10/31/2018","B","B","Reimbursable","","1","5","GARY LUETHE","PO BOX 752","","","LONG BEACH","WA","986310752","768","9,000","$9,600.00 ","$12.50 ","$9,984.00 ","$13.00 "
"15","Portland","COUGAR","MAIN OFFICE","541764001","16745 LEWIS RIVER RD","COUGAR","WA","98616-9707","Aug-68","Landlord","8/1/2011","7/31/2016","P","P","None Specified","N","1","5","SUZANNE M GUTHRIE","PO BOX 100","","","COUGAR","WA","986160100","360","5,409","$5,880.00 ","$16.33 ","$6,480.00 ","$18.00 "
"16","Portland","DALLESPORT","MAIN OFFICE","542016002","316 6TH AVE","DALLESPORT","WA","98617-0998","May-91","USPS (Not Roof)","5/1/2016","4/30/2021","A","A","Reimbursable","","","","KATHY BURNS","& MARYANN ZIMMER","& MIKE CUNNINGHAM","12317 8TH ST E","EDGEWOOD","WA","983721488","860","13,020","$14,543.00 ","$16.91 ","$0.00 ","$0.00 "
"17","Portland","GLENWOOD","MAIN OFFICE","543178001","100 W MAIN ST","GLENWOOD","WA","98619-9198","Jan-55","Landlord","10/1/2015","9/30/2020","A","A","","","","","GERALD L THROOP OR","OR MARGARET L THROOP","30 LAKE RD","","GLENWOOD","WA","986199024","730","730","$5,100.00 ","$6.99 ","$0.00 ","$0.00 "
"18","Portland","GOLDENDALE","MAIN OFFICE","543206002","1020 S COLUMBUS AVE","GOLDENDALE","WA","98620-9033","Apr-81","Landlord","4/27/2016","4/26/2021","A","A","Reimbursable","","1","5","KLICKITAT PROPERTIES LLC","9052 BURKE AVE N","","","SEATTLE","WA","98103-413","4,116","43,400","$56,265.00 ","$13.67 ","$59,078.00 ","$14.35 "
"19","Portland","HUSUM","MAIN OFFICE","543766001","210 MAIN ST","HUSUM","WA","98623-0998","Jul-73","Landlord","3/1/2012","2/28/2017","P","P","None Specified","","","","JUDY A GROSS","PO BOX 774","","","WHITE SALMON","WA","986720774","238","1,578","$3,600.00 ","$15.13 ","$0.00 ","$0.00 "
"20","Portland","ILWACO","MAIN OFFICE","543794001","128 LAKE ST SE","ILWACO","WA","98624-9198","Jun-62","USPS (Not Roof)","6/8/2015","6/7/2020","B","B","Reimbursable","N","","","THE GERALD AND JUDITH ANN MCGRATH TRUST","JUDITH ANN MCGRATH TRUST","2717 MILO HAE LOOP","","KOLOA","HI","967569513","1,927","6,726","$19,560.00 ","$10.15 ","$0.00 ","$0.00 "
"21","Portland","KALAMA","MAIN OFFICE","543948002","454 N 1ST ST","KALAMA","WA","98625-9198","May-98","USPS","5/15/1998","5/14/2018","A","A","Reimbursable","Y","2","10","JOANNE L HANSEN (FKA JOANNE L BLESSING),","TRUSTEE BLESSING LIVING TRUST, U/T/","DATED JUNE 15, 1992","15538 E RICHWOOD AVE","FOUNTAIN HILLS","AZ","852681436","6,525","63,500","$105,000.00 ","$16.09 ","$230,069.00 ","$35.26 "
"22","Portland","KLICKITAT","MAIN OFFICE","544200001","103 N MAIN ST","KLICKITAT","WA","98628-9198","Jul-59","Landlord","8/1/2013","7/31/2018","P","P","None Specified","","1","5","EVLIN CORPORATION","ATTN: EVERETT WIKEL","PO BOX 65","","KLICKITAT","WA","986280065","1,053","1,348","$13,140.00 ","$12.48 ","$14,784.00 ","$14.04 "
"23","Portland","LA CENTER","MAIN OFFICE","544228002","421 NE JOHN STORM AVE","LA CENTER","WA","98629-5547","Feb-98","USPS (Not Roof)","2/3/1998","2/2/2018","A","A","Reimbursable","Y","2","10","LACENTER BUILDING, LLC","PO BOX 45086","","","PHOENIX","AZ","850640086","6,826","80,836","$94,847.00 ","$13.89 ","$115,731.00 ","$16.95 "
"24","Portland","LONG BEACH","MAIN OFFICE","544634001","101 OREGON AVE N","LONG BEACH","WA","98631-3625","Nov-59","Landlord","11/1/2013","10/31/2018","P","P","Reimbursable","","","","JANE A SNOW","AND ROBERT B SNOW","PO BOX 324","","LONG BEACH","WA","986314583","2,271","10,000","$29,700.00 ","$13.08 ","$0.00 ","$0.00 "
"25","Portland","LYLE","MAIN OFFICE","544788002","308 WASHINGTON ST","LYLE","WA","98635-9630","Nov-98","USPS (Not Roof)","11/11/1998","11/10/2018","A","A","Reimbursable","Y","2","10","ALLDRIN PROPERTY LLC","2201 NORDIC WY","","","TURLOCK","CA","953829120","4,636","37,014","$81,500.00 ","$17.58 ","$97,800.00 ","$21.10 "
"26","Portland","NASELLE","MAIN OFFICE","545782001","294 KNAPPTON RD","NASELLE","WA","98638-8613","Jun-61","USPS (Not Roof)","6/3/2013","6/2/2018","A","A","Reimbursable","","","","PHILIP D NELSON","56 NYBERG RD","","","NASELLE","WA","986388617","1,001","6,500","$8,760.00 ","$8.75 ","$9,636.00 ","$9.63 "
"27","Portland","NORTH BONNEVILLE","MAIN OFFICE","545964002","23 CASCADE MALL DR","NORTH BONNEVILLE","WA","98639-9199","Jul-80","Landlord","7/1/2015","6/30/2020","A","A","Reimbursable","","1","5","BROTTLYN PROPERTIES LLC","1741 ALGONQUIN RD","","","FREDERICK","MD","217019344","1,344","2,940","$17,200.00 ","$12.80 ","$18,920.00 ","$14.08 "
"28","Portland","OCEAN PARK","MAIN OFFICE","546062002","25502 VERNON AVE","OCEAN PARK","WA","98640-9198","Oct-84","USPS","10/15/2014","10/14/2019","A","A","Reimbursable","","","","ROBERT DEPALMA","390 RANCH RD","","","BISHOP","CA","935142143","2,809","20,000","$41,714.00 ","$14.85 ","$0.00 ","$0.00 "
"29","Portland","OYSTERVILLE","MAIN OFFICE","546356001","3012 OYSTERVILLE RD","OYSTERVILLE","WA","98641-9198","Jun-20","Landlord","6/1/2011","5/31/2016","A","A","None Specified","","1","5","GREG ROGERS LLC","PO BOX 607","","","OYSTERVILLE","WA","986410607","190","190","$4,400.00 ","$23.16 ","$4,850.00 ","$25.53 "
"30","Portland","RIDGEFIELD","MAIN OFFICE","547168003","205 N MAIN AVE","RIDGEFIELD","WA","98642-9394","Apr-99","USPS (Not Roof)","4/20/1999","4/19/2019","A","A","Reimbursable","Y","2","10","MARY L STEWART","3275 DOGWOOD DR S","","","SALEM","OR","973024031","6,361","55,278","$126,505.72 ","$19.89 ","$140,000.00 ","$22.01 "
"31","Portland","SEAVIEW","MAIN OFFICE","547644001","4006 PACIFIC HWY","SEAVIEW","WA","98644-9898","Dec-69","Landlord","12/1/2013","11/30/2018","P","P","Reimbursable","","1","5","GARY LUETHE","PO BOX 752","","","LONG BEACH","WA","986310752","870","8,100","$10,875.00 ","$12.50 ","$11,310.00 ","$13.00 "
"32","Portland","SKAMOKAWA","MAIN OFFICE","547826002","1391 W STATE ROUTE 4","SKAMOKAWA","WA","98647-9740","Dec-89","Landlord","1/13/2012","1/12/2018","P","P","None Specified","N","1","6","JESTER PROPERTIES LLC","C/O DON W AND ARLENE JESTER","1377 W STATE RT 4","","SKAMOKAWA","WA","986479740","460","20,000","$8,676.00 ","$18.86 ","$10,668.00 ","$23.19 "
"33","Portland","STEVENSON","MAIN OFFICE","548190001","90 SW RUSSELL AVE","STEVENSON","WA","98648-9198","Nov-61","Landlord","11/16/2012","11/15/2017","P","P","","","1","5","CAPORN SKIES LLC","211 E 11TH ST STE 102","","","VANCOUVER","WA","986603248","1,859","6,500","$14,500.00 ","$7.80 ","$16,000.00 ","$8.61 "
"34","Portland","TOUTLE","MAIN OFFICE","548540001","5208 SPIRIT LAKE HWY","TOUTLE","WA","98649-9891","Aug-71","USPS (Not Roof)","8/1/2012","7/31/2017","P","P","Reimbursable","","1","5","THE WAN SUN CHOI LYEN TRUST","JOHN KWONG KAI HUNG TTEE","7805 116TH AVE SE","","NEWCASTLE","WA","980561730","768","9,000","$7,350.00 ","$9.57 ","$7,500.00 ","$9.77 "
"35","Portland","TROUT LAKE","MAIN OFFICE","548596001","2393 HIGHWAY 141","TROUT LAKE","WA","98650-9735","Sep-71","USPS","9/1/2011","8/31/2016","B","B","Reimbursable","","1","5","COYOTE POINT INVESTMENTS LLC","PO BOX 27","","","TYGH VALLEY","OR","970630027","864","7,000","$8,400.00 ","$9.72 ","$9,600.00 ","$11.11 "
"36","Portland","UNDERWOOD","MAIN OFFICE","548694002","981 SCHOOLHOUSE RD","UNDERWOOD","WA","98651-9250","Nov-95","Landlord","11/1/2014","10/31/2019","A","A","None Specified","","","","SKAMANIA COUNTY","ATTN: BUILDINGS GROUNDS","PO BOX 790","","STEVENSON","WA","986480790","445","2,500","$5,875.00 ","$13.20 ","$0.00 ","$0.00 "
"37","Portland","VANCOUVER","ORCHARDS PRS","548820011","11909 NE 65TH ST","VANCOUVER","WA","98682-5505","Feb-01","USPS (Not Roof)","2/17/2001","2/16/2021","A","A","Reimbursable","Y","2","10","SANDRA VOSTI","PO BOX 457","","","SOLEDAD","CA","939600457","7,012","65,350","$137,648.00 ","$19.63 ","$158,110.00 ","$22.55 "
"38","Portland","WHITE SALMON","MAIN OFFICE","549198002","185 NE SNOHOMISH AVE","WHITE SALMON","WA","98672-9198","Jul-87","USPS (Not Roof)","7/1/2012","6/30/2017","A","A","Reimbursable","","1","","BECKER & WILES PRTNSHP","C/O JOHN M BECKER","PO BOX 2005","","NEWPORT","OR","973650142","4,839","39,415","$61,000.00 ","$12.61 ","$90,000.00 ","$18.60 "
"39","Portland","WISHRAM","MAIN OFFICE SITE","549366002","521 BRIDGEWAY RD","WISHRAM","WA","98673-9198","","Unknown","12/1/2013","11/30/2018","Q","Z","None Specified","","1","5","KLICKITAT COUNTY FIRE","PROTECTION DISTRICT #11","PO BOX 134","","WISHRAM","WA","986730134","0","17,144","$3,000.00 ","$0.17 ","$3,500.00 ","$0.20 "
"40","Portland","WOODLAND","MAIN OFFICE","549408002","190 BOZARTH AVE","WOODLAND","WA","98674-8416","May-98","USPS (Not Roof)","5/22/1998","5/21/2018","A","A","Reimbursable","Y","2","10","DOUGLAS V REMMICK","& SALLY M REMMICK RVCBL TRST","DOUGLAS & SALLY REMMICK TTEE","PO BOX 639","EAGLE CREEK","OR","970220639","6,681","30,000","$98,902.00 ","$14.80 ","$109,250.00 ","$16.35 "
"41","Portland","YACOLT","MAIN OFFICE","549422002","555 N AMBOY AVE","YACOLT","WA","98675-5403","May-00","USPS (Not Roof)","5/17/2000","5/16/2020","A","A","Reimbursable","Y","2","10","MARJORIE L THOMPSON","9049 NE SANDY BLVD","","","PORTLAND","OR","972204839","5,519","44,518","$81,480.00 ","$14.76 ","$99,504.00 ","$18.03 "
"42","Seattle","ACME","MAIN OFFICE","540042001","2026 VALLEY HWY","ACME","WA","98220-9635","Jan-69","USPS","2/1/2014","1/31/2019","P","P","Reimbursable","","1","5","BERNARD PROPERTIES LLC","2200 N TRUMPETER DR","","","MOUNT VERNON","WA","982738968","768","10,000","$6,520.00 ","$8.49 ","$6,716.00 ","$8.74 "
"43","Seattle","ADDY","MAIN OFFICE","540056002","1386 MAIN ST","ADDY","WA","99101-9998","Dec-78","USPS","12/1/2013","11/30/2018","B","B","Reimbursable","","","","HARLAN D DOUGLASS","MAXINE H DOUGLASS","815 E ROSEWOOD AVE","","SPOKANE","WA","992085599","1,274","9,840","$12,103.00 ","$9.50 ","$0.00 ","$0.00 "
"44","Seattle","ADNA","MAIN OFFICE","540070001","109 BUNKER CREEK HWY","ADNA","WA","98522-9699","Jan-71","Landlord","8/1/2011","7/31/2016","D","D","None Specified","","1","5","WILLARD W LATIMER","AND/OR JULIE A LATIMER","PO BOX 115","","ADNA","WA","985220115","255","255","$2,760.00 ","$10.82 ","$3,174.00 ","$12.45 "
"45","Seattle","AIRWAY HEIGHTS","MAIN OFFICE","540112002","1501 S MULLAN RD","AIRWAY HEIGHTS","WA","99001-9998","Apr-92","USPS (Not Roof)","4/1/2012","3/31/2017","A","A","Reimbursable","","","","HARLAN D DOUGLASS","AND MAXINE H DOUGLASS","815 E ROSEWOOD","","SPOKANE","WA","992085599","4,991","45,992","$52,405.50 ","$10.50 ","$0.00 ","$0.00 "
"46","Seattle","ALBION","MAIN OFFICE","540140002","201 W FRONT ST","ALBION","WA","99102-9998","Sep-86","USPS","9/1/2011","8/31/2016","A","A","Reimbursable","","","","DARYL L MINDEN","KATHRYN MINDEN","1275 QUARTZ CREEK RD","","HARVARD","ID","838349709","1,353","15,400","$14,101.50 ","$10.42 ","$14,102.00 ","$10.42 "
"47","Seattle","ALLYN","MAIN OFFICE","540224003","18329 E STATE ROUTE 3","ALLYN","WA","98524-9800","Dec-99","USPS (Not Roof)","12/7/1999","12/6/2019","A","A","Reimbursable","N","2","10","ALLYNVIEW PARTNERS LLC","PO BOX 345","","","ALLYN","WA","985240345","5,521","36,100","$103,381.20 ","$18.73 ","$151,306.00 ","$27.41 "
"48","Seattle","ALMIRA","MAIN OFFICE","540238001","102 N 3RD ST","ALMIRA","WA","99103-9998","Dec-54","Landlord","12/1/2013","11/30/2018","P","P","None Specified","","1","5","DELTA PAINTING & PREFINISHING INC","ATTN STEVE DEMARK TTEE","1672 S WILTON RD","","TACOMA","WA","984651035","1,334","11,250","$9,338.00 ","$7.00 ","$10,272.00 ","$7.70 "
"49","Seattle","AMANDA PARK","MAIN OFFICE","540308002","6094 US HIGHWAY 101 STE C","AMANDA PARK","WA","98526-9800","Jul-74","Landlord","7/1/2015","6/30/2020","P","P","None Specified","","1","5","KARL W KITCHNER","ROSALIND KITCHNER","6525 ALPINE DR SW","","OLYMPIA","WA","985122007","1,200","3,800","$7,975.00 ","$6.65 ","$8,375.00 ","$6.98 "
"50","Seattle","ANATONE","MAIN OFFICE","540378002","1128 FIR ST","ANATONE","WA","99401-9998","Sep-92","Landlord","9/25/2007","9/24/2017","A","A","Reimbursable","","","","WILBUR G HASENOEHRL","TTEE OF THE WILBUR G AND","RITA HASENOEHRL FAMILY TRUST","3616 21ST ST","LEWISTON","ID","835016110","524","13,300","$13,080.00 ","$24.96 ","$0.00 ","$0.00 "
"51","Seattle","ARDENVOIR","MAIN OFFICE","540406001","8855 ENTIAT RIVER RD","ARDENVOIR","WA","98811-9900","Jul-55","Landlord","11/1/2012","10/31/2017","B","B","","","1","5","COOPERS","PO BOX 367","","","ARDENVOIR","WA","988110367","135","2,805","$1,500.00 ","$11.11 ","$1,670.00 ","$12.37 "
"52","Seattle","ARLINGTON","MAIN OFFICE","540434001","524 N OLYMPIC AVE","ARLINGTON","WA","98223-9998","Mar-63","USPS","3/1/2015","2/29/2020","P","P","Reimbursable","","1","5","ECR LLC","16931 MAPLEWILD AVE SW","","","BURIEN","WA","981663165","4,087","13,258","$63,553.00 ","$15.55 ","$69,908.00 ","$17.10 "
"53","Seattle","ARLINGTON","SMOKEY POINT STATION","540434002","3621 168TH ST NE","ARLINGTON","WA","98223-9997","Nov-84","USPS","11/1/2014","10/31/2024","A","A","Reimbursable","","","","PARR FINANCIAL USPS LLC","1300 SW 5TH AVE STE 2815","","","PORTLAND","OR","972015667","4,117","28,700","$76,465.00 ","$18.57 ","$0.00 ","$0.00 "
"54","Seattle","ASHFORD","MAIN OFFICE","540448001","30312 STATE ROUTE 706 E","ASHFORD","WA","98304-9997","Jan-61","Landlord","12/1/2013","11/30/2018","A","A","None Specified","","","","STEVEN P MILLER","PO BOX 121","","","ASHFORD","WA","983040121","500","3,434","$7,000.00 ","$14.00 ","$0.00 ","$0.00 "
"55","Seattle","ASOTIN","MAIN OFFICE","540462002","121 2ND ST","ASOTIN","WA","99402-9998","Dec-76","Landlord","12/1/2011","11/30/2016","P","P","Reimbursable","N","","","REUGH CONSTRUCTION INC","5915 S REGAL RD STE 204","","","SPOKANE","WA","992236970","2,304","14,400","$23,040.00 ","$10.00 ","$23,040.00 ","$10.00 "
"56","Seattle","BARING","MAIN OFFICE","540518001","63501 NE STEVENS PASS HWY","BARING","WA","98224-9800","Aug-75","Landlord","1/1/2016","12/31/2020","A","A","None Specified","","","","RICHARD BALDWIN","2391 ALBIN DR","","","ENTIAT","WA","988229708","140","140","$3,588.00 ","$25.63 ","$0.00 ","$0.00 "
"57","Seattle","BAY CENTER","MAIN OFFICE","540546002","3 MAIN ST E","BAY CENTER","WA","98527-9800","Oct-85","Landlord","5/1/2013","4/30/2018","A","A","","","","","LAURIE BREDFIELD","& KEVIN BREDFIELD","PO BOX 496","","SEAVIEW","WA","986440496","346","1,496","$5,650.00 ","$16.33 ","$0.00 ","$0.00 "
"58","Seattle","BEAVER","MAIN OFFICE","540574001","200341 HIGHWAY 101","BEAVER","WA","98305-9997","Oct-61","USPS","10/1/2015","9/30/2020","P","P","None Specified","","1","5","DR KARL V HOLMQUIST","AND LUDMILA A HOLMQUIST","PO BOX 2075","","FORKE","WA","983312075","680","8,277","$8,586.00 ","$12.63 ","$10,000.00 ","$14.71 "
"59","Seattle","BELFAIR","MAIN OFFICE","540588002","60 NE RIDGE POINT BLVD","BELFAIR","WA","98528-9800","Jan-97","USPS (Not Roof)","1/4/1997","1/3/2017","A","A","Reimbursable","Y","2","10","JERRY L IVY","AND/OR DEBORAH J IVY","450 FERGUSON DRIVE","","MOUNTAIN VIEW","CA","940435214","7,468","72,951","$113,582.00 ","$15.21 ","$159,015.00 ","$21.29 "
"60","Seattle","BELLEVUE","COUGAR MTN ANTENNAE","512756274","Lot #4, Tower 17 - Position c4, Building M","BELLEVUE","WA","98009-3000","","Landlord","11/1/2013","10/31/2018","X","Z","None Specified","","","","RATELCO PROPERTIES CORP","152 3RD AVE S #102A","","","EDMUNDS","WA","980208442","0","30","$6,753.73 ","$225.12 ","$0.00 ","$0.00 "
"61","Seattle","BELLEVUE","MAIN OFFICE","540602001","1171 BELLEVUE WAY NE","BELLEVUE","WA","98004-4292","May-63","Landlord","5/4/2008","5/3/2013","B","B","Reimbursable","Y","1","","BELLINGHAM POST OFFICE LLC","ESTATE E. ESTER, S. & M. FOREMAN","C. & J. DIAMOND","16931 MAPLEWILD AVE SW","BURIEN","WA","981663165","36,128","111,228","$34,250.00 ","$0.95 ","$0.00 ","$0.00 "
"62","Seattle","BELLEVUE","MAIN PO PERM","540602009","12224 Bel-Red Road NE","BELLEVUE","WA","98005-2451","","USPS","4/1/2015","3/31/2025","A","A","Reimbursable","","2","10","THE MOSCATEL FAMILY LLC","88 LENORA STREET","","","SEATTLE","WA","981212108","0","0","$233,625.00 ","$0.00 ","$0.00 ","$0.00 "
"63","Seattle","BELLEVUE","MIDLAKES PERM FINANCE","540602007","12400 SE 38TH ST","BELLEVUE","WA","98006-1202","Jun-13","Landlord","6/17/2013","6/16/2023","P","A","Percentage","","1","5","FACTORIA CENTER INVESTMENTS INC","P.O. BOX 75568","","","SEATTLE","WA","981750568","5,536","36,064","$177,152.00 ","$32.00 ","$0.00 ","$0.00 "
"64","Seattle","BELLINGHAM","CITY CENTER STATION","540616004","104 W MAGNOLIA ST STE 100","BELLINGHAM","WA","98225-9997","Dec-75","Landlord","7/1/2015","6/30/2020","A","A","","","","","CITY OF BELLINGHAM","210 LOTIE ST","","","BELLINGHAM","WA","982254009","2,311","2,311","$42,200.00 ","$18.26 ","$0.00 ","$0.00 "
"65","Seattle","BELLINGHAM","MAIN OFFICE","540616001","315 PROSPECT ST","BELLINGHAM","WA","98225-9998","Aug-63","USPS","8/19/2013","8/18/2018","B","B","Reimbursable","","","","BELLINGHAM POST OFFICE LLC","& JONATHON DIAMOND & CYNTHIA DIAMON","& STEVE FORMAN & MICHELLE FORMAN","16931 MAPLEWILD AVE SW","BURIEN","WA","981663165","27,543","63,405","$247,887.00 ","$9.00 ","$0.00 ","$0.00 "
"66","Seattle","BENTON CITY","MAIN OFFICE","540658002","909 DALE AVE","BENTON CITY","WA","99320-9998","Nov-82","USPS","11/15/2012","11/14/2017","B","B","Reimbursable","","","","MIDDLE BAR C, LLC","PO BOX 973","","","CANNON BEACH","OR","971100973","5,982","40,000","$50,288.00 ","$8.41 ","$53,838.00 ","$9.00 "
"67","Seattle","BEVERLY","MAIN OFFICE GROUND","540672003","20476 SW B ST","BEVERLY","WA","99321-9998","","USPS","8/1/2011","7/31/2016","Q","Z","None Specified","","","","LYNN MORGAN","31531 HWY 243 S","","","MATTAWA","WA","993492062","0","5,000","$3,300.00 ","$0.66 ","$3,300.00 ","$0.66 "
"68","Seattle","BICKLETON","MAIN OFFICE","540686001","205 MARKET ST","BICKLETON","WA","99322-9998","","Landlord","6/1/2012","5/31/2017","A","A","None Specified","","3","15","DANIEL G MCCREDY & CANDACE E","MCCREDY","126 W MAIN ST","","GOLDENDALE","WA","986209588","900","900","$6,550.00 ","$7.28 ","$7,205.00 ","$8.01 "
"69","Seattle","BLACK DIAMOND","MAIN OFFICE","540714001","25228 BAKER ST","BLACK DIAMOND","WA","98010-9799","Mar-70","USPS","7/1/2015","6/30/2016","B","B","None Specified","","","","ENUMCLAW SCHOOL DIST 216","2929 MCDOUGALL AVE","","","ENUMCLAW","WA","980227499","2,042","11,200","$25,260.00 ","$12.37 ","$25,260.00 ","$12.37 "
"70","Seattle","BOTHELL","KENMORE FINANCE BRANCH","540784003","6700 NE 181ST ST","KENMORE","WA","98028-9998","","USPS","6/12/2015","6/11/2020","P","P","Percentage","","4","20","CITY OF KENMORE","PO BOX 82607","","","KENMORE","WA","980280607","2,535","33,600","$60,500.00 ","$23.87 ","$66,550.00 ","$26.25 "
"71","Seattle","BOTHELL","MAIN OFFICE","540784001","10500 BEARDSLEE BLVD","BOTHELL","WA","98011-9998","Mar-72","USPS","9/1/2012","8/31/2017","B","B","Reimbursable","","","","LORRAINE M ESTER","16931 MAPLEWILD AVE SW","","","BURIEN","WA","981663165","15,901","85,161","$174,810.00 ","$10.99 ","$0.00 ","$0.00 "
"72","Seattle","BOW","MAIN OFFICE","540812001","5530 CHUCKANUT DR","BOW","WA","98232-9990","May-59","Landlord","11/1/2014","10/31/2024","A","A","None Specified","","","","CHASE & COLE MANAGEMENT LLC","PO BOX 82","","","BOW","WA","982320082","1,232","12,682","$19,993.00 ","$16.23 ","$0.00 ","$0.00 "
"73","Seattle","BREWSTER","MAIN OFFICE","540854002","109 N 7TH ST","BREWSTER","WA","98812-9518","Dec-97","USPS (Not Roof)","12/16/1997","12/15/2017","A","A","Reimbursable","Y","2","10","JOHN E THOMAS","PO BOX 3507","","","MCDONOUGH","GA","302531783","5,173","48,689","$82,400.00 ","$15.93 ","$98,880.00 ","$19.11 "
"74","Seattle","BRIDGEPORT","MAIN OFFICE","540868002","1011 COLUMBIA AVE","BRIDGEPORT","WA","98813-9900","Feb-76","Landlord","2/1/2016","1/31/2021","B","B","Reimbursable","","1","5","NATIONAL INVESTMENT PROPERTIES INC","11004 COLVOS DR NW","","","GIG HARBOR","WA","983327529","2,304","15,000","$17,100.00 ","$7.42 ","$18,810.00 ","$8.16 "
