"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Gulf Atlantic","BAKER","MAIN OFFICE","110465002","5690 HIGHWAY 4","BAKER","FL","32531-9998","Sep-95","Landlord","9/20/2015","9/19/2020","A","A","None Specified","N","1","5","EARL LAMBERT","AND REBECCA LAMBERT","111 DOGWOOD LN","","BREWTON","AL","364262934","3,210","59,065","$28,890.00 ","$9.00 ","$38,400.00 ","$11.96 "
"12","Gulf Atlantic","BASCOM","MAIN OFFICE","110570001","5011 BASSWOOD RD","BASCOM","FL","32423-9998","Apr-64","USPS","4/1/2014","3/31/2019","A","A","None Specified","","2","10","ANN MARIE GRANT","5017 BASSWOOD RD","","","BASCOM","FL","324239145","896","7,116","$5,100.00 ","$5.69 ","$5,400.00 ","$6.03 "
"13","Gulf Atlantic","BELL","MAIN OFFICE","110705002","1900 N US HIGHWAY 129","BELL","FL","32619-3172","Nov-99","USPS (Not Roof)","11/2/1999","11/1/2019","P","P","Reimbursable","Y","3","15","ARTHUR J WILLIAMS","TRUSTEE OF ARTHUR & ANNE K WMS L-TR","PO BOX 588","","MENDOCINO","CA","954600588","5,004","87,498","$54,930.00 ","$10.98 ","$71,409.00 ","$14.27 "
"14","Gulf Atlantic","BLOUNTSTOWN","MAIN OFFICE","110810002","17621 MAIN ST N","BLOUNTSTOWN","FL","32424-9998","Apr-77","Landlord","4/1/2012","3/31/2017","A","A","Reimbursable","","","","RAYMOND D RUSSELL","SUSAN H RUSSELL","17577 MAIN STREET N","","BLOUNTSTOWN","FL","324241768","3,360","28,365","$30,000.00 ","$8.93 ","$30,240.00 ","$9.00 "
"15","Gulf Atlantic","BONIFAY","MAIN OFFICE","110885002","325 W HIGHWAY 90","BONIFAY","FL","32425-9998","Oct-80","Landlord","10/27/2015","10/26/2020","A","A","Reimbursable","","1","5","WATSON & DOWNS INV LLC","PO BOX 1207","","","DOTHAN","AL","363021207","4,440","38,333","$48,300.00 ","$10.88 ","$53,130.00 ","$11.97 "
"16","Gulf Atlantic","BOSTWICK","MAIN OFFICE","110915002","1132 N HIGHWAY 17","BOSTWICK","FL","32007-2100","Dec-85","USPS (Not Roof)","12/15/2015","12/14/2020","A","A","None Specified","Y","1","5","M H PARSONS & SONS","LUMBER COMPANY","PO BOX 450","","YORK","ME","39090450","1,400","51,718","$21,000.00 ","$15.00 ","$46,800.00 ","$33.43 "
"17","Gulf Atlantic","BRANFORD","MAIN OFFICE","111035002","104 SUWANNEE AVE NW","BRANFORD","FL","32008-9998","Feb-97","Landlord","2/1/1997","1/31/2017","A","A","Reimbursable","Y","2","10","FID CORPORATION","ATTN: FELIX NEDOREZOV PRE","3424 CHARLWOOD DR","","ROCHESTER HILLS","MI","483063619","4,000","30,820","$53,950.00 ","$13.49 ","$93,000.00 ","$23.25 "
"18","Gulf Atlantic","BRISTOL","MAIN OFFICE","111080002","12587 NW VIRGINIA G WEAVER ST","BRISTOL","FL","32321-9998","Jul-86","USPS (Not Roof)","7/12/2011","7/11/2016","A","A","None Specified","Y","2","10","USPOA INVESTMENTS LLC","5200 NW 43 ST STE 102-342","","","GAINESVILLE","FL","326064482","2,320","26,859","$24,508.50 ","$10.56 ","$27,449.50 ","$11.83 "
"19","Gulf Atlantic","BRONSON","MAIN OFFICE","111095002","747 E HATHAWAY AVE","BRONSON","FL","32621-9998","Jun-83","USPS","6/25/2013","6/24/2023","A","A","Reimbursable","","","","DONALD FANNING & SONS INC","512 W TEXAS AVE","","","ARTESIA","NM","882102083","3,360","47,916","$38,048.00 ","$11.32 ","$0.00 ","$0.00 "
"20","Gulf Atlantic","BROOKER","MAIN OFFICE","111110001","18796 CHARLOTTE AVE","BROOKER","FL","32622-9998","Oct-60","Landlord","11/1/2011","10/31/2016","A","A","Reimbursable","","","","SHIRLEY N GREEN","LINDA G COX","PO BOX 23","","BROOKER","FL","326220023","500","3,134","$4,200.00 ","$8.40 ","$4,500.00 ","$9.00 "
"21","Gulf Atlantic","BRYCEVILLE","MAIN OFFICE","111185002","7875 US HIGHWAY 301","BRYCEVILLE","FL","32009-9998","1-Aug","USPS (Not Roof)","8/8/2001","8/7/2021","A","A","Reimbursable","Y","3","15","CEC PROSPECTORS INC","1151 JESSAMINE STATION ROAD","","","NICHOLASVILLE","KY","403569408","4,000","53,200","$64,133.76 ","$16.03 ","$58,500.00 ","$14.63 "
"22","Gulf Atlantic","CAMPBELLTON","MAIN OFFICE","111260001","5265 HIGHWAY 231","CAMPBELLTON","FL","32426-9998","Feb-65","Landlord","2/1/2014","1/31/2019","A","A","Reimbursable","","","","MISCELLANEOUS INVESTMENT CLUB","LLC","5304 BOWDEN HILL RD","","CAMPBELLTON","FL","324266909","1,000","4,196","$6,762.00 ","$6.76 ","$0.00 ","$0.00 "
"23","Gulf Atlantic","CARRABELLE","DLBU","111365002","93 TALLAHASSEE ST","CARRABELLE","FL","32322-9998","Mar-98","Landlord","3/1/2013","2/28/2018","A","A","","","1","5","LANARK VILLAGE ASSOCIATION INC","P O BOX 1313","","","LANARK VILLAGE","FL","323231313","564","564","$2,820.00 ","$5.00 ","$2,920.00 ","$5.18 "
"24","Gulf Atlantic","CARRABELLE","MAIN OFFICE","111365001","93 TALLAHASSEE ST","CARRABELLE","FL","32322-9998","Jul-61","Landlord","7/1/2013","6/30/2018","A","A","","","1","5","CITY OF CARRABELLE","1001 GRAY AVE","","","CARRABELLE","FL","323226847","2,296","11,482","$10,287.00 ","$4.48 ","$10,906.00 ","$4.75 "
"25","Gulf Atlantic","CARYVILLE","MAIN OFFICE","111380002","866 CHURCH ST","CARYVILLE","FL","32427-9998","Jun-86","USPS (Not Roof)","6/7/2011","6/6/2016","A","A","None Specified","N","","","WAREHOUSE PROPERTIES","JOHN H WATSON/","JOHN G DANFORD PARTNERSHIP","PO BOX 1207","DOTHAN","AL","363011207","2,320","23,992","$28,500.00 ","$12.28 ","$28,500.00 ","$12.28 "
"26","Gulf Atlantic","CEDAR KEY","MAIN OFFICE","111425002","518 2ND ST","CEDAR KEY","FL","32625-9998","Feb-77","Landlord","2/1/2012","1/31/2017","A","A","Reimbursable","N","","","HUDSON FOOD STORES","PO BOX 2298","","","CHIEFLAND","FL","326442298","1,616","5,736","$28,280.00 ","$17.50 ","$29,088.00 ","$18.00 "
"27","Gulf Atlantic","CENTURY","MAIN OFFICE","111455003","8450 N CENTURY BLVD","CENTURY","FL","32535-9998","Oct-90","USPS (Not Roof)","10/1/2015","9/30/2020","A","A","None Specified","N","","","EARL LAMBERT","AND REBECCA LAMBERT","111 DOGWOOD LN","","BREWTON","AL","364262934","2,761","38,384","$32,500.00 ","$11.77 ","$0.00 ","$0.00 "
"28","Gulf Atlantic","CHATTAHOOCHEE","MAIN OFFICE","111500001","116 W WASHINGTON ST","CHATTAHOOCHEE","FL","32324-9998","Jun-61","Shared","6/1/1991","5/31/2041","A","A","None Specified","N","","","STATE OF FLORIDA","IMPROVEMENT TRUST FUND OF","THE STATE OF FLORIDA","MS 130","TALLAHASSEE","FL","323996515","4,206","14,650","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"29","Gulf Atlantic","CHIEFLAND","MAIN OFFICE","111515003","222 W PARK AVE","CHIEFLAND","FL","32626-9998","1-Oct","USPS (Not Roof)","10/17/2001","10/16/2021","A","A","Reimbursable","Y","3","15","RUTHERFORD CHIEFLAND, INC.","PO BOX 191","","","MADISON","FL","323410191","8,256","131,599","$112,410.00 ","$13.62 ","$115,000.00 ","$13.93 "
"30","Gulf Atlantic","CHIPLEY","MAIN OFFICE","111530001","1276 CHURCH AVE","CHIPLEY","FL","32428-9998","Aug-60","USPS (Not Roof)","8/1/2013","7/31/2018","A","A","Reimbursable","","1","5","COGGIN PROPERTIES LLC","P O BOX 432","","","CHIPLEY","FL","324280432","5,009","14,239","$27,336.00 ","$5.46 ","$28,156.00 ","$5.62 "
"31","Gulf Atlantic","CLARKSVILLE","MAIN OFFICE","111650002","11351 STATE ROAD 20 W","CLARKSVILLE","FL","32430-9998","Dec-85","USPS (Not Roof)","12/12/2015","12/11/2020","A","A","None Specified","N","1","5","USPOA INVESTMENTS LLC","5200 NW 43 ST STE 102-342","","","GAINESVILLE","FL","326064482","1,856","34,000","$24,128.00 ","$13.00 ","$31,513.48 ","$16.98 "
"32","Gulf Atlantic","COTTONDALE","MAIN OFFICE","111860001","3155 MAIN ST","COTTONDALE","FL","32431-9998","Apr-64","USPS (Not Roof)","4/1/2014","3/31/2019","A","A","None Specified","N","","","CATHERINE J BRAXTON","PO BOX 186","","","COTTONDALE","FL","324310186","1,500","5,906","$11,286.00 ","$7.52 ","$0.00 ","$0.00 "
"33","Gulf Atlantic","CYPRESS","MAIN OFFICE","112010002","2045 MAIN ST","CYPRESS","FL","32432-9998","Dec-83","USPS","12/1/2013","11/30/2018","A","A","Reimbursable","","","","JACKLON MCCROAN","PO BOX 107","","","CYPRESS","FL","324320107","768","8,100","$7,488.00 ","$9.75 ","$0.00 ","$0.00 "
"34","Gulf Atlantic","DAY","MAIN OFFICE","112085001","4573 N COUNTY ROAD 53","MAYO","FL","32066-2818","Oct-80","Landlord","5/1/2012","4/30/2017","A","A","Reimbursable","","","","POBIG LLC","13170B CENTRAL SE","PMB 201","","ALBUQUERQUE","NM","871235588","510","1,755","$5,220.00 ","$10.24 ","$6,053.00 ","$11.87 "
"35","Gulf Atlantic","DESTIN","MIRAMAR BEACH BRANCH","112250005","322 MIRAMAR BEACH DR","MIRAMAR BEACH","FL","32550-8033","Nov-99","USPS (Not Roof)","11/13/1999","11/12/2019","P","P","Reimbursable","Y","3","15","PAUL BLAKE SHERROD JR AND","CINDY MARIE SHERROD","P O BOX 660709","","VESTAVIA","AL","352660709","6,493","87,120","$91,971.00 ","$14.16 ","$119,563.00 ","$18.41 "
"36","Gulf Atlantic","EARLETON","MAIN OFFICE","112430001","10012 NE COUNTY ROAD 1469","EARLETON","FL","32631-9701","Mar-74","Landlord","3/1/2013","2/28/2018","A","A","None Specified","","","","JAMES E SMITH","406 GROVE ST","","","MELROSE","FL","326663936","500","10,680","$5,700.00 ","$11.40 ","$6,000.00 ","$12.00 "
"37","Gulf Atlantic","EASTPOINT","MAIN OFFICE","112475001","353 US HIGHWAY 98","EASTPOINT","FL","32328-9998","Aug-76","Landlord","8/1/2011","7/31/2016","A","A","Reimbursable","","1","5","CHARLES A COSTIN","AND MARGARET RENEE SHOAF","PO BOX 98","","PORT ST JOE","FL","324570098","1,400","17,000","$11,700.00 ","$8.36 ","$13,160.00 ","$9.40 "
"38","Gulf Atlantic","EBRO","MO MODULAR (LAND)","112535002","5416 OBIES ST","EBRO","FL","32437-9998","","USPS","3/1/2011","2/28/2018","Q","Z","None Specified","","","","EDELL GILLEY","CHARLES GILLEY","PO BOX 129","","EBRO","FL","324370129","0","32,670","$3,330.00 ","$0.10 ","$0.00 ","$0.00 "
"39","Gulf Atlantic","ELKTON","MAIN OFFICE LAND","112610003","5785 COUNTY ROAD 305","ELKTON","FL","32033-9998","4-Dec","USPS","12/10/2012","12/9/2017","Q","Z","None Specified","","1","5","MR. LEIGHTON MIDDLETON","PO BOX 117","","","ELKTON","FL","320330117","0","43,561","$12,900.00 ","$0.30 ","$13,545.00 ","$0.31 "
"40","Gulf Atlantic","EVINSTON","MAIN OFFICE","112790001","18320 SE COUNTY ROAD 225","EVINSTON","FL","32633-9998","Aug-78","Landlord","8/1/2015","7/31/2020","A","A","None Specified","","","","FREDERICK WILLIAM WOOD III","PO BOX 57","","","EVINSTON","FL","326330057","152","24,000","$2,300.00 ","$15.13 ","$0.00 ","$0.00 "
"41","Gulf Atlantic","FAIRFIELD","MAIN OFFICE","112805001","14990 N HIGHWAY 225","FAIRFIELD","FL","32634-9700","Jul-73","USPS (Not Roof)","7/1/2013","6/30/2018","A","A","None Specified","","1","5","RITI INVESTMENTS LLC","1820 SE 18TH AVE STE 3","","","OCALA","FL","344718303","1,000","1,048","$7,800.00 ","$7.80 ","$8,700.00 ","$8.70 "
"42","Gulf Atlantic","FLORAL CITY","MAIN OFFICE","112940001","7667 S FLORIDA AVE","FLORAL CITY","FL","34436-9998","Jan-77","Landlord","1/1/2012","12/31/2016","A","A","Reimbursable","N","","","DORSTEN ENTERPRISES INC","PO BOX 156","","","MINSTER","OH","458650156","2,320","22,946","$18,480.00 ","$7.97 ","$20,301.00 ","$8.75 "
"43","Gulf Atlantic","FOUNTAIN","MAIN OFFICE","113150002","12606 SILVER LAKE RD","FOUNTAIN","FL","32438-2040","May-94","USPS (Not Roof)","5/27/2014","5/26/2019","A","A","Reimbursable","Y","","","G&G","% JAMES P KARIDES","2247 W GREAT NECK RD STE 201","","VIRGINIA BEACH","VA","234511505","1,832","29,316","$24,500.00 ","$13.37 ","$0.00 ","$0.00 "
"44","Gulf Atlantic","FT WHITE","MAIN OFFICE","113135002","318 SW HOLSTEIN AVE","FORT WHITE","FL","32038-3512","May-83","USPS (Not Roof)","5/6/2013","5/5/2018","A","A","Reimbursable","","1","5","DORSTEN ENTERPRISES INC","PO BOX 156","","","MINSTER","OH","458650156","2,320","30,100","$29,000.00 ","$12.50 ","$29,000.00 ","$12.50 "
"45","Gulf Atlantic","GAINESVILLE","MAIN STREET STATION","113225008","1401 N MAIN ST","GAINESVILLE","FL","32601-4369","Apr-81","Landlord","7/1/2014","6/30/2019","A","A","Reimbursable","","2","10","L LATHAM DAVIS JR CHARITABLE","REMAINDER TRUST #2","DENNIS CALFEE, TRUSTEE","10001 SW 13TH PLACE","GAINESVILLE","FL","326073217","30,370","122,400","$211,135.00 ","$6.95 ","$211,135.00 ","$6.95 "
"46","Gulf Atlantic","GAINESVILLE","NORTH WEST FINANCE STA.","113225018","4111 NW 16TH BLVD","GAINESVILLE","FL","32605-9998","Feb-99","USPS (Not Roof)","2/10/1999","2/9/2019","A","A","Percentage","N","2","10","REGENCY CENTERS LP","PO BOX 644019","","","PITTSBURGH","PA","152644019","9,020","53,460","$130,790.00 ","$14.50 ","$0.00 ","$0.00 "
"47","Gulf Atlantic","GAINESVILLE","UNIVERSITY STATION","113225001","1630 NW 1ST AVE","GAINESVILLE","FL","32603-9998","Mar-50","USPS","3/1/2015","2/29/2020","A","A","Reimbursable","","","","TRICEP, INC","1605 NW 22ND ST","","","GAINESVILLE","FL","326053941","3,899","21,600","$63,681.60 ","$16.33 ","$0.00 ","$0.00 "
"48","Gulf Atlantic","GLEN ST MARY","MAIN OFFICE","113345003","7345 W MOUNT VERNON ST","GLEN SAINT MARY","FL","32040-9998","Dec-00","USPS (Not Roof)","12/29/2000","12/28/2020","A","A","Reimbursable","N","3","15","WESTOVER DHL ASSOC LLC","VIA DAVID BORINSKY","4639 FALLS RD STE 2","","BALTIMORE","MD","212094914","5,173","82,500","$64,662.00 ","$12.50 ","$64,662.00 ","$12.50 "
"49","Gulf Atlantic","GONZALEZ","MAIN OFFICE","113375002","1450 OLD CHEMSTRAND RD","GONZALEZ","FL","32560-9998","Dec-91","USPS (Not Roof)","12/1/2011","11/30/2016","A","A","Reimbursable","Y","1","5","EARL LAMBERT","AND REBECCA LAMBERT","111 DOGWOOD LN","","BREWTON","AL","364262934","2,343","39,700","$15,500.00 ","$6.62 ","$16,250.00 ","$6.94 "
"50","Gulf Atlantic","GRACEVILLE","MAIN OFFICE","113435002","5360 CLIFF ST","GRACEVILLE","FL","32440-9998","Dec-88","USPS (Not Roof)","12/10/2013","12/9/2018","A","A","None Specified","N","1","5","WATSON & DOWNS INV LLC","PO BOX 1207","","","DOTHAN","AL","363021207","4,276","48,800","$51,312.00 ","$12.00 ","$51,312.00 ","$12.00 "
"51","Gulf Atlantic","GRAHAM","MO MODULAR (LAND)","113450003","11473 CR 18","GRAHAM","FL","32042-9998","","Landlord","3/1/2012","2/28/2017","Q","Z","None Specified","N","","","CHERYL ANN SADLER","11396 SW COUNTY RD 18","","","HAMPTON","FL","320444101","0","18,504","$2,400.00 ","$0.13 ","$2,620.00 ","$0.14 "
"52","Gulf Atlantic","GRAND RIDGE","MAIN OFFICE","113510001","2064 PORTER AVE","GRAND RIDGE","FL","32442-9998","Jan-62","USPS (Not Roof)","10/1/2014","9/30/2019","A","A","Reimbursable","","","","HARRIMACK, LLC","8342 MACON RD","","","CORDOVA","TN","380188554","1,000","6,236","$16,500.00 ","$16.50 ","$0.00 ","$0.00 "
"53","Gulf Atlantic","GRANDIN","GRANDIN MAIN OFFICE","113480002","938 N COUNTY ROAD 315","MELROSE","FL","32666-3721","Sep-92","Landlord","9/22/2012","9/21/2017","A","A","None Specified","Y","1","5","RSW FAMILY LTD PARTNERSHIP","226 N NOVA RD STE 394","","","ORMOND BEACH","FL","321745124","1,000","44,100","$11,000.00 ","$11.00 ","$13,350.00 ","$13.35 "
"54","Gulf Atlantic","GREEN COVE SPRINGS","MAIN OFFICE","113555001","500 PALMER ST","GREEN COVE SPRINGS","FL","32043-9998","Mar-61","Landlord","3/1/2016","2/28/2021","A","A","Reimbursable","","","","MEADOWS COMMERCIAL PROPERTIES, INC.","6053 ARLINGTON EXPRESSWAY","","","JACKSONVILLE","FL","322115692","6,671","27,194","$84,388.20 ","$12.65 ","$0.00 ","$0.00 "
"55","Gulf Atlantic","GREENSBORO","MAIN OFFICE","113570001","191 GREEN AVE","GREENSBORO","FL","32330-1500","Sep-69","Landlord","9/1/2014","8/31/2019","A","A","None Specified","","","","SUZANNE F HOOD","817 BEARD ST","","","TALLAHASSEE","FL","323036412","1,000","5,160","$6,600.00 ","$6.60 ","$0.00 ","$0.00 "
"56","Gulf Atlantic","GREENVILLE","MAIN OFFICE","113585003","13626 W US 90","GREENVILLE","FL","32331-4300","Feb-97","Landlord","2/5/1997","2/4/2017","A","A","None Specified","Y","2","14","RUTHERFORD RENTALS INC","PO BOX 191","","","MADISON","FL","323400191","4,000","84,070","$64,450.00 ","$16.11 ","$57,000.00 ","$14.25 "
"57","Gulf Atlantic","GREENWOOD","MAIN OFFICE","113600002","4233 BRYAN ST","GREENWOOD","FL","32443-9998","Dec-87","USPS (Not Roof)","12/1/2012","11/30/2017","A","A","None Specified","Y","","","GREENWOOD P O","PARTNERSHIP","PO BOX 1387","","SARASOTA","FL","342301387","2,309","68,040","$25,974.00 ","$11.25 ","$0.00 ","$0.00 "
"58","Gulf Atlantic","GRETNA","MAIN OFFICE","113615002","14678 MAIN ST","GRETNA","FL","32332-9998","Jan-96","USPS (Not Roof)","1/1/2016","12/31/2020","A","A","None Specified","Y","1","5","CITY OF GRETNA","P O DRAWER 220","","","GRETNA","FL","323320220","1,376","1,376","$6,200.00 ","$4.51 ","$6,700.00 ","$4.87 "
"59","Gulf Atlantic","GULF BREEZE","NAVARRE","113660004","1910 NAVARRE SCHOOL RD","NAVARRE","FL","32566-5517","Aug-97","USPS (Not Roof)","8/23/1997","8/22/2017","P","P","Reimbursable","Y","","","R M CRUM CONST CO","PO BOX 6036","","","MIRAMAR BEACH","FL","325501001","8,256","130,227","$103,200.00 ","$12.50 ","$113,107.00 ","$13.70 "
"60","Gulf Atlantic","HAMPTON","MAIN OFFICE","113735001","5627 NAVARRE AVE","HAMPTON","FL","32044-9998","Dec-68","Landlord","12/1/2011","11/30/2016","A","A","Reimbursable","","1","5","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","864","6,500","$7,500.00 ","$8.68 ","$8,400.00 ","$9.72 "
"61","Gulf Atlantic","HAVANA","MAIN OFFICE","113780002","9080 HAVANA HWY","HAVANA","FL","32333-1759","Jan-99","Landlord","1/23/1999","1/22/2019","P","P","Reimbursable","Y","4","20","B.W. PROPERTIES LLC","C/O ANDREW BROWN","190 WILLIAMS AND BROAD DR","","BROWNSBORO","AL","357419312","8,255","133,576","$100,848.72 ","$12.22 ","$114,946.00 ","$13.92 "
"62","Gulf Atlantic","HAWTHORNE","MAIN OFFICE","113795002","6300 SE 221ST ST","HAWTHORNE","FL","32640-9998","Jun-83","USPS","6/16/2013","6/15/2018","A","A","Reimbursable","","","","M H PARSONS & SONS","LUMBER CO","PO BOX 460","","YORK","ME","39090460","4,440","46,015","$54,000.00 ","$12.16 ","$0.00 ","$0.00 "
"63","Gulf Atlantic","HERNANDO","MAIN OFFICE","113810001","3795 E PARSONS POINT RD","HERNANDO","FL","34442-9998","Apr-70","Landlord","2/1/2012","1/31/2017","A","A","Reimbursable","N","1","","FLORIDA POSTAL HOLDINGS LLC","SUITE 222","123 GROVE AVENUE","","CEDARHURST","NY","115162302","4,408","19,416","$21,140.90 ","$4.80 ","$0.00 ","$0.00 "
"64","Gulf Atlantic","HIGH SPRINGS","MAIN OFFICE","113885004","25 NW 4TH AVE","HIGH SPRINGS","FL","32643-0263","Nov-96","Landlord","11/1/2011","10/31/2016","A","A","None Specified","Y","2","10","ELAINE R DAVIS","394 COCA WY","","","CATAULA","GA","318044408","6,363","100,188","$56,832.00 ","$8.93 ","$56,832.00 ","$8.93 "
"65","Gulf Atlantic","HILLIARD","MAIN OFFICE","113915002","551835 US HIGHWAY 1","HILLIARD","FL","32046-8823","Apr-83","USPS","4/23/2013","4/22/2023","A","A","Reimbursable","","","","ROBERT MASLOW","11756 BANYAN RIM DR","","","WHITTIER","CA","906014714","3,360","37,168","$37,022.00 ","$11.02 ","$0.00 ","$0.00 "
"66","Gulf Atlantic","HOLDER","MAIN OFFICE","113960001","6906 N FLORIDA AVE","HOLDER","FL","34445-0195","May-75","USPS (Not Roof)","5/1/2015","4/30/2020","A","A","Reimbursable","","","","LARRY A OVITT","PO BOX 26","","","HOLDER","FL","344450026","840","9,750","$12,909.00 ","$15.37 ","$0.00 ","$0.00 "
"67","Gulf Atlantic","HOLT","MAIN OFFICE","114020002","563 HIGHWAY 90 W","HOLT","FL","32564-9998","May-85","USPS (Not Roof)","5/30/2015","5/29/2020","A","A","None Specified","Y","1","5","HOWARD W PENCE OR","FRANCES PENCE","PO BOX 2005","","ELIZABETHTOWN","KY","427026005","1,400","26,428","$20,580.00 ","$14.70 ","$31,910.00 ","$22.79 "
"68","Gulf Atlantic","HOMOSASSA","MAIN OFFICE","114065001","10780 W YULEE DR","HOMOSASSA","FL","34487-9998","Oct-68","Landlord","10/1/2011","9/30/2016","A","A","Reimbursable","","1","5","WILLIAM F HILL &","CHARLOTTE J HILL","PO BOX 15","","HARDWICK","VT","58430015","1,300","6,300","$8,000.00 ","$6.15 ","$8,800.00 ","$6.77 "
"69","Gulf Atlantic","HORSESHOE BEACH","MAIN OFFICE","114095003","77 5TH AVE E","HORSESHOE BEACH","FL","32648-2102","4-Sep","USPS","9/1/2011","8/31/2016","A","A","None Specified","","1","5","DIXIE COUNTY BOARD","OF COUNTY COMMISSIONERS","PO BOX 1206","","CROSS CITY","FL","326281206","790","790","$4,400.00 ","$5.57 ","$4,950.00 ","$6.27 "
"70","Gulf Atlantic","HOSFORD","MAIN OFFICE","114110002","16827 NE STATE ROAD 65","HOSFORD","FL","32334-2403","Mar-89","USPS (Not Roof)","3/22/2016","3/21/2021","A","A","None Specified","Y","","","ESWEIN ASSOCIATES","C/O STEVEN GALAN CPA","1400 OLD COUNTRY RD STE 301","","WESTBURY","NY","115905119","2,300","40,000","$23,202.00 ","$10.09 ","$0.00 ","$0.00 "
"71","Gulf Atlantic","INGLIS","MAIN OFFICE","114260002","70 N INGLIS AVE","INGLIS","FL","34449-9998","Oct-83","USPS","10/27/2013","10/26/2018","A","A","Reimbursable","","1","5","DORSTEN ENTERPRISES INC","PO BOX 156","","","MINSTER","OH","458650156","3,360","39,758","$39,984.00 ","$11.90 ","$42,783.00 ","$12.73 "
"72","Gulf Atlantic","ISLAND GROVE","MO MODULAR (LAND)","114350002","21921 SE US 301","ISLAND GROVE","FL","32654-9998","","USPS","11/1/2011","10/31/2016","Q","Z","None Specified","N","","","BETTY D EVANS","PO BOX 45","","","ISLAND GROVE","FL","326540045","0","14,400","$3,600.00 ","$0.25 ","$3,750.00 ","$0.26 "
