"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Atlanta","ARNOLDSVILLE","MPO MODULAR  (LAND)","120363002","162 YANCEY RD","ARNOLDSVILLE","GA","30619-9998","","USPS","2/1/2014","1/31/2019","Q","Z","None Specified","","","","CITY OF ARNOLDSVILLE","PO BOX 2","","","ARNOLDSVILLE","GA","306190002","0","32,670","$1,800.00 ","$0.06 ","$0.00 ","$0.00 "
"12","Atlanta","ATHENS","ALPS ROAD STATION","120418015","196 ALPS RD STE 48","ATHENS","GA","30606-9998","May-96","USPS (Not Roof)","5/28/2006","5/27/2016","P","P","Percentage","","2","0","KRG BEECHWOOD LLC","KITE REALTY GROUP LP","30 S MERIDAN STREET, SUITE 1100","","INDIANAPOLIS","IN","462043565","38,598","72,198","$405,279.00 ","$10.50 ","$0.00 ","$0.00 "
"13","Atlanta","ATLANTA","1100 P'TREE ST M'ROOM","120440188","1100 PEACHTREE ST., NE","ATLANTA","GA","30309-9998","Jan-91","Landlord","1/1/2011","12/31/2015","P","P","None Specified","N","","","CSL TWELFTH STREET ASSO","SUITE 2110","1100 PEACHTREE ST NE","","ATLANTA","GA","303094521","209","209","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"14","Atlanta","ATLANTA","AKERS MILL FINANCE","120440217","2997 COBB PKWY SE STE 300","ATLANTA","GA","30339-9997","Jan-96","USPS","2/1/2013","1/31/2018","A","A","Percentage","","","","US 41 & I 285 COMPANY","5500 NEW ALBANY RD E STE 310","","","NEW ALBANY","OH","430548814","6,026","6,026","$120,520.00 ","$20.00 ","$0.00 ","$0.00 "
"15","Atlanta","ATLANTA","BEN HILL STATION","120453001","2260 FAIRBURN RD SW","ATLANTA","GA","30331-5014","Oct-95","USPS","10/1/2015","9/30/2020","P","P","Reimbursable","","","","ROBERT & DAWN WASHER TRUST","DATED 6-25-81","2615 LIGHTHOUSE LN","","CORONA DEL MAR","CA","926251313","11,460","80,000","$147,000.00 ","$12.83 ","$0.00 ","$0.00 "
"16","Atlanta","ATLANTA","BRIARCLIFF BRANCH","120440028","3104 BRIARCLIFF RD NE","ATLANTA","GA","30345-9998","Feb-66","Landlord","10/1/2014","9/30/2019","P","P","None Specified","","1","5","WILLIAMSBURG VILLAGE LTD","CO NAI BRANNEN GODDARD, STE 1100","5555 GLENNRIDGER CONNECTOR","","ATLANTA","GA","303424728","18,846","153,414","$229,284.00 ","$12.17 ","$0.00 ","$0.00 "
"17","Atlanta","ATLANTA","BUCKHEAD STATION","120440206","3495 BUCKHEAD LOOP NE STE 115","ATLANTA","GA","30326-9997","Mar-97","Landlord","3/8/2012","5/7/2017","P","P","Percentage","Y","","","EQUITY ONE BUCKHEAD STA LLC","1640 POWERS FERRY ROAD SE","BLDG 11 STE 250","","MARIETTA","GA","300675491","4,355","4,355","$189,399.00 ","$43.49 ","$0.00 ","$0.00 "
"18","Atlanta","ATLANTA","CIVIC CENTER STATION","120460001","570 PIEDMONT AVE NE","ATLANTA","GA","30308-9998","Jan-63","Landlord","3/1/2007","2/28/2017","B","B","Reimbursable","","","","COSBY SWANSON III","RICHARD A SHUPERT","TRUST FOR LINEAL DESCENTS OF VEE SW","1604 MASON RD","DURHAM","NC","277129136","8,400","39,000","$238,161.00 ","$28.35 ","$0.00 ","$0.00 "
"19","Atlanta","ATLANTA","CNN CENTER","120440203","190 MARIETTA ST NW STE 280","ATLANTA","GA","30303-2766","Jul-96","Shared","4/1/2010","7/9/2016","P","P","None Specified","N","2","10","CNN CENTER VENTURES","1 CNN CENTER # 275","","","ATLANTA","GA","303032705","1,050","1,050","$11,332.00 ","$10.79 ","$12,402.00 ","$11.81 "
"20","Atlanta","ATLANTA","COLLEGE PARK PARKING","120461001","1867 JOHN WESLEY AVE","ATLANTA","GA","30337-9998","","USPS","2/1/1986","","X","D","None Specified","N","","","THE CITY OF ATLANTA","DEPT OF AVIATION/USPS ACCOUNT","HARTSFIELD INTL AIRPORT","PO BOX 920500","ATLANTA","GA","303920500","0","11,024","$1,200.00 ","$0.11 ","$0.00 ","$0.00 "
"21","Atlanta","ATLANTA","CUMBERLAND CARRIER ANNEX","120440230","1901 TERRELL MILL RD SE STE 500","ATLANTA","GA","30339-9998","Dec-00","USPS (Not Roof)","12/1/2015","11/30/2020","P","P","Percentage","N","","","TSO MARIETTA PLAZA LP","MARIETTA PLAZA SHOPPING CENTER","1401 PEACHTREE STREET NE STE 400","","ATLANTA","GA","303093041","14,867","40,745","$138,377.00 ","$9.31 ","$0.00 ","$0.00 "
"22","Atlanta","ATLANTA","CUMBERLAND MALL RETAIL","120440251","1315 CUMBERLAND Mall South East    ","ATLANTA","GA","30339-3163","","USPS","8/1/2015","7/31/2020","P","P","Percentage","","1","5","GGPLP REAL ESTATE INC","CUMBERLAND MALL, LLC","110 N. WACKER DRIVE","ATTN: LAW/LEASE AMINSTRATION DEPART","CHICAGO","IL","606061511","0","0","$0.00 ","$0.00 ","$84,014.00 ","$0.00 "
"23","Atlanta","ATLANTA","DRUID HILLS BRANCH","120440063","1799 BRIARCLIFF RD NE FRNT","ATLANTA","GA","30333-9998","Mar-74","Landlord","1/1/2015","12/31/2019","B","B","None Specified","","1","5","SAGE HILL SHOPPING CTR","DRUID HILLS STA","PO BOX 15518","","ATLANTA","GA","303330518","2,609","2,609","$71,748.00 ","$27.50 ","$76,966.00 ","$29.50 "
"24","Atlanta","ATLANTA","EAST ATLANTA STATION","120466001","1273 METROPOLITAN AVE SE","ATLANTA","GA","30316-1901","Nov-61","USPS","11/1/2013","10/31/2018","P","P","Reimbursable","","","","RDMK WOLAVER ON INVESTMENTS LLC","122 TILDEN AVE","","","RICHMOND","VT","54774400","6,177","35,200","$75,890.00 ","$12.29 ","$0.00 ","$0.00 "
"25","Atlanta","ATLANTA","EAST POINT BRANCH","120467001","2905 E POINT ST","ATLANTA","GA","30344-4202","Jan-66","Landlord","1/1/2016","12/31/2025","B","B","None Specified","","","","NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302","19,331","146,382","$154,648.00 ","$8.00 ","$0.00 ","$0.00 "
"26","Atlanta","ATLANTA","EASTWOOD STATION","120468001","1926 HOSEA L WILLIAMS DR NE","ATLANTA","GA","30317-9998","Feb-63","USPS","2/1/2016","1/31/2021","A","A","Reimbursable","","1","5","ESTATE OF W H BURKHALTER","PO BOX 7217","","","NORTH AUGUSTA","SC","298617217","3,416","28,000","$24,906.00 ","$7.29 ","$26,898.00 ","$7.87 "
"27","Atlanta","ATLANTA","EMBRY HILLS FINANCE","120440204","3579 CHAMBLEE TUCKER RD","ATLANTA","GA","30341-9997","Nov-95","Landlord","11/20/2015","","P","P","Percentage","N","1","","EMBRY VILLAGE SC LLC","C/O KIMCO REALTY CORPORATION","PO BOX 5020","","NEW HYDE PARK","NY","110420020","4,500","4,620","$90,000.00 ","$20.00 ","$0.00 ","$0.00 "
"28","Atlanta","ATLANTA","GA PACIFIC MAILROOM","120440218","133 PEACHTREE ST NE BSMT","ATLANTA","GA","30303-1821","Nov-95","Landlord","11/1/1995","","A","A","None Specified","N","","","","","","","","","","600","600","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"29","Atlanta","ATLANTA","GREENBRIAR MALL RET.","120440215","2841 GREENBRIAR PKWY SW STE N472","ATLANTA","GA","30331-9997","Jan-96","Landlord","1/24/2016","1/23/2021","P","P","None Specified","","1","5","KDI ATLANTA MALL LLC","3445 PEACHTREE RD","STE 465","","ATLANTA","GA","303261234","1,990","1,990","$37,809.00 ","$19.00 ","$41,211.00 ","$20.71 "
"30","Atlanta","ATLANTA","HARRIS TOWERS MAILROOM","120440223","235 PEACHTREE ST","ATLANTA","GA","30303-1500","Aug-97","USPS","8/1/2012","7/31/2017","A","X","None Specified","","","","PEACHTREE-TSG ASSOCIATES LLC","225 PEACHTREE ST NE STE 300","","","ATLANTA","GA","303031727","0","0","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"31","Atlanta","ATLANTA","HOWELL MILL TOWER","512756279","892 GARRAUX ST","ATLANTA","GA","30318-3000","","Landlord","5/1/2014","4/30/2019","X","Z","None Specified","","1","5","AMERICAN TOWER CORPORATION","ATTN: CONTRACTS","10 PRESIDENTIAL WAY","","WOBURN","MA","18011053","0","8","$10,657.75 ","$1,332.22 ","$12,966.78 ","$1,620.85 "
"32","Atlanta","ATLANTA","HOWELL MILL/ZONE 27","120471001","1984 HOWELL MILL RD NW","ATLANTA","GA","30327-9998","Feb-95","USPS","12/1/2011","11/30/2016","A","A","None Specified","N","3","15","HOWELL MILL CENTER LLC","3391 PEACHTREE RD NE","SUITE 220","","ATLANTA","GA","303261014","24,820","193,612","$150,000.00 ","$6.04 ","$155,000.00 ","$6.24 "
"33","Atlanta","ATLANTA","INTERSTATE OFFC MAIL","120440069","296 INST NO PARKWAY BLD","ATLANTA","GA","30339-9998","Jan-74","Landlord","4/1/2013","3/31/2018","P","P","None Specified","","2","10","INVESTORS WARRANTY OF AMERICA INC","INTERSTATE NORTH OFFICE PARK LP","4333 EDGEWOOD RD NE","","CEDAR RAPIDS","IA","524990001","704","9,888","$4,000.00 ","$5.68 ","$4,200.00 ","$5.97 "
"34","Atlanta","ATLANTA","LAKEWOOD STA. PARKING","120474001","1590 JONESBORO ROAD","ATLANTA","GA","30315-9998","","USPS","9/1/2015","8/31/2020","X","B","Reimbursable","","","","MCINTOSH INVESTMENT INC","6698 ROBERSON RD","","","BLACKSHEAR","GA","315165010","0","17,700","$13,190.00 ","$0.75 ","$0.00 ","$0.00 "
"35","Atlanta","ATLANTA","LAW DEPT/FIELD OFFICE","129950001","3980 DEKALB TECHNOLOGY PKWY STE 840","ATLANTA","GA","30340-2770","May-91","Landlord","9/1/2013","1/31/2019","P","P","None Specified","","2","10","SREF IV HOLDINGS LLC","DEKALB HOLDINGS LLC","725 CONSHOHOCKEN STATE ROAD","","BALA CYNWYD","PA","190042102","8,508","16,008","$85,080.00 ","$10.00 ","$0.00 ","$0.00 "
"36","Atlanta","ATLANTA","LITTLE FIVE POINTS ST","120440194","455 MORELAND AVE NE","ATLANTA","GA","30307-1562","Mar-96","USPS","3/1/2013","2/28/2018","P","P","","","2","10","SHARPE'S APPLIANCE STORE INC","1202 OLD AGATEVILLE RD","","","HILLSBORO","GA","310384004","3,741","7,861","$102,000.00 ","$27.27 ","$107,100.00 ","$28.63 "
"37","Atlanta","ATLANTA","MAIL RECOVERY CENTER","120439001","125 VILLANOVA DR SW","ATLANTA","GA","30336-2521","Sep-94","USPS","10/1/2015","9/30/2020","P","P","Percentage","","","","LIT/HODGES INDUSTRIAL TRUST","30 IVAN ALLEN JR BLVD STE 900","","","ATLANTA","GA","303083035","99,579","214,703","$243,969.00 ","$2.45 ","$0.00 ","$0.00 "
"38","Atlanta","ATLANTA","MAILROOM COLONY SQUARE","120440061","1072 W PEACHTREE ST NW","ATLANTA","GA","30309-9998","Feb-74","Landlord","10/1/2013","9/30/2018","Y","P","None Specified","","1","5","COLONY SQUARE JV LP","PO BOX 935656","","","ATLANTA","GA","311935656","986","1,780","$1.00 ","$0.00 ","$1.00 ","$0.00 "
"39","Atlanta","ATLANTA","MARTECH  LAND LEASE #2","120475001","10TH & BRADY ST","ATLANTA","GA","30318-9998","","USPS","3/15/1997","11/15/2066","X","Z","","","","","JAMES LLOYD CHAPPUIS","CHAPPUIS PROPERTIES, LLC","3161 HOWELL MILL RD NW","SUITE 400","ATLANTA","GA","303272117","0","36,168","$2,700.00 ","$0.07 ","$0.00 ","$0.00 "
"40","Atlanta","ATLANTA","MARTECH FINANCE STA","120440207","794 MARIETTA ST NW","ATLANTA","GA","30318-5746","Jan-96","USPS (Not Roof)","1/1/2013","12/31/2017","P","P","Reimbursable","","2","10","DEDE D AYAL","2379 SQUIRREL HUNTING RD","","","MORGANTON","GA","305602301","7,965","28,470","$103,680.00 ","$13.02 ","$111,480.00 ","$14.00 "
"41","Atlanta","ATLANTA","MARTECH STATION GROUND LS","120475002","Brady Avenue and 10th Street","Atlanta","GA","30318-9998","","USPS","11/16/1967","11/15/2066","X","Z","","","","","DAVID N VAUGHAN JR","PO BOX 534","","","CARTERSVILLE","GA","301200534","0","14,901","$3,000.00 ","$0.20 ","$0.00 ","$0.00 "
"42","Atlanta","ATLANTA","MIDTOWN STATION","120440180","1072 W PEACHTREE ST NW","ATLANTA","GA","30309-9998","Sep-91","USPS","9/4/2011","9/3/2021","A","A","Reimbursable","","","","REINDEER REALTY PTRS LP","123 LUCKIE ST NW STE 102","","","ATLANTA","GA","303032114","28,480","61,900","$552,000.00 ","$19.38 ","$0.00 ","$0.00 "
"43","Atlanta","ATLANTA","MORRIS BROWN STATION","120478001","50 SUNSET AVE NW","ATLANTA","GA","30314-4123","Jul-69","USPS","7/1/2012","6/30/2017","B","B","None Specified","","5","5","ATLANTA DEVELOPMENT AUTHORITY","INVEST ATLANTA","133 PEACHTREE STREET NE STE 2900","","ATLANTA","GA","303031815","8,530","73,180","$25,180.00 ","$2.95 ","$64,917.00 ","$7.61 "
"44","Atlanta","ATLANTA","NORTH HIGHLAND STA","120440007","1190 N HIGHLAND AVE NE","ATLANTA","GA","30306-9997","Jun-55","USPS (Not Roof)","3/1/2012","2/28/2017","P","P","None Specified","N","1","10","HIGHLANDS REAL ESTATE LLC","78 INMAN CIRCLE","","","ATLANTA","GA","303093383","2,480","4,980","$87,652.00 ","$35.34 ","$97,340.00 ","$39.25 "
"45","Atlanta","ATLANTA","NORTH SPRINGS FINANCE","120440144","7527 ROSWELL RD","ATLANTA","GA","30350-9997","Mar-84","USPS","4/1/2014","3/31/2019","B","B","Percentage","","","","BIG-COL TROWBRIDGE I LLC","1355 TERRELL MILL RD","BLDG 1478 STE 200","","MARIETTA","GA","300675496","7,800","7,800","$136,500.00 ","$17.50 ","$0.00 ","$0.00 "
"46","Atlanta","ATLANTA","NORTHLAKE FINANCE UNI","120440208","3212 NORTHLAKE PKWY NE","ATLANTA","GA","30345-2221","Jan-96","USPS","1/1/2016","12/31/2020","P","P","Percentage","","","","NORTHLAKE ASSOCIATES LP","400 MALL BLVD STE M","","","SAVANNAH","GA","314064820","4,500","4,620","$106,875.00 ","$23.75 ","$0.00 ","$0.00 "
"47","Atlanta","ATLANTA","PEACHTREE CENTER STA","120440038","240 PEACHTREE ST NW BSMT","ATLANTA","GA","30303-9996","Sep-69","Landlord","10/1/2015","9/30/2020","D","D","","","","","AMERICAS MART REAL ESTATE LLC","240 PEACHTREE STREET STE 2200","","","ATLANTA","GA","303031327","5,775","9,191","$148,244.00 ","$25.67 ","$0.00 ","$0.00 "
"48","Atlanta","ATLANTA","PERIMETER VILLAGE","120440209","4707 ASHFORD DUNWOODY RD","ATLANTA","GA","30338-9997","Mar-96","USPS","4/1/2016","3/31/2021","P","P","Percentage","","","","WEINGARTEN REALTY INVESTORS","WRI RETAIL POOL I, L.P.","PO BOX 924133","","HOUSTON","TX","772924133","4,000","4,120","$152,000.00 ","$38.00 ","$0.00 ","$0.00 "
"49","Atlanta","ATLANTA","PHOENIX STATION","120440225","41 MARIETTA ST NW LBBY","ATLANTA","GA","30303-9997","Jul-98","Landlord","7/1/2013","6/30/2018","P","P","None Specified","","1","5","41 MARIETTA INVESTMENTS LLC","2216 HOLLYWOOD BLVD","","","HOLLYWOOD","FL","330206702","8,684","60,788","$186,706.00 ","$21.50 ","$199,732.00 ","$23.00 "
"50","Atlanta","ATLANTA","SANDY SPRINGS BRANCH","120485001","6094 BOYLSTON DR NE","ATLANTA","GA","30328-9998","Jul-65","Landlord","8/1/2009","3/31/2016","B","B","Reimbursable","","2","0","GRIFFIN 6075 ROSWELL RD","PARTNERS LLC","C/O PALISADES MGMT LLC","1819 PEACHTREE RD NE STE 610","ATLANTA","GA","303091850","13,346","30,074","$120,000.00 ","$8.99 ","$120,000.00 ","$8.99 "
"51","Atlanta","ATLANTA","SANDY SPRINGS FIN UN","120440210","227 SANDY SPRINGS PL NE STE G","ATLANTA","GA","30328-9997","May-96","Landlord","5/27/2011","5/26/2016","P","P","Percentage","Y","","","CITY WALK ASSOCIATES LP","C/O BRANCH PROPERTIES LLC","3340 PEACHTREE RD NE STE 600","","ATLANTA","GA","303261065","6,452","6,572","$169,365.00 ","$26.25 ","$161,300.00 ","$25.00 "
"52","Atlanta","ATLANTA","TRADEPORT ANNEX","120444173","200 TRADEPORT BLVD STE 209","ATLANTA","GA","30354-2994","Nov-88","Landlord","1/1/2007","12/31/2016","A","A","Percentage","N","1","","THE REALTY ASSOCIATES FUND IX LP","245 TOWNPARK DR NW STE 575","","","KENNESAW","GA","301443725","34,426","34,426","$373,866.36 ","$10.86 ","$0.00 ","$0.00 "
"53","Atlanta","ATLANTA","WEST END STA","120486001","848 OGLETHORPE AVE SW","ATLANTA","GA","30310-9998","Feb-60","Landlord","4/1/2015","3/31/2020","P","P","Reimbursable","","","","CDJD LLC","973 ALICE AVE","","","SAN LEANDRO","CA","945772123","9,629","81,700","$99,539.00 ","$10.34 ","$0.00 ","$0.00 "
"54","Atlanta","ATLANTA SANDY SPRINGS","CARRIER ANNEX","120485002","6010 SANDY SPRINGS CIR STE A","ATLANTA","GA","30328-3880","","USPS","3/16/2016","9/15/2016","P","P","Percentage","","","","CENTRE COURT SHOPPING CENTER ATLANTA GA","LP","270 COMMERCE DRIVE","","ROCHESTER","NY","146239998","0","0","$0.00 ","$0.00 ","$0.00 ","$0.00 "
"55","Atlanta","AUBURN","MAIN OFFICE","120462002","19 COLLEGE ST","AUBURN","GA","30011-9998","Jun-88","USPS","6/1/2013","5/31/2018","A","A","Reimbursable","","","","KANTER ROTHSTEIN WOLFE LLC","104 TILBURON BLVD STE 100","","","MILL VALLEY","CA","949415115","4,182","29,837","$49,000.00 ","$11.72 ","$0.00 ","$0.00 "
"56","Atlanta","AUSTELL","MAIN OFFICE","120484005","2847 VETERANS MEMORIAL HWY","AUSTELL","GA","30168-9998","1-Mar","USPS (Not Roof)","3/13/2001","3/12/2021","P","P","Reimbursable","","2","10","ELAINE R DAVIS","394 COCA WY","","","CATAULA","GA","318044408","5,004","83,984","$68,692.00 ","$13.73 ","$24,000.00 ","$4.80 "
"57","Atlanta","AVONDALE ESTATES","MAIN OFFICE","120528001","15 FRANKLIN ST","AVONDALE ESTATES","GA","30002-9998","Nov-63","USPS (Not Roof)","11/1/2013","10/31/2018","B","B","Reimbursable","","","","B & D INVESTMENTS (A SC PTNERSHIP","COMPOSED OF W H BURKHALTER AND","CAROLYN M DENDY)","P O BOX 7217","NORTH AUGUSTA","SC","298617217","3,953","18,854","$28,700.00 ","$7.26 ","$0.00 ","$0.00 "
"58","Atlanta","BALDWIN","MAIN OFFICE","120594001","1090 WILLINGHAM AVE","BALDWIN","GA","30511-9998","Oct-64","USPS","10/1/2013","9/30/2018","P","P","Reimbursable","","1","5","ESTATE OF EUGENE B DALTON","ATTN BETTY C DALTON","PO BOX 879","","BALDWIN","GA","305110879","2,000","5,692","$17,825.00 ","$8.91 ","$20,500.00 ","$10.25 "
"59","Atlanta","BALL GROUND","MAIN OFFICE","120605003","180 VALLEY ST","BALL GROUND","GA","30107-9998","1-Mar","USPS (Not Roof)","3/9/2001","3/8/2021","P","P","Reimbursable","Y","2","10","C DONALD SMITH III","FINANCIAL FORENSICS LLC","1402 LAKE TAPPS PARKWAY","SUITE 104; MS 423","AUBURN","WA","980928157","8,256","94,536","$96,947.00 ","$11.74 ","$100,690.00 ","$12.20 "
"60","Atlanta","BISHOP","MAIN OFFICE","120792001","4861 MACON HWY","BISHOP","GA","30621-9998","Feb-68","USPS","2/1/2015","1/31/2020","P","P","Reimbursable","","1","5","BETTY S MACPHERSON ESTATE","119 PUBLIC SQUARE","","","LEBANON","TN","370872734","1,056","1,056","$12,000.00 ","$11.36 ","$13,800.00 ","$13.07 "
"61","Atlanta","BLAIRSVILLE","MAIN OFFICE","120814003","345 YOUNG HARRIS ST","BLAIRSVILLE","GA","30512-9998","Mar-87","USPS (Not Roof)","3/1/2012","2/28/2022","A","A","Reimbursable","N","1","5","COLWELL FAMILY TRUST","196 CRUMP CREEK RD","","","BLAIRSVILLE","GA","305124772","9,235","85,059","$138,525.00 ","$15.00 ","$184,700.00 ","$20.00 "
"62","Atlanta","BOGART","MAIN OFFICE","120902002","1551 ATLANTA HWY","BOGART","GA","30622-9998","Feb-87","USPS (Not Roof)","2/1/2007","1/31/2017","A","A","Reimbursable","","","","WOLAVER LP NO 1","ATTN MORGAN L. WOLAVER","122 TILDEN AVE","","RICHMOND","VT","54774400","2,752","31,730","$36,400.00 ","$13.23 ","$33,024.00 ","$12.00 "
"63","Atlanta","BOSTWICK","MAIN OFFICE","120968002","5940 BOSTWICK RD","BOSTWICK","GA","30623-9900","Jun-88","USPS","6/1/2013","5/31/2018","A","A","Reimbursable","","1","5","ALVIN WHITE AND","BRENDA WHITE","2141 ATLANTA HWY","","MADISON","GA","306509732","1,375","13,206","$19,050.00 ","$13.85 ","$20,500.00 ","$14.91 "
"64","Atlanta","BOWDON","MAIN OFFICE","120979001","210 W COLLEGE ST","BOWDON","GA","30108-9998","May-60","Landlord","12/22/2012","12/21/2017","P","P","Reimbursable","N","","","MAGDOVITZ AGENCY INC","PO BOX 997","","","CLARKSDALE","MS","386140997","3,617","19,962","$45,212.00 ","$12.50 ","$47,712.00 ","$13.19 "
"65","Atlanta","BOWDON JUNCTION","MAIN OFFICE","120990002","4363 HIGHWAY 27 N","BOWDON JUNCTION","GA","30109-9997","Oct-75","Landlord","11/1/2013","10/31/2018","C","C","Reimbursable","","","","PAULINE WALLACE","PO BOX 180","","","BOWDON JUNCTION","GA","301090180","432","2,104","$8,000.00 ","$18.52 ","$0.00 ","$0.00 "
"66","Atlanta","BOWERSVILLE","MAIN OFFICE","121001001","1130 W MAIN ST","BOWERSVILLE","GA","30516-1220","Jan-55","Landlord","7/1/2011","6/30/2016","B","B","","","","","CITY OF BOWERSVILLE","PO BOX 106","","","BOWERSVILLE","GA","305160106","420","1,857","$4,800.00 ","$11.43 ","$4,800.00 ","$11.43 "
"67","Atlanta","BOWMAN","MAIN OFFICE","121012002","21 W CHURCH ST","BOWMAN","GA","30624-9998","Aug-88","USPS","8/1/2013","7/31/2018","A","A","Reimbursable","","2","10","PETER ARIZCUREN TRUST","JOHN JACK ARIZCUREN TRUSTEE","250 CHERRY LANE STE 210","","MANTECA","CA","953374398","2,343","16,988","$23,000.00 ","$9.82 ","$24,380.00 ","$10.41 "
"68","Atlanta","BRASELTON","MAIN OFFICE","121045001","5216 HIGHWAY 53","BRASELTON","GA","30517-9998","May-67","USPS","10/1/2015","9/30/2020","P","P","Reimbursable","","","","2255 DELK ROAD PARTNERSHIP LP","5 CONCOURSE PKWY NE STE 300","","","ATLANTA","GA","303286101","2,006","5,224","$28,600.00 ","$14.26 ","$0.00 ","$0.00 "
"69","Atlanta","BREMEN","MAIN OFFICE","121056001","101 TALLAPOOSA ST W","BREMEN","GA","30110-9998","Sep-53","USPS (Not Roof)","6/1/2013","5/31/2018","P","P","None Specified","","","","D & K 101 PROPERTIES LLC","PO BOX 985","","","BREMEN","GA","301100985","5,194","38,322","$38,825.00 ","$7.47 ","$0.00 ","$0.00 "
"70","Atlanta","BROOKS","MAIN OFFICE","121166002","104 W MCINTOSH RD","BROOKS","GA","30205-9998","Jul-87","USPS","7/1/2012","6/30/2017","A","A","Reimbursable","","1","5","KLEE-MOSS PARTNERS LLP","6565 GATEWAY AVE STE C","","","SARASOTA","FL","342315803","1,375","16,500","$17,600.00 ","$12.80 ","$17,600.00 ","$12.80 "
"71","Atlanta","BUCHANAN","MAIN OFFICE","121199002","368 CARROLLTON ST","BUCHANAN","GA","30113-9998","Nov-90","Landlord","11/1/2015","10/31/2020","A","A","None Specified","N","","","MEADOWS INC","6053 ARLINGTON EXPY","","","JACKSONVILLE","FL","322115692","3,210","34,678","$46,800.00 ","$14.58 ","$0.00 ","$0.00 "
