"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Colorado/Wyoming","BAIROIL","MAIN OFFICE MODULAR","570646002","503 ANTELOPE DR","BAIROIL","WY","82322-9900","Oct-85","USPS","6/1/1978","","Y","Z","None Specified","N","","","TOWN OF BAIROIL","PO BOX 58","","","BAIROIL","WY","823220058","980","8,829","$100.00 ","$0.10 ","$0.00 ","$0.00 "
"12","Colorado/Wyoming","BEULAH","MAIN OFFICE","570798003","5930 OLD HIGHWAY 14","BEULAH","WY","82712-8805","Nov-94","Landlord","11/1/2014","10/31/2019","P","P","None Specified","","","","RBD ENT., LLC","1502 SHERIDAN AVE","","","CODY","WY","824143820","988","8,336","$11,461.00 ","$11.60 ","$0.00 ","$0.00 "
"13","Colorado/Wyoming","BIG HORN","MAIN OFFICE","570836001","226 JOHNSON ST","BIG HORN","WY","82833-9900","Sep-99","USPS","11/13/2014","11/12/2019","P","P","None Specified","","1","5","MARY L HARPER CREDIT","SHELTER TRUST/ GEORGE F HARPER TTEE","TOM & JAMES HARPER CO-TTEES","PO BOX 33","BANNER","WY","828320033","1,365","6,730","$6,089.98 ","$4.46 ","$6,380.00 ","$4.67 "
"14","Colorado/Wyoming","BIG PINEY","MAIN OFFICE","570874001","420 BUDD AVE","BIG PINEY","WY","83113-9904","Dec-61","Landlord","12/15/2011","12/14/2016","P","P","","","1","5","YONG W SOH","AND SUNG S SOH","27 VOLTA DEL TINTORI ST","","LAKE ELSINORE","CA","925320143","1,710","8,625","$17,526.00 ","$10.25 ","$18,839.00 ","$11.02 "
"15","Colorado/Wyoming","BONDURANT","MAIN OFFICE","570988002","13884 HIGHWAY 191","BONDURANT","WY","82922-9800","Mar-87","USPS","11/1/2011","10/31/2016","P","P","","","","","GILMAN ORDWAY","400 N FALL CREEK RD","PO BOX 40","","WILSON","WY","830140040","810","22,500","$9,900.00 ","$12.22 ","$9,900.00 ","$12.22 "
"16","Colorado/Wyoming","BOULDER","MAIN OFFICE SITE","571102003","7 STATE HWY 353","BOULDER","WY","82923-9998","","USPS","9/1/2013","8/31/2018","Q","Z","None Specified","","3","15","DONNA STEELE LIVING TRUST","P O BOX 25","","","BOULDER","WY","829230025","0","10,000","$6,000.00 ","$0.60 ","$6,900.00 ","$0.69 "
"17","Colorado/Wyoming","BURNS","MAIN OFFICE","571292001","102 MAIN ST","BURNS","WY","82053-9903","Feb-61","USPS (Not Roof)","2/1/2013","1/31/2018","P","P","Reimbursable","","","","HARRIMACK, LLC","8342 MACON RD","","","CORDOVA","TN","380188554","792","2,500","$7,107.00 ","$8.97 ","$0.00 ","$0.00 "
"18","Colorado/Wyoming","BYRON","MAIN OFFICE","571368001","120 E MAIN ST","BYRON","WY","82412-9900","Nov-62","USPS (Not Roof)","11/1/2013","10/31/2018","P","P","None Specified","","2","10","DOROTHY B COZZENS TRUST","PO BOX 45","","","BYRON","WY","824120045","816","4,700","$5,730.00 ","$7.02 ","$6,300.00 ","$7.72 "
"19","Colorado/Wyoming","CARPENTER","MAIN OFFICE","571482001","322 1ST ST","CARPENTER","WY","82054-9610","Oct-53","Landlord","2/1/2012","1/31/2017","P","P","None Specified","","1","5","ROBERTA L MAY AND","1251 RD 7","","","PINE BLUFFS","WY","820828804","936","2,436","$9,600.00 ","$10.26 ","$11,160.00 ","$11.92 "
"20","Colorado/Wyoming","CENTENNIAL","MAIN OFFICE","571634001","1 PINE ST","CENTENNIAL","WY","82055-9900","Sep-72","USPS (Not Roof)","9/1/2012","8/31/2017","P","P","None Specified","N","","","VALLEY'S END LLC","PO BOX 181","","","CENTENNIAL","WY","820550181","636","1,466","$5,800.00 ","$9.12 ","$0.00 ","$0.00 "
"21","Colorado/Wyoming","CHEYENNE","AIRPORT STATION","571672002","124 E 8TH AVE","CHEYENNE","WY","82001-9981","Aug-67","Landlord","8/1/2012","7/31/2017","P","P","None Specified","","","","CHEYENNE AIRPORT BOARD","PO BOX 2210","","","CHEYENNE","WY","820032210","1,209","2,835","$19,948.50 ","$16.50 ","$0.00 ","$0.00 "
"22","Colorado/Wyoming","CHEYENNE","BUFORD CBU SITE","571673001","2 BUFORD ROAD ","Cheyenne","WY","82052-8702","","USPS","1/1/2014","12/31/2018","Y","Z","None Specified","","","","BUFORD INVESTMENT LLC","C/O TRUC MINH NGUYEN","180 LEWIS RD STE 20","","SAN JOSE","CA","951112137","0","260","$5,400.00 ","$20.77 ","$0.00 ","$0.00 "
"23","Colorado/Wyoming","CHEYENNE","IRON MOUNTAIN CBU SITE","571672001","360 COUNTY RD 103","IRON MOUNTAIN","WY","82062-9998","Oct-88","Unknown","10/15/1988","10/14/2025","E","E","None Specified","N","","","FARTHING RANCH CO","HC 59 BOX 10","","","IRON MOUNTAIN","WY","820099803","0","2,051","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"24","Colorado/Wyoming","CHUGWATER","MAIN OFFICE","571710001","237 2ND ST","CHUGWATER","WY","82210-9624","Sep-65","Landlord","9/1/2015","8/31/2020","P","P","None Specified","","","","HELEN ZIGMOND","510 WEST 31ST STREET","","","CHEYENNE","WY","820012528","1,000","5,000","$9,000.00 ","$9.00 ","$0.00 ","$0.00 "
"25","Colorado/Wyoming","CLEARMONT","MAIN OFFICE","571824001","1210 FRONT ST","CLEARMONT","WY","82835-9901","Feb-65","USPS","2/1/2012","1/31/2022","P","P","Reimbursable","","1","5","BRUSH CREEK PARTNERS","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","1,000","4,580","$8,350.00 ","$8.35 ","$9,250.00 ","$9.25 "
"26","Colorado/Wyoming","COKEVILLE","MAIN OFFICE SITE","571900002","100 POST ST","COKEVILLE","WY","83114-9998","","USPS","7/1/2011","6/30/2016","Q","B","None Specified","","1","5","ELLEN P TIMMRECK","2214 LAKE FOREST CT","","","SAN BERNARDINO","CA","924072478","0","5,400","$1,920.00 ","$0.36 ","$2,040.00 ","$0.38 "
"27","Colorado/Wyoming","CORA","MAIN OFFICE","571976001","5 NOBLE RD","CORA","WY","82925-9800","Jan-80","Landlord","6/20/2011","6/19/2016","P","P","None Specified","N","1","5","JOANNE M LUDWIG","PO BOX 41","","","CORA","WY","829250041","554","1,554","$4,320.00 ","$7.80 ","$4,620.00 ","$8.34 "
"28","Colorado/Wyoming","COWLEY","MAIN OFFICE","572014001","71 E MAIN ST","COWLEY","WY","82420-9900","Feb-65","Landlord","1/5/2015","1/4/2020","B","B","None Specified","","","","CAL S TAGGART FAMILY TRUST","JAMES REILLY SUCC-TRUSTEE","PO BOX 2528","","CODY","WY","824142538","1,152","3,500","$6,960.00 ","$6.04 ","$0.00 ","$0.00 "
"29","Colorado/Wyoming","CROWHEART","MAIN OFFICE","572052001","8526 US HIGHWAY 26 287","CROWHEART","WY","82512-9901","Dec-84","Landlord","12/1/2014","11/30/2019","P","P","None Specified","","","","LLOYD D HASLAM","DOLORES J HASLAM","P O BOX 551","","CROWHEART","WY","825120551","224","224","$2,420.00 ","$10.80 ","$0.00 ","$0.00 "
"30","Colorado/Wyoming","DANIEL","MODULAR SITE","572090002","12958 HWY 189","DANIEL","WY","83115-9998","","USPS","4/1/2016","3/31/2021","Q","A","","","1","5","MILTON D GUMFORY","P O BOX 191","","","DANIEL","WY","831150191","0","4,600","$1,518.00 ","$0.33 ","$1,625.00 ","$0.35 "
"31","Colorado/Wyoming","DAYTON","MAIN OFFICE","572128002","112 3RD ST W","DAYTON","WY","82836-9901","Apr-76","Landlord","5/1/2016","4/30/2021","A","A","None Specified","","1","5","RONALD AND KATHY VANDERHOEF","PO BOX 530","","","DAYTON","WY","828360530","1,089","3,550","$9,801.00 ","$9.00 ","$10,618.00 ","$9.75 "
"32","Colorado/Wyoming","DEAVER","MAIN OFFICE","572166001","18 CENTRAL AVE","DEAVER","WY","82421-9901","Jun-63","Landlord","7/1/2014","6/30/2019","P","P","None Specified","","","","WAMBEKE INVESTMENTS","418 NB AVE","","","SHERIDAN","WY","828014645","840","6,120","$6,300.00 ","$7.50 ","$0.00 ","$0.00 "
"33","Colorado/Wyoming","DEVILS TOWER","MAIN OFFICE SITE","572204004","56 HWY 110","DEVILS TOWER","WY","82714-9998","","USPS","10/1/2009","9/30/2019","Q","P","None Specified","","","","BEAR LODGE CATTLE COMPANY","PO BOX 1","","","DEVILS TOWER","WY","827140001","0","15,638","$10,000.00 ","$0.64 ","$0.00 ","$0.00 "
"34","Colorado/Wyoming","DIAMONDVILLE","MAIN OFFICE","572280001","317 DIAMONDVILLE AVE","DIAMONDVILLE","WY","83116-9900","Dec-54","Landlord","8/1/2011","7/31/2016","P","P","None Specified","","","","CHRIS J GRUNDHOFFER","LEA L GRUNDHOFFER","8242 N RAPID CREEK RD","","INKOM","ID","832451524","648","648","$5,580.00 ","$8.61 ","$6,138.00 ","$9.47 "
"35","Colorado/Wyoming","DIXON","MAIN OFFICE","572356002","207 HIGHWAY 70","DIXON","WY","82323-9900","Oct-85","Landlord","10/18/2014","10/17/2019","P","Q","None Specified","","","","PATRICK K WALDRON","AND PATRICIA J WALDRON","PO BOX 118","","BAGGS","WY","823210118","980","0","$6,600.00 ","$6.73 ","$0.00 ","$0.00 "
"36","Colorado/Wyoming","DIXON","MAIN OFFICE SITE","572356003","HWY 70","DIXON","WY","82323-9998","","USPS","10/18/2014","10/17/2019","Q","B","None Specified","","1","5","MARY F WALDRON REV TRUST","MARY F WALDRON TTEE","PO BOX 7","","BAGGS","WY","823210007","0","16,800","$1,628.00 ","$0.10 ","$1,791.00 ","$0.11 "
"37","Colorado/Wyoming","EDGERTON","MAIN OFFICE","572622001","307 S 2 ST","EDGERTON","WY","82635-9000","Jun-51","USPS","6/1/2011","5/31/2016","B","B","None Specified","","1","5","NICK HAHN","PO BOX 394","","","EDGERTON","WY","826350394","842","3,890","$7,800.00 ","$9.26 ","$8,400.00 ","$9.98 "
"38","Colorado/Wyoming","ELK MOUNTAIN","MAIN OFFICE","572774002","211 BRIDGE ST","ELK MOUNTAIN","WY","82324-9900","May-81","Landlord","5/1/2016","4/30/2021","P","P","None Specified","","1","5","HANSEN WAKKURI LLC","3056 WEST WALNUT","","","WHEATLAND","WY","822013600","1,015","4,611","$11,561.00 ","$11.39 ","$12,048.00 ","$11.87 "
"39","Colorado/Wyoming","EMBLEM","MAIN OFFICE SITE","572850002","979 US HIGHWAY 20","EMBLEM","WY","82422-9900","","USPS","11/14/2014","11/13/2019","Q","P","None Specified","","","","SANDRA L HOUSE TTEE","SANDRA L HOUSE TRUST","910 LANE 35","","BURLINGTON","WY","824119736","0","7,000","$2,000.00 ","$0.29 ","$0.00 ","$0.00 "
"40","Colorado/Wyoming","ENCAMPMENT","MAIN OFFICE","572888001","622 MCCAFFREY AVE","ENCAMPMENT","WY","82325-9904","Aug-66","USPS","8/5/2011","8/4/2016","A","A","None Specified","","1","5","JUDITH J SAULCY FAMILY TRUST","WILLIAM R SAULCY TTEE","PO BOX 127","","ENCAMPMENT","WY","823250127","1,000","2,554","$7,980.00 ","$7.98 ","$8,880.00 ","$8.88 "
"41","Colorado/Wyoming","EVANSVILLE","MAIN OFFICE","573078002","236 TEXAS ST","EVANSVILLE","WY","82636-9990","Jul-80","Landlord","7/1/2015","6/30/2020","P","P","Reimbursable","","","","JACK AND CAROL FRANK","SURVIVORS TRUST","33 ROCKINGHAM DR","","NEWPORT BEACH","CA","926604219","3,913","25,920","$39,132.00 ","$10.00 ","$0.00 ","$0.00 "
"42","Colorado/Wyoming","FAIRVIEW","MAIN OFFICE SITE","573116003","2331 1ST SOUTH ST","FAIRVIEW","WY","83119-9998","","USPS","11/1/2011","10/31/2016","Q","Z","None Specified","","1","5","JONATHAN D VAN SCOYK","1692 N Y ROCK RD","","","SAFFORD","AZ","855468502","0","86,000","$3,000.00 ","$0.03 ","$3,300.00 ","$0.04 "
"43","Colorado/Wyoming","FARSON","CBU PAD","573154002","3621 US HWY 191","FARSON","WY","82932-9998","","Landlord","7/1/1997","6/30/2017","X","Z","None Specified","","2","10","PATSY J SMITH","P O BOX 143","","","FARSON","WY","829320143","0","880","$12.00 ","$0.01 ","$12.00 ","$0.01 "
"44","Colorado/Wyoming","FARSON","MAIN OFFICE","573154001","4050 N US HIGHWAY 191","FARSON","WY","82932-9800","Sep-81","USPS (Not Roof)","4/1/2012","3/31/2017","A","A","None Specified","","","","FARSON LLC","2 WEST DRY CREEK CIRCLE","SUITE 200","","LITTLETON","CO","801204479","954","9,954","$7,393.50 ","$7.75 ","$0.00 ","$0.00 "
"45","Colorado/Wyoming","FRANNIE","MAIN OFFICE","573534001","392 ASH ST","FRANNIE","WY","82423-9900","Oct-65","USPS","11/1/2015","10/31/2020","P","P","None Specified","","1","5","HAL S TAGGART FAMILY TR","55 DALE DR","","","CODY","WY","824145005","800","4,354","$6,200.00 ","$7.75 ","$6,500.00 ","$8.13 "
"46","Colorado/Wyoming","FREEDOM","MAIN OFFICE","573572001","5740 COUNTY ROAD 125","FREEDOM","WY","83120-9901","Jun-73","Landlord","2/1/2014","1/31/2019","P","P","None Specified","","","","GARY HOKANSON","PO BOX 251","","","FREEDOM","WY","831200251","667","1,850","$6,886.00 ","$10.32 ","$0.00 ","$0.00 "
"47","Colorado/Wyoming","FT BRIDGER","MAIN OFFICE","573306003","3730 COUNTY ROAD 219","FORT BRIDGER","WY","82933-8850","Oct-87","USPS","10/1/2012","9/30/2017","A","A","Reimbursable","","","","ESTATE OF PETER CORNEJO","74 DANA RD","","","BUFFALO","NY","142163513","2,403","13,250","$25,230.00 ","$10.50 ","$0.00 ","$0.00 "
"48","Colorado/Wyoming","FT LARAMIE","MAIN OFFICE","573382001","105 E MERRIAM ST","FORT LARAMIE","WY","82212-9900","Aug-64","Landlord","9/1/2014","8/31/2019","P","P","None Specified","","","","THOMSON REAL ESTATE VENTURES LLC","2563 COUNTY RD 42","","","BERTHOUD","CO","805138025","1,719","5,000","$9,455.00 ","$5.50 ","$0.00 ","$0.00 "
"49","Colorado/Wyoming","FT WASHAKIE","MAIN OFFICE","573420002","14 N FORK RD","FORT WASHAKIE","WY","82514-9900","Jan-98","USPS (Not Roof)","2/1/1998","1/31/2018","A","A","None Specified","N","2","10","SHOSHONE TRIBE","PO BOX 538","","","FORT WASHAKIE","WY","825140538","5,584","17,280","$39,088.00 ","$7.00 ","$53,900.00 ","$9.65 "
"50","Colorado/Wyoming","GLENDO","MAIN OFFICE","573838001","118 N YELLOWSTONE HWY","GLENDO","WY","82213-9901","Sep-55","Landlord","4/1/2013","3/31/2018","P","P","None Specified","","","","DEAN ENGLING","JOYCE ENGLING","PO BOX 275","","GLENDO","WY","822130275","750","750","$6,000.00 ","$8.00 ","$0.00 ","$0.00 "
"51","Colorado/Wyoming","GLENROCK","MAIN OFFICE","573876002","703 W BIRCH ST","GLENROCK","WY","82637-9990","Dec-77","Landlord","12/1/2007","11/30/2017","A","A","Reimbursable","","","","MADDOX INVESTMENTS LLC","111 N MAIN ST","P O BOX 68","","CLARKTON","MO","638370068","3,800","26,000","$32,300.00 ","$8.50 ","$0.00 ","$0.00 "
"52","Colorado/Wyoming","GRANGER","MAIN OFFICE SITE","573914002","102 PINE ST","GRANGER","WY","82934-9800","Jan-90","USPS","1/15/2015","1/14/2020","Q","A","None Specified","","","","LAWRENCE M MAGDOVITZ III","NOAH CONNER MAGDOVITZ","PO BOX 637","","CLARKSDALE","MS","386140627","0","5,000","$2,720.00 ","$0.54 ","$0.00 ","$0.00 "
"53","Colorado/Wyoming","GROVER","MAIN OFFICE","574104003","89768 US HIGHWAY 89","GROVER","WY","83122-9901","Mar-81","Landlord","3/21/2012","3/20/2017","A","A","","","1","5","GARY W ASTLE","PEGGY DAWN ASTLE","PO BOX 63","","GROVER","WY","831220063","318","1,426","$3,657.00 ","$11.50 ","$3,816.00 ","$12.00 "
"54","Colorado/Wyoming","HANNA","MAIN OFFICE","574218002","1001 JADE DR","HANNA","WY","82327-9901","Mar-77","Landlord","3/1/2007","2/28/2017","A","A","Reimbursable","","","","MADDOX INVESTMENTS LLC","111 N MAIN ST","P O BOX 68","","CLARKTON","MO","638370068","2,880","18,680","$24,480.00 ","$8.50 ","$24,480.00 ","$8.50 "
"55","Colorado/Wyoming","HARTVILLE","MAIN OFFICE","574256002","135 MAIN ST","HARTVILLE","WY","82215-9901","Dec-54","Landlord","3/1/2016","2/28/2021","A","A","None Specified","","","","MARIAN JEAN OFFE","PO BOX 19","","","HARTVILLE","WY","822150019","332","400","$4,380.00 ","$13.19 ","$0.00 ","$0.00 "
"56","Colorado/Wyoming","HAWK SPRINGS","MAIN OFFICE","574332001","114 RAILWAY ST","HAWK SPRINGS","WY","82217-9900","Oct-56","USPS (Not Roof)","8/1/2012","7/31/2017","P","P","None Specified","","","","KATHLEEN I MORIARTY","4536 HWY 156","","","TORRINGTON","WY","822408427","769","3,500","$6,000.00 ","$7.80 ","$0.00 ","$0.00 "
"57","Colorado/Wyoming","HILLSDALE","MAIN OFFICE SITE","574484003","1463 COATES AVE","HILLSDALE","WY","82060-9998","","USPS","7/1/2011","6/30/2016","Q","P","None Specified","Y","","","RUTHMARIA S DLUG","PO BOX 735","","","BONNERS FERRY","ID","838050735","0","7,000","$1,680.00 ","$0.24 ","$1,848.00 ","$0.26 "
"58","Colorado/Wyoming","HORSE CREEK","MAIN OFFICE SITE","574522002","2854 HORSE CREEK RD","HORSE CREEK","WY","82061-9900","","USPS","10/1/2000","9/30/2020","Y","A","None Specified","","","","HORSE CREEK CATTLE CO LP","P O BOX 100","","","HORSE CREEK","WY","820610100","0","26,136","$3,900.00 ","$0.15 ","$0.00 ","$0.00 "
"59","Colorado/Wyoming","HUDSON","MAIN OFFICE SITE","574560002","NWC 3RD & MAIN STREET","HUDSON","WY","82515-9998","","USPS","10/1/2014","9/30/2019","Q","Z","None Specified","","","","SVILAR INC A WYOMING CORP","PO BOX 238","","","HUDSON","WY","825150238","0","6,000","$3,400.00 ","$0.57 ","$0.00 ","$0.00 "
"60","Colorado/Wyoming","HUNTLEY","MAIN OFFICE","574636001","245 BROADWAY","HUNTLEY","WY","82218-9901","Jan-60","Landlord","8/1/2012","7/31/2017","P","P","","","1","5","PAULINE A OKEEFE","PO BOX 75","","","HUNTLEY","WY","822180075","288","2,913","$3,312.00 ","$11.50 ","$3,600.00 ","$12.50 "
"61","Colorado/Wyoming","HYATTVILLE","MAIN OFFICE","574674002","223 S MAIN ST","HYATTVILLE","WY","82428-9900","Mar-82","USPS","4/1/2012","3/31/2017","B","B","","","","","JUNE BOOTH","PO BOX 36","","","HYATTVILLE","WY","824280036","437","9,375","$5,615.45 ","$12.85 ","$0.00 ","$0.00 "
"62","Colorado/Wyoming","JACKSON","DOWNTOWN STATION","574750001","220 W PEARL ST","JACKSON","WY","83001-9921","Nov-59","USPS (Not Roof)","8/31/2011","8/31/2016","B","B","Reimbursable","","","","ROLAND THOMPSON MC REYNOLDS","AND SALLY ANN MC REYNOLDS UTD 3/31/","33021 DANIEL DR","","DANA POINT","CA","926291017","6,800","21,000","$156,484.00 ","$23.01 ","$0.00 ","$0.00 "
"63","Colorado/Wyoming","JACKSON","TETON VILLAGE MOD SITE","574750002","3230 W MCCOLLISTER DR","JACKSON","WY","83025-9998","","USPS","10/1/2011","9/30/2016","Q","Z","Percentage","","","","JACKSON HOLE MOUNTAIN RESORT","CORPORATION","PO BOX 290","","TETON VILLAGE","WY","830250290","0","2,926","$8,900.00 ","$3.04 ","$0.00 ","$0.00 "
"64","Colorado/Wyoming","JAY EM","MAIN OFFICE","574788001","220 AUTUMN ST","JAY EM","WY","82219-9900","Oct-82","Landlord","8/1/2012","7/31/2017","P","P","None Specified","","1","5","M ELAINE PUGSLEY","1752 ROAD 124","","","JAY EM","WY","822199612","402","402","$4,500.00 ","$11.19 ","$4,800.00 ","$11.94 "
"65","Colorado/Wyoming","KAYCEE","MAIN OFFICE","574940001","352 NOLAN AVE","KAYCEE","WY","82639-9990","Sep-64","USPS (Not Roof)","9/1/2014","8/31/2019","P","P","Percentage","","","","SUSAN K ANDERSON","5941 S CEDAR","","","CASPER","WY","826016245","1,000","4,500","$6,960.00 ","$6.96 ","$0.00 ","$0.00 "
"66","Colorado/Wyoming","KELLY","MAIN OFFICE","575016002","4486 LOWER GROS VENTRE RD","KELLY","WY","83011-9902","Aug-85","Landlord","8/15/2015","8/14/2020","P","P","None Specified","","","","DOUGLAS L VLCHEK","PATRICIA ANN VLCHEK","P O BOX 70","","KELLY","WY","830110070","279","15,000","$7,725.00 ","$27.69 ","$0.00 ","$0.00 "
"67","Colorado/Wyoming","KINNEAR","MAIN OFFICE SITE","575092002","S/S US HIGHWAY 26","KINNEAR","WY","82516-9998","","USPS","11/1/2014","10/31/2019","Q","B","None Specified","","","","FRED NELSON","AND COLLEEN J NELSON","PO BOX 372","","KINNEAR","WY","825160372","0","3,569","$2,300.00 ","$0.64 ","$0.00 ","$0.00 "
"68","Colorado/Wyoming","LA BARGE","MAIN OFFICE","575206001","125 N MAIN ST","LA BARGE","WY","83123-9900","Aug-61","Landlord","8/1/2011","7/31/2016","B","B","None Specified","","1","5","SCHMID DEVELOPMENT CO LLC","PO BOX 14","","","LA BARGE","WY","831230014","1,120","4,000","$8,340.00 ","$7.45 ","$9,180.00 ","$8.20 "
"69","Colorado/Wyoming","LA GRANGE","MAIN OFFICE","575244001","201 5TH AVE","LAGRANGE","WY","82221-9900","Jul-64","Landlord","7/1/2014","6/30/2019","P","P","None Specified","N","","","LEPP FAMILY REV TRUST","SHERLIN M FOOS TTEE","2983 W B ST","","TORRINGTON","WY","822401941","820","3,368","$5,550.00 ","$6.77 ","$0.00 ","$0.00 "
"70","Colorado/Wyoming","LANCE CREEK","MAIN OFFICE","575320001","1805 HIGHWAY 270","LANCE CREEK","WY","82222-9900","Apr-61","USPS","4/1/2012","3/31/2017","B","B","","","1","5","EVERETT O ZINN","1220 STATE RTE 235 S","","","ST PARIS","OH","430729680","979","3,900","$5,874.00 ","$6.00 ","$6,363.50 ","$6.50 "
"71","Colorado/Wyoming","LARAMIE","JELM BRANCH","575396005","9 Wyoming 10, WOODS LANDING-JELM","LARAMIE","WY","82063-9998","Jan-88","Landlord","5/1/2012","4/30/2017","P","P","None Specified","","","","WILLIAM C SHEEHAN","SUE ANN SPENCER","NO 9 STATE HIGHWAY 10","","JELM","WY","820639211","200","200","$2,500.00 ","$12.50 ","$0.00 ","$0.00 "
"72","Colorado/Wyoming","LARAMIE","MAIN OFFICE","575396001","152 N 5TH ST","LARAMIE","WY","82072-9998","Apr-62","USPS","4/27/2012","4/26/2022","B","B","Reimbursable","","","","MANIG FAMILY LP","1158 GRANITO DR","","","LARAMIE","WY","820725027","10,140","26,136","$53,032.20 ","$5.23 ","$0.00 ","$0.00 "
"73","Colorado/Wyoming","LARAMIE","PILOT HILL INSP ANTENNA","512756233","PILOT HILL, P&L NO. 03679A","LARAMIE","WY","82070-9998","Jan-96","USPS","1/1/2012","12/31/2016","X","P","None Specified","","1","5","PINNACLE TOWERS","VIA CROWN CASTLE","2000 CORPORATE DR","","CANONSBURG","PA","153178564","0","0","$5,033.61 ","$0.00 ","$5,665.37 ","$0.00 "
"74","Colorado/Wyoming","LEITER","MAIN OFFICE","575472001","4679 HIGHWAY 14-16 E","LEITER","WY","82837-9900","May-75","Landlord","1/1/2015","12/31/2019","P","P","None Specified","","","","RICHARD KURT CRAVEN","240 FOX FARM CT","","","WHITEFISH","MT","599373123","172","172","$4,200.00 ","$24.42 ","$0.00 ","$0.00 "
"75","Colorado/Wyoming","LINCH","MAIN OFFICE SITE","575540002","N/W COR PRESTON&JACKSON","LINCH","WY","82640-9998","","Landlord","7/1/2011","6/30/2016","X","Z","None Specified","","1","5","RONALD B LINCH","P O BOX 210","","","LINCH","WY","826400210","0","7,500","$1,500.00 ","$0.20 ","$1,800.00 ","$0.24 "
"76","Colorado/Wyoming","LINGLE","MAIN OFFICE","575548001","209 MAIN ST","LINGLE","WY","82223-9901","Sep-60","Landlord","10/1/2015","9/30/2020","P","P","None Specified","","1","5","LEPP FAMILY REV TRUST","SHERLIN M FOOS TTEE","2983 W B ST","","TORRINGTON","WY","822401941","1,266","3,600","$8,540.00 ","$6.75 ","$9,394.00 ","$7.42 "
