"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Louisiana","AMELIA","MAIN OFFICE","210195002","119 FRANCIS ST","AMELIA","LA","70340-9998","Nov-84","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y","2","10","UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","2,784","29,975","$20,880.00 ","$7.50 ","$22,272.00 ","$8.00 "
"12","Louisiana","AMITE","MAIN OFFICE","210208001","113 E MULBERRY ST","AMITE","LA","70422-9998","May-56","USPS","7/1/2014","6/30/2019","A","A","Reimbursable","","1","5","ELIZABETH R MCCLENDON","WIDOW & ESTATE OF","JESSE H MCCLENDON DECD","PO BOX 878","AMITE","LA","704220878","5,317","16,800","$53,170.00 ","$10.00 ","$55,829.00 ","$10.50 "
"13","Louisiana","ANACOCO","MAIN OFFICE","210221003","4658 MAIN ST","ANACOCO","LA","71403-9998","Apr-88","USPS (Not Roof)","4/1/2013","3/31/2018","A","A","None Specified","N","","","JAMES AND RUTHANN ELDER","JAMES F ELDER","RUTHANN ELDER","708 BLACKFOOT CT","SAN JOSE","CA","951234105","2,343","29,083","$19,000.00 ","$8.11 ","$0.00 ","$0.00 "
"14","Louisiana","ANGIE","MAIN OFFICE","210247001","29891 HIGHWAY 21","ANGIE","LA","70426-9998","Sep-75","Landlord","9/26/2015","9/25/2020","A","A","Reimbursable","","1","5","GLENN A BOONE","PO BOX 224","","","ANGIE","LA","704260224","1,856","17,250","$14,248.00 ","$7.68 ","$15,388.00 ","$8.29 "
"15","Louisiana","ANGOLA","MAIN OFFICE","210260001","11200 MAIN ST","ANGOLA","LA","70712-1200","Apr-59","Landlord","4/1/1959","","A","A","None Specified","N","","","LOUISIANA STATE","PENITENTIARY","GENERAL DELIVERY","","ANGOLA","LA","707129999","800","880","$240.00 ","$0.30 ","$0.00 ","$0.00 "
"16","Louisiana","ARCHIBALD","MPO SITE #1/MOD BLDG","210338002","3744 Highway 15","ARCHIBALD","LA","71218-9998","","USPS","2/1/2014","1/31/2019","Q","Z","None Specified","N","","","KATHERINE V ARCHIBALD","PO BOX 100","","","ARCHIBALD","LA","712180100","0","11,667","$2,800.00 ","$0.24 ","$0.00 ","$0.00 "
"17","Louisiana","ARCHIBALD","MPO SITE 2 MOD BLDG","210338003","ARCHIBALD","ARCHIBALD","LA","71218-9998","","USPS","2/1/2014","1/31/2019","X","Z","None Specified","","","","J W LOGAN","40 LOGAN LANE","","","MANGHAM","LA","712595199","0","11,667","$2,800.00 ","$0.24 ","$0.00 ","$0.00 "
"18","Louisiana","ARNAUDVILLE","MAIN OFFICE","210403003","259 GUIDROZ ST","ARNAUDVILLE","LA","70512-6120","Nov-98","Landlord","11/10/2013","11/9/2018","A","A","Reimbursable","Y","2","10","MARILYN L PLAISANCE","& E J PLAISANCE","883 HWY 304","","THIBODAUX","LA","703017328","4,956","69,539","$50,551.00 ","$10.20 ","$56,895.00 ","$11.48 "
"19","Louisiana","ASHLAND","MAIN OFFICE","210416001","521 HIGHWAY 153","ASHLAND","LA","71002-9998","Sep-77","Landlord","9/1/2011","8/31/2016","A","A","None Specified","N","1","5","CITY OF ASHLAND","PO BOX 327","","","ASHLAND","LA","710020327","576","700","$2,160.00 ","$3.75 ","$2,400.00 ","$4.17 "
"20","Louisiana","ATHENS","MAIN OFFICE","210442003","258 HIGHWAY 805","ATHENS","LA","71003-9998","Aug-01","Landlord","7/26/2001","7/25/2021","A","A","Reimbursable","Y","2","10","GARCIA ENTERPRISES INC","PO BOX 808","","","HOMER","LA","710400808","2,571","62,290","$33,396.00 ","$12.99 ","$50,000.00 ","$19.45 "
"21","Louisiana","ATLANTA","MAIN OFFICE","210455002","12288 MAIN ST","ATLANTA","LA","71404-9998","Jan-79","Landlord","1/15/2013","1/14/2018","A","A","None Specified","","1","5","FRANK G MCLAREN","1063 NEW MARS HILL RD","","","ATLANTA","LA","714042234","1,140","7,000","$5,985.00 ","$5.25 ","$6,555.00 ","$5.75 "
"22","Louisiana","AVERY ISLAND","MAIN OFFICE","210468001","100 MAIN RD","AVERY ISLAND","LA","70513-9998","Mar-61","Landlord","3/1/2016","2/28/2021","A","A","None Specified","","1","5","AVERY ISLAND INC","GENERAL DELIVERY","","","AVERY ISLAND","LA","705139998","800","3,340","$6,159.00 ","$7.70 ","$6,652.00 ","$8.32 "
"23","Louisiana","BALDWIN","MAIN OFFICE","210507001","604 MAIN ST","BALDWIN","LA","70514-9998","Apr-56","USPS (Not Roof)","7/1/2011","6/30/2016","A","A","None Specified","","1","5","STEPHEN CHAMBERS","FRANCES CHAMBERS","PO BOX 692","","BALDWIN","LA","705140692","1,296","2,528","$12,000.00 ","$9.26 ","$12,960.00 ","$10.00 "
"24","Louisiana","BALL","MAIN OFFICE","210520002","5912 MONROE HWY","BALL","LA","71405-3363","Aug-81","USPS (Not Roof)","8/1/2011","7/31/2016","A","A","None Specified","N","1","5","HARLEY D LOY","TRUSTEE FOR THE HARLEY","& JANE LOY FAMILY TRUST","109 WOODHAVEN DR","NATCHEZ","MS","391205256","1,696","10,944","$12,000.00 ","$7.08 ","$13,240.00 ","$7.81 "
"25","Louisiana","BARATARIA","MAIN OFFICE","210546002","4164 PRIVATEER BLVD","BARATARIA","LA","70036-9998","Apr-89","USPS (Not Roof)","4/1/2014","3/31/2019","A","A","Reimbursable","N","","","TED HICKS JR","CONSTANCE M HICKS","2518 BOCAGE LAKE DR","","BATON ROUGE","LA","708091037","1,375","39,988","$18,288.00 ","$13.30 ","$0.00 ","$0.00 "
"26","Louisiana","BASILE","MAIN OFFICE","210572003","1209 DIANE GAIL ST","BASILE","LA","70515-5437","Aug-01","Landlord","8/17/2001","8/16/2016","P","P","Reimbursable","Y","3","15","E L HABETZ POSTAL RENTALS LLC","1910 N AVE D","","","CROWLEY","LA","705262329","4,221","139,218","$52,800.00 ","$12.51 ","$60,700.00 ","$14.38 "
"27","Louisiana","BASKIN","MAIN OFFICE","210585003","1179 HIGHWAY 15","BASKIN","LA","71219-9998","Oct-89","USPS (Not Roof)","10/1/2014","9/30/2019","A","A","Reimbursable","N","1","5","THREE W PARTNERSHIP","PO BOX 721","","","CROSSETT","AR","716350721","1,375","40,000","$12,000.00 ","$8.73 ","$19,750.00 ","$14.36 "
"28","Louisiana","BASTROP","MAIN OFFICE PARKING","210598001","205 N WASHINGTON ST","BASTROP","LA","71220-9998","","Landlord","12/1/1990","","X","Z","None Specified","N","","","MT OLIVE BAPTIST CHURCH","OF GALION INC","PO BOX 1206","","BASTROP","LA","712211206","0","6,500","$1,500.00 ","$0.23 ","$0.00 ","$0.00 "
"29","Louisiana","BATCHELOR","MAIN OFFICE","210611002","4992 LA HIGHWAY 1","BATCHELOR","LA","70715-9998","Aug-90","USPS (Not Roof)","8/1/2015","7/31/2020","A","A","Reimbursable","N","","","EWING'S OF INNIS INC","6360 LA HWY 1","","","BATCHELOR","LA","707153211","1,424","13,750","$13,200.00 ","$9.27 ","$0.00 ","$0.00 "
"30","Louisiana","BATON ROUGE","CAPITOL STATION","210624002","900 N 3RD ST","BATON ROUGE","LA","70802-9998","Apr-40","Landlord","4/1/1941","","A","A","None Specified","N","","","STATE OF LOUISIANA","PO BOX 44001 CAPITOL STA","","","BATON ROUGE","LA","708044001","554","0","$50.00 ","$0.09 ","$0.00 ","$0.00 "
"31","Louisiana","BATON ROUGE","CENTRAL FINANCE STA","210624033","13515 HOOPER RD","BATON ROUGE","LA","70818-2912","Feb-84","USPS (Not Roof)","2/1/2014","1/31/2019","A","A","None Specified","","","","CENTRAL CITY SHOPPING CENTER LLC","C/O SNAPPY JACOBS RE MGMT","228 ST CHARLES AVE","SUITE 1304","NEW ORLEANS","LA","701302606","1,435","1,578","$14,340.00 ","$9.99 ","$0.00 ","$0.00 "
"32","Louisiana","BATON ROUGE","COMMERCE PARK STATION","210624051","10380 PERKINS RD","BATON ROUGE","LA","70810-1601","Dec-89","USPS","12/1/2014","11/30/2019","A","A","Reimbursable","","1","5","USPO LLC","23 JAMESTOWNE CT","","","BATON ROUGE","LA","708092165","18,520","99,467","$259,280.00 ","$14.00 ","$285,208.00 ","$15.40 "
"33","Louisiana","BATON ROUGE","CORTANA MALL STATION","210624056","9135 CORTANA PL","BATON ROUGE","LA","70815-8706","Jun-96","USPS (Not Roof)","9/1/2011","8/31/2016","A","A","None Specified","N","","","CORTANA MALL LA LLC","9101 ALTA DR - STE 1801","","","LAS VEGAS","NV","891458546","2,135","21,350","$24,283.75 ","$11.37 ","$26,227.00 ","$12.28 "
"34","Louisiana","BELCHER","MPO SITE/MOD BLDG","210728003","714 RAILROAD ","BELCHER","LA","71004-9998","","USPS","5/1/2016","4/30/2021","X","Z","","","1","5","LE ROY KIRBY III","MARY ELIZABETH S KIRBY","PO BOX 175","","BELCHER","LA","710040175","0","43,500","$2,800.00 ","$0.06 ","$3,000.00 ","$0.07 "
"35","Louisiana","BELL CITY","MPO SITE/MOD BLDG","210741004","7206 B ST","BELL CITY","LA","70630-9998","","USPS","3/1/2016","2/28/2021","X","Z","None Specified","N","","","CLINTON NUNEZ","AND/OR YVONNE NUNEZ","7015 LAURENTS RD","","GUEYDAN","LA","705425223","0","22,500","$3,600.00 ","$0.16 ","$0.00 ","$0.00 "
"36","Louisiana","BELLE CHASSE","MAIN OFFICE","210761003","8710 HIGHWAY 23","BELLE CHASSE","LA","70037-2228","Jan-86","USPS (Not Roof)","1/1/2016","12/31/2020","A","A","None Specified","N","1","5","PILOT INVESTOR GROUP","16 FARNHAM JPL","","","METAIRIE","LA","700054008","4,182","38,386","$54,360.00 ","$13.00 ","$57,100.00 ","$13.65 "
"37","Louisiana","BELLE ROSE","MAIN OFFICE","210767001","7101 HIGHWAY 1","BELLE ROSE","LA","70341-9998","Jun-64","Landlord","6/1/2014","5/31/2019","A","A","None Specified","","1","5","SAVOIE INDUSTRIES INC","PO BOX 69","","","BELLE ROSE","LA","703410069","1,000","4,275","$5,500.00 ","$5.50 ","$6,050.00 ","$6.05 "
"38","Louisiana","BELMONT","MPO SITE/MOD BLDG","210793003","9160 HWY 175","BELMONT","LA","71406-9998","","USPS","7/1/2015","6/30/2020","X","Z","None Specified","","1","5","WAPLE G HOWARD","PO BOX 86","","","BELMONT","LA","714060086","0","38,400","$1,800.00 ","$0.05 ","$2,400.00 ","$0.06 "
"39","Louisiana","BENTLEY","MAIN OFFICE","210819003","19497 HIGHWAY 167","BENTLEY","LA","71407-9998","Aug-01","Landlord","8/2/2001","8/1/2021","A","A","Reimbursable","Y","2","10","GASSIOTT PROPERTIES LLC","9312 HWY 165 SOUTH","","","WOODWORTH","LA","714859786","2,995","104,038","$41,340.00 ","$13.80 ","$45,474.00 ","$15.18 "
"40","Louisiana","BENTON","MAIN OFFICE","210832004","180 BURT BLVD","BENTON","LA","71006-9998","Dec-95","Landlord","12/15/2015","11/30/2020","A","A","Reimbursable","Y","1","5","JAMES R ENGELAGE","MARCIA E ENGELAGE","9161 SOUTHERN COMFORT CT","","WEEKI WACHEE","FL","346134282","5,092","67,539","$63,678.00 ","$12.51 ","$70,046.00 ","$13.76 "
"41","Louisiana","BERNICE","MAIN OFFICE","210858002","74 6TH ST","BERNICE","LA","71222-9998","Nov-95","Landlord","11/1/2015","10/31/2020","P","P","","Y","1","5","JOHN S MCDANIEL","AND PATSY L MCDANIEL","2301 HICKORY RIDGE","","BOSSIER CITY","LA","711115512","2,224","44,999","$22,000.00 ","$9.89 ","$23,100.00 ","$10.39 "
"42","Louisiana","BERWICK","MAIN OFFICE","210871002","101 GILMORE DR","BERWICK","LA","70342-9998","Aug-84","USPS (Not Roof)","8/1/2014","7/31/2019","A","A","None Specified","N","1","5","SAM DATTEL","& ROSEMARIE JUSTUS DATTEL","REVOCABLE LIVING TRUST","505 S PERKINS RD STE 103","MEMPHIS","TN","381173936","2,320","21,000","$28,080.00 ","$12.10 ","$33,792.00 ","$14.57 "
"43","Louisiana","BETHANY","MAIN OFFICE","210884002","10085 HIGHWAY 79","BETHANY","LA","71007-9998","Feb-90","USPS (Not Roof)","2/1/2015","1/31/2020","A","A","Reimbursable","N","","","MEDNIKOWS INC","126 S WASHINGTON ST","","","GREEN BAY","WI","543014211","1,375","33,060","$15,004.00 ","$10.91 ","$0.00 ","$0.00 "
"44","Louisiana","BIENVILLE","MAIN OFFICE","210897002","25549 HIGHWAY 9","BIENVILLE","LA","71008-9998","Dec-82","USPS (Not Roof)","12/1/2012","11/30/2017","A","A","Reimbursable","","1","5","SAM DATTEL","& ROSEMARIE JUSTUS DATTEL","REVOCABLE LIVING TRUST","505 S PERKINS RD STE 103","MEMPHIS","TN","381173936","1,056","19,500","$9,768.00 ","$9.25 ","$10,700.00 ","$10.13 "
"45","Louisiana","BLANCHARD","MAIN OFFICE","210949002","130 MAIN ST","BLANCHARD","LA","71009-9998","Jun-77","Shared","6/1/2007","5/31/2017","A","A","Reimbursable","","","","FIRST INC","PO BOX 997","","","CLARKSDALE","MS","386140997","1,856","25,800","$17,628.00 ","$9.50 ","$0.00 ","$0.00 "
"46","Louisiana","BONITA","MAIN OFFICE","211014002","15392 BONITA AVE","BONITA","LA","71223-9998","Jun-97","Landlord","5/6/2012","5/5/2017","A","A","Reimbursable","Y","2","10","THREE W PARTNERSHIP","PO BOX 721","","","CROSSETT","AR","716350721","1,513","28,400","$17,932.20 ","$11.85 ","$36,500.00 ","$24.12 "
"47","Louisiana","BORDELONVILLE","MAIN OFFICE","211053002","4416 HIGHWAY 451","BORDELONVILLE","LA","71320-9998","Dec-88","Landlord","2/1/2016","1/31/2019","A","A","None Specified","","1","3","COTTONPORT BANK","PO BOX 363","","","MARKSVILLE","LA","713510363","288","1,828","$2,592.00 ","$9.00 ","$2,722.00 ","$9.45 "
"48","Louisiana","BOSSIER CITY","DETACHED BOX UNIT","211070005","150 BENTON RD","BOSSIER CITY","LA","71111-9998","Oct-90","Landlord","10/1/2015","9/30/2020","A","A","Percentage","","","","CALIFORNIA PLAZA L.L.C.","1942 WOODLAKE DR","","","BENTON","LA","710069797","1,000","1,000","$9,551.00 ","$9.55 ","$0.00 ","$0.00 "
"49","Louisiana","BOSSIER CITY","MAIN OFFICE","211070001","150 BENTON RD","BOSSIER CITY","LA","71111-4751","Jun-68","Landlord","6/1/2013","5/31/2018","A","A","None Specified","N","","","J LEONARD SPODEK","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","13,868","77,120","$30,000.00 ","$2.16 ","$0.00 ","$0.00 "
"50","Louisiana","BOURG","MAIN OFFICE","211079003","3806 COUNTRY DR","BOURG","LA","70343-9998","Aug-88","USPS (Not Roof)","8/1/2013","7/31/2018","A","A","Percentage","","1","5","NSB PROPERTIES LLC","PO BOX 6498","","","METAIRIE","LA","700096498","4,112","22,081","$32,340.00 ","$7.86 ","$35,574.00 ","$8.65 "
"51","Louisiana","BOUTTE","MAIN OFFICE","211092002","13322 HIGHWAY 90","BOUTTE","LA","70039-9998","Oct-82","USPS (Not Roof)","10/1/2012","9/30/2017","A","A","Percentage","","1","5","VILLAGE SHOPPING CENTER","PARTNERSHIP","C/O DRS PETER L & CHARLES G GLASER","PO BOX 515","BOUTTE","LA","700390515","3,885","1","$38,850.00 ","$10.00 ","$44,677.50 ","$11.50 "
"52","Louisiana","BOYCE","MAIN POST OFFICE","211105003","95 PACIFIC AVE","BOYCE","LA","71409-9998","May-01","Landlord","5/3/2016","5/2/2021","P","P","Reimbursable","Y","2","10","INVESTMENTS REALTY LLC","105 NORTH MAIN","PO BOX 68","","CLARKTON","MO","638370068","5,181","80,000","$60,100.00 ","$11.60 ","$63,105.00 ","$12.18 "
"53","Louisiana","BRAITHWAITE","MAIN OFFICE","211118002","2729 ENGLISH TURN RD","BRAITHWAITE","LA","70040-9998","Nov-86","USPS (Not Roof)","11/1/2011","10/31/2016","A","A","None Specified","N","","","KJK BRAITHWAITE LLC","429 SO MATANZAS AVE","","","TAMPA","FL","336093040","930","15,000","$10,260.00 ","$11.03 ","$11,260.00 ","$12.11 "
"54","Louisiana","BRANCH","MPO SITE/MODULAR BLDG","211131002","7009 CHURCH POINT HWY","BRANCH","LA","70516-9998","","USPS","4/1/2015","3/31/2020","X","Z","None Specified","","3","15","AJS MINI MART LLC","2851 HWY 343","","","SUNSET","LA","705845844","0","10,000","$4,320.00 ","$0.43 ","$4,752.00 ","$0.48 "
"55","Louisiana","BRITTANY","MPO SITE/MOD BLDG","211157003","N SIDE OF LA HWY 30","BRITTANY","LA","70718-9998","","Landlord","1/1/2016","12/31/2020","X","Z","None Specified","","1","5","SLC, L.L.C.","9563 AIRLINE HIGHWAY","PO BOX 366","","SORRENTO","LA","707780366","0","19,500","$5,024.00 ","$0.26 ","$5,275.00 ","$0.27 "
"56","Louisiana","BRUSLY","MAIN OFFICE","211196001","315 E MAIN ST","BRUSLY","LA","70719-9998","Jan-91","USPS","1/1/2016","12/31/2020","A","A","None Specified","","1","5","IVAN FOURROUX JR & LORRAINE A FOURROUX","BERYL FOURROUX","210 3RD ST","","PORT ALLEN","LA","707672104","3,073","17,444","$29,194.00 ","$9.50 ","$30,654.00 ","$9.98 "
"57","Louisiana","BURAS","Trailer- Emerg Alt Qtrs","211261002","37283 Highway 23","Buras","LA","70041-5821","","USPS","2/1/2012","1/31/2017","X","Z","None Specified","","","","PIVACH AGENCY INC","8311 HWY 23 STE 102","","","BELLE CHASE","LA","700372606","0","84,632","$9,240.00 ","$0.11 ","$0.00 ","$0.00 "
"58","Louisiana","BUSH","MAIN OFFICE","211300002","81880 HIGHWAY 41","BUSH","LA","70431-9998","Oct-87","USPS (Not Roof)","10/1/2012","9/30/2017","A","A","Reimbursable","N","","","BOWMAN CONSTRUCTION INC","3000 CATFISH DR","","","LAKE CITY","AR","724379017","1,832","39,472","$14,418.00 ","$7.87 ","$16,139.00 ","$8.81 "
"59","Louisiana","CADE","MAIN OFFICE","211313003","1597 OLD SPANISH TRL","CADE","LA","70519-9998","Sep-84","USPS (Not Roof)","9/1/2014","8/31/2019","A","A","None Specified","N","1","5","RANDALL BABINEAUX","P O BOX 213","","","CADE","LA","705190213","1,067","25,110","$11,700.00 ","$10.97 ","$40,000.00 ","$37.49 "
"60","Louisiana","CALHOUN","MAIN OFFICE","211339002","3136 HIGHWAY 80 W","CALHOUN","LA","71225-9998","Nov-87","USPS (Not Roof)","11/1/2007","10/31/2017","A","A","Reimbursable","N","1","5","HUNT FAMILY TRUST","2711 MILO HAE LOOP","","","KOLOA","HI","967569513","2,761","47,150","$26,877.77 ","$9.73 ","$20,878.00 ","$7.56 "
"61","Louisiana","CALVIN","MAIN OFFICE","211352003","279 3RD ST","CALVIN","LA","71410-9998","Jun-85","Landlord","6/1/2015","5/31/2020","A","A","None Specified","","2","5","TIMOTHY L PAGE","& CHARLOTTE C PAGE","PO BOX 142","","CALVIN","LA","714100142","640","10,000","$4,312.00 ","$6.74 ","$4,657.00 ","$7.28 "
"62","Louisiana","Cameron","Modular Trailer Site","211365003","144 ADAM ROUX ST","CAMERON","LA","70631-9998","","USPS","8/1/2012","7/31/2017","Y","Z","None Specified","","","","4K SERVICES INC","PO BOX 1551","","","CAMERON","LA","706311551","0","51,000","$7,200.00 ","$0.14 ","$0.00 ","$0.00 "
"63","Louisiana","CAMPTI","MAIN OFFICE","211378002","3070 HIGHWAY 71","CAMPTI","LA","71411-9998","Dec-85","USPS","12/1/2015","11/30/2020","A","A","Reimbursable","","1","5","ESPOSITO FREY LLC","1045 DODGE LN","","","FALLON","NV","894069280","2,761","48,745","$20,320.00 ","$7.36 ","$21,336.00 ","$7.73 "
"64","Louisiana","CARENCRO","MAIN OFFICE","211404002","809 VETERANS DR","CARENCRO","LA","70520-9998","Jun-86","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y","2","10","UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","4,182","51,000","$31,365.00 ","$7.50 ","$33,456.00 ","$8.00 "
"65","Louisiana","CARVILLE","MPO SITE/MOD BLDG","211430002","MORRIS & HWY 75","CARVILLE","LA","70721-9998","","USPS","7/1/2014","6/30/2019","X","Z","None Specified","","1","5","CHESTER CARVILLE FAMILY LLC","10128 CHESTNUT OAK DR","","","BATON ROUGE","LA","708094080","0","19,880","$2,163.00 ","$0.11 ","$2,271.00 ","$0.11 "
"66","Louisiana","CASTOR","MAIN OFFICE","211456001","8992 HIGHWAY 4","CASTOR","LA","71016-9998","Nov-75","Landlord","11/1/2015","10/31/2020","A","A","Reimbursable","N","","","MARY KOONCE HAMNER","PO BOX 397","","","CASTOR","LA","710160397","1,400","14,000","$10,800.00 ","$7.71 ","$0.00 ","$0.00 "
"67","Louisiana","CECILIA","MAIN OFFICE","211469002","2224 BUSHVILLE HWY","CECILIA","LA","70521-3000","Mar-85","USPS (Not Roof)","3/1/2015","2/29/2020","A","A","None Specified","N","","","JACK AND CAROL FRANK","SURVIVORS TRUST","33 ROCKINGHAM DR","","NEWPORT BEACH","CA","926604219","1,375","27,772","$15,816.00 ","$11.50 ","$0.00 ","$0.00 "
"68","Louisiana","CENTER POINT","MAIN OFFICE","211482002","1006 HIGHWAY 107","CENTER POINT","LA","71323-9998","Apr-91","Landlord","4/1/2016","3/31/2021","A","A","None Specified","N","","","G & B OIL PRODUCTS","PO BOX 8712","","","ALEXANDRIA","LA","713068712","597","5,910","$5,808.00 ","$9.73 ","$0.00 ","$0.00 "
"69","Louisiana","CENTERVILLE","MAIN OFFICE","211495001","303 SENETTE ST","CENTERVILLE","LA","70522-9998","Nov-76","Landlord","11/1/2011","10/31/2016","A","A","Reimbursable","N","1","5","KERIN MOTORS INC","PO BOX 997","","","CLARKSDALE","MS","386140997","1,067","12,500","$9,360.00 ","$8.77 ","$11,316.00 ","$10.61 "
"70","Louisiana","CHARENTON","MAIN OFFICE","211560001","2848 CHITIMACHA TRL","CHARENTON","LA","70523-3000","Dec-63","Landlord","1/1/2012","12/31/2016","A","A","None Specified","N","","","EMB HOLDING COMPANY LLC","PO BOX 306","","","CHARENTON","LA","705230306","994","13,034","$8,400.00 ","$8.45 ","$0.00 ","$0.00 "
"71","Louisiana","CHASE","MAIN OFFICE","211573001","120 FEED MILL RD","CHASE","LA","71324-9998","Jul-64","Landlord","2/1/2016","1/31/2021","A","A","None Specified","","","","ENORA PITTMAN","303 HIGHWAY 866","","","WINNSBORO","LA","712955561","719","5,000","$3,600.00 ","$5.01 ","$0.00 ","$0.00 "
"72","Louisiana","CHATAIGNIER","MAIN OFFICE","211586001","113 FIRST ST","CHATAIGNIER","LA","70524-9998","Dec-75","Landlord","12/1/2015","11/30/2020","B","B","Reimbursable","N","","","VILLAGE OF CHATAIGNIER","PO BOX 70","","","CHATAIGNIER","LA","705240070","874","12,500","$7,500.00 ","$8.58 ","$0.00 ","$0.00 "
"73","Louisiana","CHATHAM","MAIN OFFICE","211599003","6561 HIGHWAY 34","CHATHAM","LA","71226-9998","Feb-81","Landlord","2/1/2016","1/31/2021","A","A","None Specified","","1","5","T D DAVIS","DOROTHY DAVIS","2336 HWY 146","","CHATHAM","LA","712269442","1,124","7,124","$5,400.00 ","$4.80 ","$5,832.00 ","$5.19 "
"74","Louisiana","CHAUVIN","MAIN OFFICE","211612003","5106 HIGHWAY 56","CHAUVIN","LA","70344-9998","Oct-88","USPS","10/1/2014","9/30/2019","A","A","Percentage","","","","KMJK PROPERTIES LLC","3945 HWY 24","","","BOURG","LA","703435448","3,500","23,611","$32,000.00 ","$9.14 ","$0.00 ","$0.00 "
"75","Louisiana","CHOUDRANT","MAIN OFFICE","211690003","2586 HIGHWAY 80","CHOUDRANT","LA","71227-9998","Jul-95","Landlord","7/7/2015","7/6/2020","A","A","None Specified","Y","1","5","BENNETT FARMS","PO BOX 350","","","CHOUDRANT","LA","712270350","3,264","31,080","$28,258.00 ","$8.66 ","$33,909.00 ","$10.39 "
