"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29"
"11","Alaska","ANAKTUVUK PASS","MAIN OFFICE SITE","20306006","1104 SUMMER AVE","ANAKTUVUK PASS","AK","99721-9998","","Landlord","12/4/2006","12/3/2026","Q","Z","None Specified","","4","20","CITY OF ANAKTUVUK PASS","PO BOX 21030","","","ANAKTUVUK PASS","AK","997210030","0","21,402","$1,200.00 ","$0.06 ","$1,320.00 ","$0.06 "
"12","Alaska","ANCHOR POINT","MAIN OFFICE","20351003","33790 STERLING HWY","ANCHOR POINT","AK","99556-9606","Sep-98","Landlord","9/29/1998","9/28/2018","A","D","Reimbursable","","2","10","KOPCZYNSKI FAMILY LLC","720 S MONTAVILLA DR","","","SPOKANE","WA","992241956","4,104","89,501","$111,171.00 ","$27.09 ","$117,000.00 ","$28.51 "
"13","Alaska","ANCHORAGE","GMF-GROUND LEASE","20313016","INTERNATIONAL AIRPORT","ANCHORAGE","AK","99502-9998","","USPS","4/11/1974","7/1/2028","Q","Z","","","","","STATE OF ALASKA","ANCHORAGE INTERNATIONAL AIRPORT","ACCOUNTING SECTION","PO BOX 196960","ANCHORAGE","AK","995196960","0","988,453","$520,000.00 ","$0.53 ","$0.00 ","$0.00 "
"14","Alaska","ANCHORAGE","INSPECTION SERV","548505002","341 W TUDOR RD STE 208","ANCHORAGE","AK","99503-6648","Sep-94","Landlord","9/27/2010","9/26/2016","A","A","None Specified","N","","","ROBERT C LARSON TRUSTEE","ROBERT C LARSON REV TRUST OF 2000","COMMERCIAL REAL ESTATE ALASKA SVC I","341 W TUDOR RD STE 103","ANCHORAGE","AK","995036639","2,918","0","$100,440.00 ","$34.42 ","$101,440.00 ","$34.76 "
"15","Alaska","ANCHORAGE","POSTAL STORE","20312019","320 W 5TH AVE STE 348","ANCHORAGE","AK","99501-2351","Sep-95","Landlord","9/1/2015","8/31/2020","X","A","None Specified","","","","NORTHWESTERN SIMON INC","C/O M S MANAGEMENT ASSOC INC","225 W WASHINGTON ST","","INDIANAPOLIS","IN","462043435","2,268","0","$65,772.00 ","$29.00 ","$0.00 ","$0.00 "
"16","Alaska","ANGOON","MAIN OFFICE","20390004","705 AANDEINATT ST","ANGOON","AK","99820-9800","Jul-99","Landlord","7/1/1999","6/30/2019","A","A","None Specified","","2","10","KOPCZYNSKI FAMILY LLC","720 S MONTAVILLA DR","","","SPOKANE","WA","992241956","2,065","29,160","$94,662.72 ","$45.84 ","$97,000.00 ","$46.97 "
"17","Alaska","ANIAK","MAIN OFFICE","20429002","101 BOUNDARY AVE","ANIAK","AK","99557-9800","Oct-88","Landlord","10/19/2013","10/18/2018","P","P","None Specified","","","","BOB L OLSON","PO BOX 9","","","ANIAK","AK","995570009","2,400","2,400","$46,452.00 ","$19.36 ","$0.00 ","$0.00 "
"18","Alaska","ANVIK","MAIN OFFICE SITE","20507002","AIRPORT RD","ANVIK","AK","99558-9998","","USPS","10/1/2014","9/30/2019","Q","Z","None Specified","","","","DELOY GES INC","PO BOX 150","","","ANVIK","AK","995580150","0","5,788","$1,500.00 ","$0.26 ","$0.00 ","$0.00 "
"19","Alaska","ARCTIC VILLAGE","MAIN OFFICE SITE","20525003","MAIN AND BRIDGE ROADS","ARCTIC VILLAGE","AK","99722-9998","","USPS","4/1/2013","3/31/2018","Q","Z","Reimbursable","","3","5","NATIVE VILLAGE OF VENETIE","TRIBAL GOVERNMENT","P O BOX 81080","","VENETIE","AK","997810080","0","40,000","$3,000.00 ","$0.08 ","$3,600.00 ","$0.09 "
"20","Alaska","BETTLES FIELD","MPO","20975004","Bettles Airport Block 0100 Lot 004","BETTLES FIELD","AK","99726-9998","","USPS","7/12/2012","7/11/2017","A","A","","","1","5","ALASKA POWER AND TELEPHONE","COMPANY","ATTN BILLING DEPT","PO BOX 3222","PORT TOWNSEND","WA","983680922","893","0","$9,600.00 ","$10.75 ","$0.00 ","$0.00 "
"21","Alaska","BREVIG MISSION","MAIN OFFICE","21094004","9998 KUGSHI RD","BREVIG MISSION","AK","99785-9800","7-Dec","Landlord","12/10/2007","12/9/2017","P","P","Percentage","","4","20","BREVIG MISSION","CITY COUNCIL","","","BREVIG MISSION","AK","997859999","703","1,654","$34,650.00 ","$49.29 ","$41,580.00 ","$59.15 "
"22","Alaska","BUCKLAND","MAIN OFFICE SITE","21106001","17 BETTY AVENUE","BUCKLAND","AK","99727-9998","","USPS","8/1/2014","7/31/2019","X","Z","None Specified","","","","EMMA THOMAS","GENERAL DELIVERY","","","BUCKLAND","AK","997279999","0","5,500","$2,375.00 ","$0.43 ","$0.00 ","$0.00 "
"23","Alaska","CENTRAL","MAIN OFFICE SITE","21287004","128 MI STEESE HWY","CENTRAL","AK","99730-9998","","USPS","11/1/1985","10/31/2035","X","Z","None Specified","N","","","WAYNE G MITCHELL","MARIE A MITCHELL","1731 BRIDGEWATER DR","","FAIRBANKS","AK","997094169","0","40,974","$1.00 ","$0.00 ","$0.00 ","$0.00 "
"24","Alaska","CHEFORNAK","MAIN OFFICE","21396003","500 BOARDWALK ST","CHEFORNAK","AK","99561-9800","1-Jan","USPS (Not Roof)","1/30/2001","1/29/2021","A","A","Reimbursable","","2","10","TUNISTA PROPERTIES INC","5015 BUSINESS PARK BLVD","","","ANCHORAGE","AK","99503-714","2,075","9,195","$100,000.00 ","$48.19 ","$100,000.00 ","$48.19 "
"25","Alaska","CHEVAK","MAIN OFFICE","21410003","9998 CHEVAK RD","CHEVAK","AK","99563-9800","Oct-90","Landlord","10/8/2015","10/7/2020","A","A","None Specified","N","","","CITY OF CHEVAK","PO BOX 6083","","","CHEVAK","AK","995636083","720","720","$12,300.00 ","$17.08 ","$0.00 ","$0.00 "
"26","Alaska","CHICKEN","MAIN OFFICE","21482001","66 TAYLOR HWY","CHICKEN","AK","99732-9800","Nov-79","Landlord","11/17/2015","11/16/2020","A","A","None Specified","N","","","CHARLES R HAMMOND","AND ROBIN L HAMMOND","PO BOX 7","","CHICKEN","AK","997320007","288","288","$6,180.00 ","$21.46 ","$0.00 ","$0.00 "
"27","Alaska","CHIGNIK","MAIN OFFICE","21521001","101 MAIN ST","CHIGNIK","AK","99564-9800","May-77","Landlord","7/1/2012","6/30/2017","A","A","None Specified","N","1","5","ARTHUR SKONBERG","PO BOX 8924","","","KODIAK","AK","996158924","323","0","$7,200.00 ","$22.29 ","$7,800.00 ","$24.15 "
"28","Alaska","CHITINA","MAIN OFFICE","21560001","400 D ST","CHITINA","AK","99566-9800","Apr-84","Landlord","4/1/2014","3/31/2019","A","A","None Specified","","1","5","CHITINA NATIVE CORPORATION","PO BOX 3","","","CHITINA","AK","995660003","312","312","$5,820.00 ","$18.65 ","$6,131.00 ","$19.65 "
"29","Alaska","CIRCLE","MAIN OFFICE","21638003","161 STEESE HWY","CIRCLE","AK","99733-9800","Sep-96","Landlord","8/29/1996","8/28/2016","A","A","Reimbursable","N","2","10","ESTATE OF BRIAN ASPLUND","ANGELA ASPLUND PERS REP","406 W MCNAIR RD","","WINNEBAGO","IL","610889009","600","9,975","$12,960.00 ","$21.60 ","$15,120.00 ","$25.20 "
"30","Alaska","CLAM GULCH","MAIN OFFICE","21716004","65790 STERLING HWY","CLAM GULCH","AK","99568-9753","Feb-81","Landlord","4/1/2014","3/31/2019","P","P","Reimbursable","N","1","5","SILVER PROPERTIES LLC","PO BOX 39571","","","NINILCHIK","AK","996390571","640","21,957","$11,592.00 ","$18.11 ","$12,751.00 ","$19.92 "
"31","Alaska","CLARKS POINT","MAIN OFFICE SITE","21755003","LOT 11 BLOCK 10","CLARKS POINT","AK","99569-9998","","USPS","3/1/2000","2/29/2020","Q","Z","Reimbursable","N","2","10","","","","","","","","0","13,500","$0.00 ","$0.00 ","$0.00 ","$0.00 "
"32","Alaska","COLD BAY","MAIN OFFICE SITE","21895002","LOT 4, BLK5, ADA 05663","COLD BAY","AK","99571-9998","","USPS","7/23/1984","7/22/2019","Q","Z","None Specified","N","","","STATE OF ALASKA","DOTFF CENTRAL REGION","ACCOUNTING RE LS ADA05663","PO BOX 196900","ANCHORAGE","AK","995196900","0","43,700","$1,719.60 ","$0.04 ","$0.00 ","$0.00 "
"33","Alaska","COOPER LANDING","MAIN OFFICE","21950002","38741 SNUG HARBOR RD","COOPER LANDING","AK","99572-9798","3-Jan","USPS (Not Roof)","1/17/2003","1/16/2023","A","A","Reimbursable","N","2","10","DMRC LLC","3510 W 31ST AVE","","","ANCHORAGE","AK","995171657","2,887","43,560","$96,175.63 ","$33.31 ","$89,640.00 ","$31.05 "
"34","Alaska","CRAIG","MAIN OFFICE","22106002","303 THOMPSON RD","CRAIG","AK","99921-9800","Jun-92","USPS (Not Roof)","6/25/2012","6/24/2017","A","A","None Specified","N","","","KOPCZYNSKI FAMILY LLC","720 S MONTAVILLA DR","","","SPOKANE","WA","992241956","4,368","49,698","$140,000.00 ","$32.05 ","$124,500.00 ","$28.50 "
"35","Alaska","CROOKED CREEK","MAIN OFFICE SITE","22145004","LOT 7, US SURVEY 7716","CROOKED CREEK","AK","99575-9998","","USPS","3/1/2000","2/29/2020","Q","Z","Reimbursable","","2","10","KUSKOKWIM CORP","4300 B STREET","SUITE 207","","ANCHORAGE","AK","995035951","0","43,873","$1,800.00 ","$0.04 ","$2,100.00 ","$0.05 "
"36","Alaska","DEERING","MAIN OFFICE SITE","22262003","59B MAIN ST","DEERING ","AK","99736-9998","","USPS","4/1/2010","3/31/2020","Q","Z","None Specified","","2","10","NANA REGIONAL CORP INC","P O BOX 49","","","KOTZEBUE","AK","997520049","0","6,954","$6,000.00 ","$0.86 ","$7,200.00 ","$1.04 "
"37","Alaska","DENALI NATL PARK","CPO","23588003","55998 DENALI NATIONAL PARK","HEALY","AK","99755-9800","","Landlord","8/1/2008","7/31/2038","X","O","None Specified","","","","NATIONAL PARK SERVICE","DENALI NATL PK AND PRESERVE","MILE POST 237 PARKS HWY","","DENALI PARK","AK","997559998","0","0","$0.00 ","$0.00 ","$0.00 ","$0.00 "
"38","Alaska","EAGLE","MAIN OFFICE SITE","22418002","200 2ND AVE","EAGLE","AK","99738-9998","","USPS","1/1/2008","12/31/2017","Q","Z","None Specified","N","2","20","HUNGWITCHIN CORPORATION","PO BOX 84594","","","FAIRBANKS","AK","997084594","0","43,969","$2,100.00 ","$0.05 ","$2,700.00 ","$0.06 "
"39","Alaska","EEK","MAIN OFFICE","22496002","9998 1ST ST","EEK","AK","99578-9800","Feb-88","USPS (Not Roof)","9/1/2000","8/31/2020","B","B","Percentage","N","2","10","CITY OF EEK","P O BOX 9","","","EEK","AK","995780009","1,460","10,795","$16,535.00 ","$11.33 ","$40,880.00 ","$28.00 "
"40","Alaska","EKWOK","MAIN OFFICE","22574004","1 POSTAL WAY","EKWOK","AK","99580-9800","Dec-99","Landlord","12/1/2014","11/30/2019","A","A","None Specified","N","","","CITY OF EKWOK","EKWOK CITY COUNCIL","P O BOX 49","","EKWOK","AK","995800049","443","443","$9,060.00 ","$20.45 ","$0.00 ","$0.00 "
"41","Alaska","ELFIN COVE","MAIN OFFICE","22613004","1 MAIN ST","ELFIN COVE","AK","99825-9800","Apr-87","Landlord","4/15/2014","4/14/2019","B","B","None Specified","","","","COMMUNITY OF ELFIN COVE","COMMUNITY BUILDING","PO BOX 36","","ELFIN COVE","AK","998250036","216","3,560","$5,750.00 ","$26.62 ","$0.00 ","$0.00 "
"42","Alaska","ELIM","MAIN OFFICE","22652002","1 MAIN ST","ELIM","AK","99739-9800","Dec-82","Landlord","12/1/2014","11/30/2019","P","P","None Specified","N","","","IRA COUNCIL","NATIVE VILLAGE OF ELIM","PO BOX 39070","","ELIM","AK","997390070","450","450","$9,240.00 ","$20.53 ","$0.00 ","$0.00 "
"43","Alaska","EMMONAK","MAIN OFFICE","22672002","9998 KWIGUK ST","EMMONAK","AK","99581-9800","Jun-80","Landlord","2/4/2016","2/3/2021","B","B","None Specified","","","","JACOB A JOHNSON","PO BOX 67","","","EMMONAK","AK","995810067","1,086","1,518","$23,100.00 ","$21.27 ","$0.00 ","$0.00 "
"44","Alaska","FALSE PASS","MAIN OFFICE","22808003","170 UMIAK DR","FALSE PASS","AK","99583-9800","Jan-00","USPS (Not Roof)","1/1/2000","12/31/2019","A","A","None Specified","N","2","10","CITY OF FALSE PASS","PO BOX 50","","","FALSE PASS","AK","995830050","930","7,500","$27,900.00 ","$30.00 ","$37,560.00 ","$40.39 "
"45","Alaska","GAKONA","MAIN OFFICE","23075001","2.5 TOK CUTOFF","GAKONA","AK","99586-9800","Nov-71","Landlord","5/1/2015","4/30/2020","P","P","Reimbursable","","1","5","ROCKY L WARD SR","P O BOX 354","","","GAKONA","AK","995860354","902","5,854","$19,552.00 ","$21.68 ","$21,375.00 ","$23.70 "
"46","Alaska","GALENA","MAIN OFFICE","23081003","511 GALENA RD","GALENA","AK","99741-9800","Nov-74","USPS (Not Roof)","6/1/2012","5/31/2017","P","P","None Specified","","1","5","GANA-A YOO LIMITED","1205 E INTERNATIONAL AIRPORT RD STE","","","ANCHORAGE","AK","995181409","2,820","6,000","$10,080.00 ","$3.57 ","$11,100.00 ","$3.94 "
"47","Alaska","GOODNEWS BAY","MAIN OFFICE","23276002","9998 GOODNEWS BAY ST","GOODNEWS BAY","AK","99589-9800","Oct-97","Landlord","10/1/2007","9/30/2017","A","A","None Specified","N","","","KUITSARAK INC","P O BOX 10","","","GOODNEWS BAY","AK","995890010","544","10,000","$10,000.00 ","$18.38 ","$10,000.00 ","$18.38 "
"48","Alaska","GRAYLING","MAIN OFFICE","23310003","1 POSTAL WAY","GRAYLING","AK","99590-9800","Feb-87","USPS (Not Roof)","3/1/2015","2/29/2020","A","A","None Specified","","2","10","CITY OF GRAYLING","GENERAL DELIVERY","","","GRAYLING","AK","995909999","663","34,500","$16,140.00 ","$24.34 ","$17,388.00 ","$26.23 "
"49","Alaska","GUSTAVUS","MAIN OFFICE SITE","23393002","AIRPORT RD","GUSTAVUS","AK","99826-9998","","USPS","10/1/2004","9/30/2024","Q","Z","None Specified","N","","","STATE OF ALASKA","DOT/PF ACCOUNTING","ACCOUNTS RECEIVABLE","3132 CHANNEL DRIVE","JUNEAU","AK","998017898","0","14,000","$1,218.00 ","$0.09 ","$0.00 ","$0.00 "
"50","Alaska","HEALY","MAIN OFFICE SITE","23588002","LOT 7 BLK 3","HEALY","AK","99743-9998","","USPS","8/1/1986","8/30/2041","Q","Z","None Specified","N","","","STATE OF ALASKA","DIV OF LAND & WATER MGMT","ADL 412399","550 W 7TH AVE #900","ANCHORAGE","AK","995013577","0","46,125","$600.00 ","$0.01 ","$0.00 ","$0.00 "
"51","Alaska","HOLY CROSS","MAIN OFFICE SITE","23666002","100 4TH ST","HOLY CROSS","AK","99602-9998","","USPS","7/1/2000","6/30/2020","Q","Z","Reimbursable","N","2","10","WANDA NEWMAN","208 ZAPPA PL APT 1","","","ANCHORAGE","AK","995041583","0","8,250","$3,000.00 ","$0.36 ","$4,080.00 ","$0.49 "
"52","Alaska","HOONAH","MAIN OFFICE","23744002","310 HILL ST","HOONAH","AK","99829-9800","Jun-98","Landlord","6/12/1998","6/11/2018","A","A","Reimbursable","","2","10","HUNA TOTEM CORPORATION","9309 GLACIER HWY STE A103","","","JUNEAU","AK","998019300","2,993","44,322","$127,691.76 ","$42.66 ","$140,063.28 ","$46.80 "
"53","Alaska","HOOPER BAY","MAIN OFFICE","23783001","1 UNIAQ AVE","HOOPER BAY","AK","99604-9800","Oct-98","USPS (Not Roof)","10/2/1998","10/1/2018","A","A","None Specified","","2","10","SEA LION CORPORATION","P O BOX 87","","","HOOPER BAY","AK","996040087","2,582","93,218","$116,677.00 ","$45.19 ","$59,084.00 ","$22.88 "
"54","Alaska","HOPE","MAIN OFFICE SITE","23822003","19059 Logman Lane","HOPE","AK","99605-9998","","USPS","9/1/2008","8/31/2028","Q","Z","Reimbursable","","4","20","KENAI PENINSULA BOROUGH","144 N BINKLEY ST","","","SOLDOTNA","AK","996697599","0","53,140","$3,692.85 ","$0.07 ","$5,753.33 ","$0.11 "
"55","Alaska","HUGHES","MAIN OFFICE","23900001","110 FRONT ST","HUGHES","AK","99745-9800","Jun-85","USPS (Not Roof)","9/1/2000","8/31/2020","A","A","None Specified","N","2","10","HUGHES CITY COUNCIL","PO BOX 45010","","","HUGHES","AK","997455010","584","5,000","$16,024.00 ","$27.44 ","$21,582.00 ","$36.96 "
"56","Alaska","HUSLIA","MAIN OFFICE","23920003","34 DAKLI ST","HUSLIA","AK","99746-9800","Aug-98","USPS (Not Roof)","8/1/2013","7/31/2018","A","A","None Specified","","1","5","ROSIE SIMON","P O BOX 57","","","HUSLIA","AK","997460057","650","5,349","$9,000.00 ","$13.85 ","$10,200.00 ","$15.69 "
"57","Alaska","JUNEAU","AUKE BAY STATION","24173003","11899 GLACIER HWY","JUNEAU","AK","99801-8628","Jun-74","Landlord","4/1/2012","3/31/2017","P","A","","","2","10","MYRON W KLEIN","AND WRIGHT SERVICES","5454 SHAUNE DR","","JUNEAU","AK","998019539","3,249","28,314","$64,330.30 ","$19.80 ","$69,274.08 ","$21.32 "
"58","Alaska","JUNEAU","DOUGLAS STATION","24173002","904 3RD ST","DOUGLAS","AK","99824-5414","Apr-66","Landlord","4/1/2016","3/31/2021","B","B","None Specified","","1","5","MT BRADLEY ENTERPRISES INC","PO BOX 21414","","","JUNEAU","AK","998021414","2,369","12,132","$59,225.00 ","$25.00 ","$64,555.00 ","$27.25 "
"59","Alaska","KALSKAG","MAIN OFFICE","24290004","9998 KALSKAG RD","KALSKAG","AK","99607-9800","","USPS (Not Roof)","8/12/2008","8/11/2028","A","A","None Specified","N","4","20","NATIVE VILLAGE OF KALSKAG","PO BOX 50","","","KALSKAG","AK","996070050","1,140","1,140","$6,888.00 ","$6.04 ","$18,810.00 ","$16.50 "
"60","Alaska","KALTAG","MAIN OFFICE SITE","24329002","LOT 8B BLOCK 5","KALTAG","AK","99748-9998","","USPS","8/1/1991","7/31/2016","Q","Z","None Specified","N","","","CITY OF KALTAG","PO BOX 9","","","KALTAG","AK","997480009","0","7,978","$10.00 ","$0.00 ","$10.00 ","$0.00 "
"61","Alaska","KARLUK","MAIN OFFICE","24407002","1 POSTAL WAY","KARLUK","AK","99608-9800","Aug-83","Landlord","8/1/2013","7/31/2018","P","P","None Specified","","1","5","KARLUK VILLAGE COUNCIL","GENERAL DELIVERY","","","KARLUK","AK","996089999","111","111","$6,600.00 ","$59.46 ","$6,798.00 ","$61.24 "
"62","Alaska","KASIGLUK","MAIN OFFICE SITE","24476002","MISVIGMINT AND NAYAGAAM ST","KASIGLUK","AK","99609-9998","","USPS","9/1/2015","8/31/2020","Q","Z","None Specified","","1","5","KASIGLUK VILLAGE COUNCIL","PO BOX 19","","","KASIGLUK","AK","996090019","0","16,500","$0.00 ","$0.00 ","$1.00 ","$0.00 "
"63","Alaska","KIANA","MAIN OFFICE SITE","24602002","TAYLOR RD & KOZAK ST","KIANA","AK","99749-9998","","USPS","10/1/2014","9/30/2019","Q","Z","None Specified","","1","5","CITY OF KIANA","GENERAL DELIVERY","","","KIANA","AK","997499998","0","5,720","$2,400.00 ","$0.42 ","$2,400.00 ","$0.42 "
"64","Alaska","KING COVE","MAIN OFFICE","24680006","38 WINDY WALKWAY","KING COVE","AK","99612-9800","Jul-99","Landlord","7/1/1999","6/30/2019","P","P","Reimbursable","","2","10","KING COVE CORP","P O BOX 38","","","KING COVE","AK","996120038","2,582","25,000","$97,944.00 ","$37.93 ","$120,684.00 ","$46.74 "
"65","Alaska","KING SALMON","MAIN OFFICE","24719002","13 ALASKA HWY","KING SALMON","AK","99613-9800","Sep-91","USPS (Not Roof)","10/1/2011","9/30/2016","A","A","Reimbursable","N","","","KOPCZYNSKI FAMILY LLC","720 S MONTAVILLA DR","","","SPOKANE","WA","992241956","4,368","4,368","$120,000.00 ","$27.47 ","$124,200.00 ","$28.43 "
"66","Alaska","KIPNUK","MAIN OFFICE SITE","24748002","125 FEET SW OF ARMORY","KIPNUK","AK","99614-9998","","USPS","10/1/1986","9/30/2016","Q","Z","None Specified","N","","","KUGKAKTLIK LIMITED","GENERAL DELIVERY","","","KIPNUK","AK","996149999","0","10,000","$1.00 ","$0.00 ","$1.00 ","$0.00 "
"67","Alaska","KIVALINA","MAIN OFFICE SITE","24758003","LOT 6, BLK 8","KIVALINA","AK","99750-9998","","USPS","8/1/2013","7/31/2018","Q","Z","None Specified","","1","5","CITY OF KIVALINA","GENERAL DELIVERY","","","KIVALINA","AK","997509998","0","2,400","$1,200.00 ","$0.50 ","$1,200.00 ","$0.50 "
"68","Alaska","KLAWOCK","MAIN OFFICE","24797002","6488 KLAWOCK HOLLIS HWY","KLAWOCK","AK","99925-9800","Mar-96","USPS (Not Roof)","3/1/2016","2/28/2021","A","A","Percentage","0","1","5","KLAWOCK HEENYA CORP","PO BOX 129","","","KLAWOCK","AK","999250129","2,028","132,846","$46,022.00 ","$22.69 ","$48,370.00 ","$23.85 "
"69","Alaska","KOBUK","MAIN OFFICE","24875001","9998 AIRPORT RD","KOBUK","AK","99751-9800","May-85","Landlord","5/1/2016","4/30/2021","P","P","None Specified","N","","","CITY OF KOBUK","P O BOX 20","","","KOBUK","AK","997510020","360","360","$7,800.00 ","$21.67 ","$0.00 ","$0.00 "
"70","Alaska","KOTLIK","MAIN OFFICE","24989003","500 USPS BOARDWALK","KOTLIK","AK","99620-9800","1-Jan","USPS (Not Roof)","1/25/2001","1/24/2021","A","A","Reimbursable","","2","10","TUNISTA PROPERTIES INC","5015 BUSINESS PARK BLVD","","","ANCHORAGE","AK","99503-714","2,075","21,831","$100,000.00 ","$48.19 ","$100,000.00 ","$48.19 "
"71","Alaska","KOTZEBUE","MAIN OFFICE","24992001","333 SHORE AVE","KOTZEBUE","AK","99752-9800","Apr-90","Landlord","9/1/2011","8/31/2017","P","P","None Specified","","1","6","KIKIKTAGRUK INUPIAT","CORPORATION","PO BOX 1050","","KOTZEBUE","AK","997521050","4,479","5,754","$132,475.00 ","$29.58 ","$163,908.00 ","$36.59 "
"72","Alaska","KOYUK","MAIN OFFICE","25031003","200 BIRCH ST","KOYUK","AK","99753-9800","Oct-98","Landlord","10/6/2013","10/5/2018","A","A","None Specified","N","2","10","NATIVE VILLAGE OF KOYUK IRA COUNCIL","P O BOX 30","","","KOYUK","AK","997530030","550","653","$9,528.00 ","$17.32 ","$10,482.00 ","$19.06 "
"73","Alaska","KOYUKUK","MAIN OFFICE SITE","25070004","LOT 1, BLK 5, USS 4488","KOYUKUK","AK","99754-9998","","Unknown","6/1/2016","5/31/2021","Q","Z","None Specified","","1","5","CITY OF KOYUKUK","P O BOX 49","","","KOYUKUK","AK","997540049","0","5,936","$800.00 ","$0.13 ","$920.00 ","$0.15 "
"74","Alaska","KWETHLUK","MAIN OFFICE SITE","25148003","500 AIRPORT RD","KWETHLUK","AK","99621-9998","","USPS","9/27/2000","9/26/2020","Q","Z","Reimbursable","N","2","10","ORGANIZED VILLAGE OF KWETHLUK","KWETHLUK IRA COUNCIL","PO BOX 129","","KWETHLUK","AK","996210129","0","16,250","$3,000.00 ","$0.18 ","$4,056.00 ","$0.25 "
"75","Alaska","KWIGILLINGOK","MAIN POST OFFICE SITE","25187005","550 MAIN ST","KWIGILLINGOK","AK","99622-9998","8-Apr","USPS","4/1/2008","3/31/2018","Q","Z","Reimbursable","","4","20","NATIVE VILLAGE OF KWIGILLINGOK","KWIGILLINGOK IRA COUNCIL","PO BOX 90","","KWIGILLINGOK","AK","996220090","0","10,000","$15,000.00 ","$1.50 ","$16,500.00 ","$1.65 "
"76","Alaska","LAKE MINCHUMINA","MAIN OFFICE","25265002","123 AIRPORT WAY","LAKE MINCHUMINA","AK","99757-9800","","USPS (Not Roof)","10/13/2008","10/12/2018","P","P","None Specified","","","","IDITAROD AREA SCHOOL DIST","PO BOX 90","123 MAIN ST","","MCGRATH","AK","996270090","498","498","$6,000.00 ","$12.05 ","$0.00 ","$0.00 "
"77","Alaska","LARSEN BAY","MAIN OFFICE SITE","25304005","","LARSEN BAY","AK","99624-9998","","USPS","5/1/2004","4/30/2024","Q","Z","None Specified","","2","10","CITY OF LARSEN BAY","PO BOX 8","","","LARSEN BAY","AK","996240008","0","46,000","$4,800.00 ","$0.10 ","$7,200.00 ","$0.16 "
