"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"12","Tennessee","470816-G01","470816","BLOOMINGTON SPRINGS","MODULAR MAIN OFFICE","1685 GAINESBORO HWY","PUTNAM","BLOOMINGTON SPRINGS","TN","38545-9998","Active","Owned","1355211","X24935","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","7/1/1996","900","0",""
"13","Tennessee","470840-G01","470840","BLUFF CITY","MAIN OFFICE","4326 BLUFF CITY HWY","SULLIVAN","BLUFF CITY","TN","37618-9998","Active","Owned","1355279","X24937","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","9/1/1988","8,320","59,888"," 1/7"
"14","Tennessee","470888-G01","470888","BOLIVAR","MAIN OFFICE","118 E MARKET ST","HARDEMAN","BOLIVAR","TN","38008-2366","Active","Owned","1355364","X24939","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1940","7,296","18,700"," 2/5"
"15","Tennessee","470996-G01","470996","BRADFORD","MAIN OFFICE","134 E MAIN ST","GIBSON","BRADFORD","TN","38316-9998","Active","Owned","1355613","X24943","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","7/1/1965","2,024","13,002"," 1/6"
"16","Tennessee","471020-G01","471020","BRENTWOOD","MAIN OFFICE","8011 BROOKS CHAPEL RD","WILLIAMSON","BRENTWOOD","TN","37027-9998","Active","Owned","1355765","X24950","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1984","13,157","75,838"," 1/6"
"17","Appalachian","511116-G02","471117","BRISTOL","MAIN OFFICE","111 6TH ST","SULLIVAN","BRISTOL","TN","24203-9998","Active","Owned","1355891","X26196","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1981","44,471","222,450"," 1/5"
"18","Tennessee","471104-G02","471104","BROWNSVILLE","MAIN OFFICE","201 ANDERSON AVE","HAYWOOD","BROWNSVILLE","TN","38012-3257","Active","Owned","1356103","X24955","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","1/1/1979","8,250","55,880"," 1/7"
"19","Tennessee","471128-G01","471128","BRUNSWICK","MODULAR MAIN OFFICE","8756 CHAFFEE RD","SHELBY","BRUNSWICK","TN","38014-8001","Active","Owned","1356146","X24959","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","12/1/1995","672","0",""
"20","Tennessee","471212-G01","471212","BUMPUS MILLS","MAIN OFFICE (MODULAR)","3035 HIGHWAY 120","HENRY","BUMPUS MILLS","TN","37028-9998","Active","Owned","1356320","X24969","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","Land Data on separate record","USPS","No","2/1/1994","592","0",""
"21","Tennessee","471332-G01","471332","CAMDEN","MAIN OFFICE","81 N FORREST AVE","BENTON","CAMDEN","TN","38320-9998","Active","Owned","1356729","X24979","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","8,495","17,969"," 1/2"
"22","Tennessee","471416-G03","471416","CASTALIAN SPRINGS","EMERGENCY MPO TRAILER","3070 HARTSVILLE PIKE","SUMNER","CASTALIAN SPRINGS","TN","37031-9998","Active","Owned","1357242","X24985","Post Office","Main Post Office","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","4/1/2008","900","0",""
"23","Tennessee","471500-G01","471500","CHAPMANSBORO","MAIN OFFICE","2900 HIGHWAY 12 N","CHEATHAM","CHAPMANSBORO","TN","37035-9998","Active","Owned","1357650","X24996","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","5/1/1969","864","13,665"," 0/1"
"24","Tennessee","471536-G01","471536","CHARLOTTE","MAIN OFFICE","7 COURT SQ","DICKSON","CHARLOTTE","TN","37036-9998","Active","Owned","1357699","X24999","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1965","2,185","11,122"," 1/5"
"25","Tennessee","471560-G08","471564","CHATTANOOGA","EAST RIDGE BRANCH","1510 MAXWELL RD","HAMILTON","CHATTANOOGA","TN","37412-9998","Active","Owned","1437199","X25150","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1988","12,627","125,125"," 1/9"
"26","Tennessee","471562-G03","471562","CHATTANOOGA","P&D CENTER","6050 SHALLOWFORD RD","HAMILTON","CHATTANOOGA","TN","37421-9713","Active","Owned","1437193","X25003","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1979","189,473","775,804"," 1/4"
"27","Tennessee","471562-G03","471562","CHATTANOOGA","P&D CENTER","6050 SHALLOWFORD RD","HAMILTON","CHATTANOOGA","TN","37421-9713","Active","Owned","1441267","X25002","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1979","189,473","775,804"," 1/4"
"28","Tennessee","471562-G03","471562","CHATTANOOGA","P&D CENTER","6050 SHALLOWFORD RD","HAMILTON","CHATTANOOGA","TN","37421-9713","Active","Owned","1444183","8493","Post Office","Finance Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1979","189,473","775,804"," 1/4"
"29","Tennessee","471560-G04","471566","CHATTANOOGA","RED BANK BRANCH","3317 DAYTON BLVD","HAMILTON","CHATTANOOGA","TN","37415-9998","Active","Owned","1437233","X25687","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1978","6,411","63,777"," 1/9"
"30","Tennessee","471560-G05","471567","CHATTANOOGA","SOUTH STATION","1101 W 40TH ST","HAMILTON","CHATTANOOGA","TN","37409-9998","Active","Owned","1382290","X25782","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","4/1/1980","5,099","52,759"," 0/1"
"31","Tennessee","471692-G01","471692","CLARKSVILLE","MAIN OFFICE","2031 WILMA RUDOLPH BLVD","MONTGOMERY","CLARKSVILLE","TN","37040-6621","Active","Owned","1358212","X25017","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1997","35,391","265,214"," 1/8"
"32","Tennessee","471692-G02","471694","CLARKSVILLE","RINGGOLD MILLS STATION","2011 FORT CAMPBELL BLVD","MONTGOMERY","CLARKSVILLE","TN","37042-9998","Active","Owned","1379364","X25580","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1997","25,746","320,602"," 0/1"
"33","Tennessee","471704-G02","471704","CLEVELAND","MAIN OFFICE","1981 KEITH ST NW","BRADLEY","CLEVELAND","TN","37311-9998","Active","Owned","1358337","X25020","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1981","18,405","152,460"," 1/8"
"34","Tennessee","471752-G03","471752","CLINTON","MAIN OFFICE","1121 N CHARLES G SEIVERS BLVD","ANDERSON","CLINTON","TN","37716-9998","Active","Owned","1358419","X25025","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1988","12,600","149,625"," 0/1"
"35","Tennessee","471836-G01","471836","COLLIERVILLE","MAIN OFFICE","131 S CENTER ST","SHELBY","COLLIERVILLE","TN","38017-9998","Active","Owned","1358684","X25036","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1988","16,712","195,750"," 0/1"
"36","Tennessee","471860-G03","471860","COLUMBIA","MAIN OFFICE","417 W 7TH ST","MAURY","COLUMBIA","TN","38401-9929","Active","Owned","1358790","X25043","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1980","15,394","101,640"," 1/7"
"37","Tennessee","471860-G03","471860","COLUMBIA","MAIN OFFICE","417 W 7TH ST","MAURY","COLUMBIA","TN","38401-9929","Active","Owned","1473681","17702","Post Office","Service Hub Facility (SHF)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1980","15,394","101,640"," 1/7"
"38","Tennessee","471920-G02","471920","COOKEVILLE","MAIN OFFICE","900 S WILLOW AVE","PUTNAM","COOKEVILLE","TN","38501-4149","Active","Owned","1359152","X25050","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1977","24,610","171,477"," 1/7"
"39","Tennessee","471920-G02","471920","COOKEVILLE","MAIN OFFICE","900 S WILLOW AVE","PUTNAM","COOKEVILLE","TN","38501-4149","Active","Owned","1473682","17703","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1977","24,610","171,477"," 1/7"
"40","Tennessee","471944-G01","471944","CORDOVA","MAIN OFFICE","8255 MACON RD","SHELBY","CORDOVA","TN","38018-9998","Active","Owned","1359247","X25055","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1988","20,572","225,641"," 0/1"
"41","Tennessee","472028-G01","472028","COVINGTON","MAIN OFFICE","220 S MAIN ST","TIPTON","COVINGTON","TN","38019-9998","Active","Owned","1359467","X25066","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1916","8,904","25,000"," 3/8"
"42","Tennessee","472124-G02","472124","CROSSVILLE","MAIN OFFICE","240 OLD JAMESTOWN HWY","CUMBERLAND","CROSSVILLE","TN","38555-9998","Active","Owned","1359911","X25079","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1989","14,383","208,814"," 0/1"
"43","Tennessee","472232-G01","472232","DANDRIDGE","MAIN OFFICE","1130 ACADEMY CIR","JEFFERSON","DANDRIDGE","TN","37725-9998","Active","Owned","1360253","X25092","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1989","11,111","111,030"," 1/9"
"44","Tennessee","472328-G01","472328","DECHERD","MAIN OFFICE","305 E MAIN ST","FRANKLIN","DECHERD","TN","37324-9998","Active","Owned","1360487","X25099","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1940","5,936","24,000"," 1/4"
"45","Tennessee","472388-G01","472388","DENMARK","MODULAR MPO","2799 DENMARK JACKSON RD","MADISON","DENMARK","TN","38391-9998","Active","Owned","1360670","X25106","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","8/1/1997","992","0",""
"46","Tennessee","472448-G02","472448","DICKSON","MAIN OFFICE","206 SKYLINE CIR","DICKSON","DICKSON","TN","37055-9998","Active","Owned","1360846","X25110","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1991","24,100","244,635"," 0/1"
"47","Tennessee","472556-G01","472556","DRESDEN","MAIN OFFICE","122 W MAPLE ST STE A","WEAKLEY","DRESDEN","TN","38225-1182","Active","Owned","1361300","X25123","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1937","5,663","18,600"," 2/7"
"48","Tennessee","472664-G01","472664","EADS","TRAILER","2824 JEFFERSON ROAD","SHELBY","EADS","TN","38020-9998","Active","Owned","","","","","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","","840","0",""
"49","Tennessee","472760-G02","472760","EIDSON","MAIN OFFICE MODULAR BLDG","3867 HIGHWAY 70 N","HAWKINS","EIDSON","TN","37731-9998","Active","Owned","1362159","X25155","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","10/1/1996","930","0",""
"50","Tennessee","472796-G02","472796","ELIZABETHTON","MAIN OFFICE","901 W ELK AVE","CARTER","ELIZABETHTON","TN","37643-9998","Active","Owned","1362286","X25158","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1988","21,432","204,845"," 1/9"
"51","Tennessee","473072-G01","473072","FARNER","MAIN OFFICE (MODULAR)","110 UNDERWOOD DR","POLK","FARNER","TN","37333-9998","Active","Owned","1363191","X25187","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1997","992","0",""
"52","Tennessee","473108-G01","473108","FAYETTEVILLE","MAIN OFFICE","226 COLLEGE ST E","LINCOLN","FAYETTEVILLE","TN","37334-9998","Active","Owned","1363239","X25190","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1915","15,904","25,097"," 5/8"
"53","Tennessee","473132-G01","473132","FINLEY","MAIN OFFICE MODULAR BLDG","5520 HIGHWAY 104 W","DYER","FINLEY","TN","38030-4037","Active","Owned","1363397","X25197","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","11/1/2000","992","0",""
"54","Tennessee","473324-G02","473324","FRANKLIN","MAIN OFFICE","810 OAK MEADOW DR","WILLIAMSON","FRANKLIN","TN","37064-9998","Active","Owned","1363991","X25219","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1990","28,069","378,955"," 0/1"
"55","Tennessee","473432-G02","473432","GALLATIN","MAIN OFFICE","380 MAPLE ST","SUMNER","GALLATIN","TN","37066-9998","Active","Owned","1364351","X25228","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1985","16,100","110,773"," 1/7"
"56","Tennessee","473495-G01","473495","GERMANTOWN","MAIN POST OFFICE","7776 FARMINGTON BLVD","SHELBY","GERMANTOWN","TN","38138-2961","Active","Owned","1364698","X29760","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1978","13,818","127,075"," 1/9"
"57","Tennessee","473540-G01","473540","GLEASON","MAIN OFFICE","100 N CEDAR ST","WEAKLEY","GLEASON","TN","38229-9998","Active","Owned","1364865","X25244","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1940","6,500","21,300"," 2/7"
"58","Tennessee","473588-G01","473588","GOODLETTSVILLE","MAIN OFFICE","301 NORTHCREEK BLVD","DAVIDSON","GOODLETTSVILLE","TN","37072-9998","Active","Owned","1365137","X25250","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1993","26,780","300,000"," 0/1"
"59","Tennessee","473600-G01","473600","GOODSPRING","MODULAR MPO","184 OAK GROVE RD","GILES","GOODSPRING","TN","38460-9998","Active","Owned","1365147","X25253","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1997","992","0",""
"60","Tennessee","473684-G02","473684","GREENBRIER","MAIN OFFICE","2278 HIGHWAY 41 S","ROBERTSON","GREENBRIER","TN","37073-9998","Active","Owned","1365569","X25269","Post Office","Remotely Managed Post Office (RMPO)","Lease Purchase","Lease Purchase","USPS","No","11/1/1998","6,493","77,904"," 0/1"
"61","Tennessee","473708-G02","473708","GREENEVILLE","MAIN OFFICE","220 W SUMMER ST","GREENE","GREENEVILLE","TN","37743-9998","Active","Owned","1365583","X25270","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1983","13,820","76,230"," 1/6"
"62","Tennessee","473720-G01","473720","GREENFIELD","MAIN OFFICE","301 BROAD ST","WEAKLEY","GREENFIELD","TN","38230-9998","Active","Owned","1365596","X25271","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","6/1/1962","2,920","19,000"," 1/7"
"63","Tennessee","473852-G02","473852","HARRIMAN","MAIN OFFICE","1122 S ROANE ST","ROANE","HARRIMAN","TN","37748-9998","Active","Owned","1366292","X25286","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","9/1/1980","7,505","72,745"," 1/9"
"64","Tennessee","473972-G01","473972","HENDERSONVILLE","MAIN OFFICE","105 IMPERIAL BLVD","SUMNER","HENDERSONVILLE","TN","37075-9998","Active","Owned","1366724","X25296","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1979","13,322","86,569"," 1/7"
"65","Tennessee","474032-G01","474032","HERMITAGE","MAIN OFFICE","3908 LEBANON PIKE","DAVIDSON","HERMITAGE","TN","37076-9998","Active","Owned","1366797","X25302","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1987","26,464","68,885"," 3/8"
"66","Tennessee","474140-G01","474140","HIXSON","MAIN OFFICE","302 NORTHGATE MALL DR","HAMILTON","HIXSON","TN","37343-9998","Active","Owned","1367112","X25319","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","4/1/1978","9,472","64,635"," 1/7"
"67","Tennessee","474212-G01","474212","HORNSBY","MAIN OFFICE","23225 US HIGHWAY 64","HARDEMAN","HORNSBY","TN","38044-9998","Active","Owned","1367422","X25329","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","2/1/1969","1,056","3,600"," 2/7"
"68","Tennessee","474236-G01","474236","HUMBOLDT","MAIN OFFICE","1420 OSBORNE ST","GIBSON","HUMBOLDT","TN","38343-9998","Active","Owned","1367622","X25331","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1917","11,885","32,985"," 3/8"
"69","Tennessee","474272-G01","474272","HUNTSVILLE","MAIN OFFICE","215 HUNTSVILLE DR","SCOTT","HUNTSVILLE","TN","37756-9998","Active","Owned","1367689","X25336","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1971","1,842","27,255"," 0/1"
"70","Tennessee","474404-G03","474404","JACKSON","GMF","200 DR MARTIN LUTHER KING JR DR","MADISON","JACKSON","TN","38301-9997","Active","Owned","1368187","X25353","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1986","49,692","212,690"," 2/9"
"71","Tennessee","474404-G03","474404","JACKSON","GMF","200 DR MARTIN LUTHER KING JR DR","MADISON","JACKSON","TN","38301-9997","Active","Owned","1441270","X25352","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1986","49,692","212,690"," 2/9"
"72","Tennessee","474404-G03","474404","JACKSON","GMF","200 DR MARTIN LUTHER KING JR DR","MADISON","JACKSON","TN","38301-9997","Active","Owned","1459334","15738","Other Customer Service","Computerized Forwarding System (CFS)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1986","49,692","212,690"," 2/9"
"73","Tennessee","474404-G03","474404","JACKSON","GMF","200 DR MARTIN LUTHER KING JR DR","MADISON","JACKSON","TN","38301-9997","Active","Owned","1473626","17647","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1986","49,692","212,690"," 2/9"
"74","Tennessee","474404-G07","474406","JACKSON","NORTHSIDE STATION","161 W UNIVERSITY PKWY","MADISON","JACKSON","TN","38305-9998","Active","Owned","1375558","X29940","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1997","25,790","326,667"," 0/1"
"75","Tennessee","474440-G01","474440","JEFFERSON CITY","MAIN OFFICE","101 E OLD ANDREW JOHNSON HWY","JEFFERSON","JEFFERSON CITY","TN","37760-9998","Active","Owned","1368336","X25360","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","4/1/1940","7,003","16,590"," 3/7"
"76","Tennessee","474452-G01","474452","JELLICO","MAIN OFFICE","368 N MAIN ST","CAMPBELL","JELLICO","TN","37762-9998","Active","Owned","1368369","X25361","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1916","9,920","20,348"," 1/2"
"77","Tennessee","474476-G02","474478","JOHNSON CITY","CARROLL REESE STA","1100 N STATE OF FRANKLIN RD","WASHINGTON","JOHNSON CITY","TN","37604-9998","Active","Owned","1357113","X24981","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1998","25,654","348,480"," 0/1"
"78","Tennessee","474476-G04","474477","JOHNSON CITY","GRAY BRANCH","220 OLD GRAY STATION RD","WASHINGTON","JOHNSON CITY","TN","37615-9998","Active","Owned","1437207","X25263","Post Office","Finance Branch","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/1979","4,440","34,769"," 1/8"
"79","Tennessee","474476-G01","474476","JOHNSON CITY","VMF","1414 E MAIN ST","WASHINGTON","JOHNSON CITY","TN","37601-4969","Active","Owned","1433437","3360","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1980","9,332","66,905"," 1/7"
"80","Tennessee","474596-G03","474598","KINGSPORT","COLONIAL HEIGHTS BR","4313 FORT HENRY DR","SULLIVAN","KINGSPORT","TN","37663-9998","Active","Owned","1437194","X25041","Post Office","Finance Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","4/1/1979","7,212","71,720"," 1/9"
"81","Tennessee","474596-G02","474597","KINGSPORT","MAIN OFFICE","320 W CENTER ST","SULLIVAN","KINGSPORT","TN","37660-9998","Active","Owned","1442248","4043","Post Office","Finance Station","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","1/1/1959","65,254","70,150"," 8/9"
"82","Tennessee","474608-G03","474608","KINGSTON","MPO","424 N KENTUCKY ST","ROANE","KINGSTON","TN","37763-9998","Active","Owned","1369121","X25380","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","","5,350","36,327"," 1/7"
"83","Tennessee","474632-G08","474639","KNOXVILLE","BURLINGTON STATION","300 MACEDONIA LN","KNOX","KNOXVILLE","TN","37914-9998","Active","Owned","1356404","X24971","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1985","11,432","117,791"," 0/1"
"84","Tennessee","474632-G14","474628","KNOXVILLE","CEDAR BLUFF ANNEX","9039 CROSS PARK DR","KNOX","KNOXVILLE","TN","37923-9998","Active","Owned","1357352","X25859","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1995","26,446","261,382"," 1/9"
"85","Tennessee","474632-G06","474635","KNOXVILLE","CONCORD CARRIER ANNEX","124 HUXLEY RD","KNOX","KNOXVILLE","TN","37922-9998","Active","Owned","1437195","X25046","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","7/1/1980","9,452","85,309"," 1/9"
"86","Tennessee","474632-G07","474629","KNOXVILLE","FOUNTAIN CITY STATION","131 LYNNWOOD DR","KNOX","KNOXVILLE","TN","37918-9998","Active","Owned","1363899","X25216","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/1980","9,382","67,894"," 1/7"
