"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"12","Northland","260850-G01","260850","BIG FALLS","MAIN OFFICE","305 2ND ST NW","KOOCHICHING","BIG FALLS","MN","56627-9725","Active","Owned","1354908","Y24832","Post Office","Part Time Post Office (PTPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","9/1/1966","1,095","18,500"," 0/1"
"13","Northland","261100-G02","261100","BRAINERD","MAIN OFFICE","422 LAUREL ST","CROW WING","BRAINERD","MN","56401-3104","Active","Owned","1355661","Y24882","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1961","19,100","39,554"," 1/2"
"14","Northland","261100-G02","261100","BRAINERD","MAIN OFFICE","422 LAUREL ST","CROW WING","BRAINERD","MN","56401-3104","Active","Owned","1473655","17676","Post Office","Service Hub Facility (SHF)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1961","19,100","39,554"," 1/2"
"15","Northland","261100-G04","261100","BRAINERD","VEHICLE STORAGE","322 SOUTH 5TH ST","CROW WING","BRAINERD","MN","56401-9998","Active","Owned","","","","","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/1/1984","0","7,950",""
"16","Dakotas","261120-G01","261120","BRECKENRIDGE","MAIN OFFICE","224 5TH ST N","WILKIN","BRECKENRIDGE","MN","56520-9998","Active","Owned","1355736","Y24886","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","8,618","23,541"," 3/8"
"17","Northland","261250-G01","261250","BROWNS VALLEY","MAIN OFFICE","314 W BROADWAY","TRAVERSE","BROWNS VALLEY","MN","56219-5000","Active","Owned","1356083","Y24917","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1961","1,799","4,021"," 4/9"
"18","Northland","261310-G01","261310","BUFFALO","MAIN OFFICE","209 CENTRAL AVE","WRIGHT","BUFFALO","MN","55313-1626","Active","Owned","1356274","Y24929","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1965","3,623","12,857"," 2/7"
"19","Northland","261320-G03","261320","BUFFALO LAKE","MAIN OFFICE","146 N MAIN ST","RENVILLE","BUFFALO LAKE","MN","55314-9998","Active","Owned","","","","","USPS Building, Const. by USPS","Land Data on separate record","USPS","No","4/10/2010","930","0",""
"20","Northland","261410-G01","261410","CALEDONIA","MAIN 0FFICE","125 E GROVE ST","HOUSTON","CALEDONIA","MN","55921-1305","Active","Owned","1356610","Y24950","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1933","5,366","18,000"," 2/7"
"21","Northland","261450-G01","261450","CAMBRIDGE","MAIN OFFICE","209 MAIN ST S","ISANTI","CAMBRIDGE","MN","55008-1526","Active","Owned","1356716","Y24954","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1939","7,204","12,800"," 5/9"
"22","Northland","261620-G01","261620","CHAMPLIN","MAIN OFFICE","12299 CHAMPLIN DR","HENNEPIN","CHAMPLIN","MN","55316-1930","Active","Owned","1357612","Y24988","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1989","10,807","155,509"," 0/1"
"23","Northland","261640-G01","261641","CHANHASSEN","CARRIER ANNEX","1775 LAKE DR W","CARVER","CHANHASSEN","MN","55317-8584","Active","Owned","1357629","Y27849","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1998","20,382","239,106"," 0/1"
"24","Northland","261690-G01","261690","CHISHOLM","MAIN OFFICE","14 3RD AVE NW","ST. LOUIS","CHISHOLM","MN","55719-1639","Active","Owned","1357979","Y25005","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1940","6,970","22,980"," 2/7"
"25","Northland","261710-G01","261710","CIRCLE PINES","MAIN OFFICE","300 CIVIC HEIGHTS DR","ANOKA","CIRCLE PINES","MN","55014-1793","Active","Owned","1358071","Y25007","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1989","10,611","82,945"," 1/8"
"26","Northland","261870-G01","261870","CLOQUET","MAIN OFFICE","316 CLOQUET AVE","CARLTON","CLOQUET","MN","55720-1743","Active","Owned","1358441","Y25031","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1967","11,820","16,664"," 5/7"
"27","Northland","262060-G03","262061","COTTAGE GROVE","CARRIER ANNEX","7523 95TH ST S","WASHINGTON","COTTAGE GROVE","MN","55016-3944","Active","Owned","1359366","Y25078","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/2001","14,321","166,600"," 0/1"
"28","Dakotas","262130-G01","262130","CROOKSTON","MAIN OFFICE","202 S BROADWAY","POLK","CROOKSTON","MN","56716-9998","Active","Owned","1359872","Y25090","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1910","15,520","16,800"," 8/9"
"29","Dakotas","262130-G01","262130","CROOKSTON","MAIN OFFICE","202 S BROADWAY","POLK","CROOKSTON","MN","56716-9998","Active","Owned","1362796","Y25233","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1910","15,520","16,800"," 8/9"
"30","Northland","262220-G01","262220","DAKOTA","MAIN OFFICE","745 FRONTAGE RD","WINONA","DAKOTA","MN","55925-7155","Active","Owned","1360172","Y25103","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","3/1/1999","675","0",""
"31","Northland","262300-G01","262300","DASSEL","MAIN OFFICE","501 2ND ST N","MEEKER","DASSEL","MN","55325-1076","Active","Owned","1360322","Y25114","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1962","2,919","8,360"," 1/3"
"32","Dakotas","262440-G01","262440","DETROIT LAKES","MAIN OFFICE","250 STATE ST W","BECKER","DETROIT LAKES","MN","56501-9997","Active","Owned","1360763","Y25140","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","7/1/1967","12,590","43,377"," 2/7"
"33","Dakotas","262440-G01","262440","DETROIT LAKES","MAIN OFFICE","250 STATE ST W","BECKER","DETROIT LAKES","MN","56501-9997","Active","Owned","1473656","17677","Post Office","Service Hub Facility (SHF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","7/1/1967","12,590","43,377"," 2/7"
"34","Northland","262595-G05","262595","DULUTH","MAIN OFFICE/VMF","2800 W MICHIGAN ST","ST. LOUIS","DULUTH","MN","55806-9998","Active","Owned","1361414","Y25162","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","3/1/1970","133,566","400,292"," 1/3"
"35","Northland","262595-G05","262595","DULUTH","MAIN OFFICE/VMF","2800 W MICHIGAN ST","ST. LOUIS","DULUTH","MN","55806-9998","Active","Owned","1439213","Y27458","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","3/1/1970","133,566","400,292"," 1/3"
"36","Northland","262595-G05","262595","DULUTH","MAIN OFFICE/VMF","2800 W MICHIGAN ST","ST. LOUIS","DULUTH","MN","55806-9998","Active","Owned","1441387","Y25161","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","3/1/1970","133,566","400,292"," 1/3"
"37","Northland","262595-G05","262595","DULUTH","MAIN OFFICE/VMF","2800 W MICHIGAN ST","ST. LOUIS","DULUTH","MN","55806-9998","Active","Owned","1472089","17363","Post Office","Service Hub Facility (SHF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","3/1/1970","133,566","400,292"," 1/3"
"38","Northland","262590-G05","262596","DULUTH","MOUNT ROYAL STATION","200 MOUNT ROYAL SHOPPING CIR","ST. LOUIS","DULUTH","MN","55803-2633","Active","Owned","1374065","Y25898","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","1/1/1997","4,006","50,980"," 0/1"
"39","Northland","266369-G06","266369","EAGAN","IT/ASC","2825 LONE OAK PKWY","DAKOTA","EAGAN","MN","55121-9410","Active","Owned","1433316","3008","Administrative Office","Integrated Business Solutions Service Center (IBSSC)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1998","275,540","1,209,142"," 2/9"
"40","Northland","266369-G06","266369","EAGAN","IT/ASC","2825 LONE OAK PKWY","DAKOTA","EAGAN","MN","55121-9410","Active","Owned","1444143","8444","Administrative Office","Information Technology Service Center (ITSC)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1998","275,540","1,209,142"," 2/9"
"41","Northland","266369-G06","266369","EAGAN","IT/ASC","2825 LONE OAK PKWY","DAKOTA","EAGAN","MN","55121-9410","Active","Owned","1448909","11443","Administrative Office","Office of the Inspector General Office (OIG)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1998","275,540","1,209,142"," 2/9"
"42","Dakotas","262670-G01","262670","EAST GRAND FORKS","MAIN OFFICE","306 3RD ST NW","POLK","EAST GRAND FORKS","MN","56721-9998","Active","Owned","1361730","Y25179","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","6,160","19,783"," 1/3"
"43","Northland","262710-G01","262710","ECHO","MAIN OFFICE MODULAR","281 4TH ST","YELLOW MEDICINE","ECHO","MN","56237-2501","Active","Owned","1362007","Y25186","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","6/1/2000","675","0",""
"44","Northland","262900-G01","262900","ELY","MAIN OFFICE","34 S 2ND AVE E","ST. LOUIS","ELY","MN","55731-1425","Active","Owned","1362517","Y25220","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","11,400","17,400"," 2/3"
"45","Northland","263050-G01","263050","EVELETH","MAIN OFFICE","423 JONES ST","SAINT LOUIS","EVELETH","MN","55734-1591","Active","Owned","1362858","Y25238","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","4/1/1936","5,773","11,400"," 1/2"
"46","Northland","263120-G01","263120","FARIBAULT","MAIN OFFICE","28 3RD ST NE","RICE","FARIBAULT","MN","55021-5205","Active","Owned","1363125","Y25253","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","5/1/1912","20,803","31,737"," 2/3"
"47","Dakotas","263170-G02","263170","FERGUS FALLS","MAIN OFFICE","1011 WESTERN AVE","OTTER TAIL","FERGUS FALLS","MN","56537-1076","Active","Owned","1363319","Y25263","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Land Banking","USPS","Yes","8/1/2000","13,290","168,648"," 0/1"
"48","Northland","263300-G01","263300","FORBES","MAIN OFFICE","3525 HIGHWAY 7","ST. LOUIS","FORBES","MN","55738-8008","Active","Owned","1363638","Y25295","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","2/1/1999","736","0",""
"49","Northland","263320-G01","263320","FOREST LAKE","MAIN OFFICE","78 6TH AVE SW","WASHINGTON","FOREST LAKE","MN","55025-1574","Active","Owned","1363683","Y25297","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1991","12,540","29,800"," 3/7"
"50","Northland","263430-G01","263430","FRONTENAC","MAIN OFFICE MODULAR","33923 HIGHWAY 61 BLVD","GOODHUE","FRONTENAC","MN","55026-7000","Active","Owned","1364209","Y25321","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1984","543","0",""
"51","Northland","263490-G04","263490","GARRISON","MAIN OFFICE MODULAR","9424 JEFFERSON ST","CROW WING","GARRISON","MN","56450-2023","Active","Owned","1364495","Y25331","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","3/1/2000","1,440","0",""
"52","Northland","263860-G01","263860","GRAND RAPIDS","MAIN OFFICE","505 NW 1ST AVE","ITASCA","GRAND RAPIDS","MN","55744-2667","Active","Owned","1365330","Y25374","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","12,332","28,800"," 3/7"
"53","Northland","264140-G02","264140","HANLEY FALLS","MAIN OFFICE MODULAR","123 N 3RD ST","YELLOW MEDICINE","HANLEY FALLS","MN","56245-5000","Active","Owned","1366142","Y25427","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","1/1/1998","675","0",""
"54","Northland","264230-G01","264230","HASTINGS","MAIN OFFICE","300 2ND ST E","DAKOTA","HASTINGS","MN","55033-1206","Active","Owned","1366448","Y25440","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1937","7,010","18,200"," 3/8"
"55","Northland","264410-G01","264410","HIBBING","MAIN OFFICE","1902 3RD AVE E","ST. LOUIS","HIBBING","MN","55746-1649","Active","Owned","1366861","Y25462","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1965","21,560","26,200"," 5/6"
"56","Northland","264590-G01","264591","HOPKINS","EDEN PRAIRIE BR","8725 COLUMBINE RD","HENNEPIN","EDEN PRAIRIE","MN","55344-6695","Active","Owned","1439005","Y25191","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1992","24,302","233,272"," 1/9"
"57","Northland","264590-G02","264590","HOPKINS","MAIN OFFICE","910 1ST ST S","HENNEPIN","HOPKINS","MN","55343-7502","Active","Owned","1367393","Y25494","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","10/1/1968","28,180","88,587"," 1/3"
"58","Northland","264590-G02","264590","HOPKINS","MAIN OFFICE","910 1ST ST S","HENNEPIN","HOPKINS","MN","55343-7502","Active","Owned","1439211","Y27456","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","10/1/1968","28,180","88,587"," 1/3"
"59","Northland","264620-G01","264620","HOVLAND","MAIN OFFICE","12 ARROWHEAD TRL","COOK","HOVLAND","MN","55606-5050","Active","Owned","1367492","Y25497","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","USPS Land, Prev. Leased","USPS","No","10/1/2002","736","8,536"," 0/1"
"60","Northland","264680-G01","264680","HUTCHINSON","MAIN OFFICE","245 MAIN ST S","MCLEOD","HUTCHINSON","MN","55350-2579","Active","Owned","1367732","Y25508","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1941","7,586","17,424"," 3/7"
"61","Northland","264720-G01","264720","INTERNATIONAL FALLS","MAIN OFFICE","400 4TH ST","KOOCHICHING","INTERNATIONAL FALLS","MN","56649-9904","Active","Owned","1367980","Y25525","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","9,236","17,750"," 1/2"
"62","Northland","264950-G01","264950","KASOTA","MAIN OFFICE MODULAR","140 W CHERRY ST","LE SUEUR","KASOTA","MN","56050-2052","Active","Owned","1439027","Y25565","Post Office","Remotely Managed Post Office (RMPO)","USPS Personal Property","Land Data on separate record","USPS","No","8/1/2000","679","0",""
"63","Northland","265090-G01","265090","KETTLE RIVER","MAIN OFFICE","3970 MAIN ST","CARLTON","KETTLE RIVER","MN","55757-8647","Active","Owned","1368958","Y25584","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","12/1/1997","675","0",""
"64","Northland","265180-G01","265180","KNIFE RIVER","MAIN OFFICE MODULAR","200 CENTRAL AVE","LAKE","KNIFE RIVER","MN","55609-4400","Active","Owned","1369216","Y25596","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","7/1/2000","635","0",""
"65","Northland","265230-G01","265230","LAKE CITY","MAIN OFFICE","111 S HIGH ST","WABASHA","LAKE CITY","MN","55041-1637","Active","Owned","1369547","Y25605","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1916","6,391","25,000"," 1/4"
"66","Dakotas","265320-G01","265320","LAKE PARK","MAIN OFFICE","2035 2ND ST","BECKER","LAKE PARK","MN","56554-9998","Active","Owned","1369627","Y25617","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","12/1/1956","1,234","1,899"," 2/3"
"67","Northland","265610-G01","265610","LITCHFIELD","MAIN OFFICE","35 E 2ND ST","MEEKER","LITCHFIELD","MN","55355-2101","Active","Owned","1370601","Y25685","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1935","5,248","20,826"," 1/4"
"68","Northland","265620-G01","265620","LITTLE FALLS","MAIN OFFICE","27 E BROADWAY","MORRISON","LITTLE FALLS","MN","56345-3034","Active","Owned","1370628","Y25689","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1917","9,732","24,563"," 2/5"
"69","Northland","265700-G01","265700","LONG PRAIRIE","MAIN OFFICE","350 CENTRAL AVE","TODD","LONG PRAIRIE","MN","56347-1304","Active","Owned","1370880","Y25714","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1938","7,772","21,800"," 3/8"
"70","Northland","265770-G01","265770","LUCAN","MAIN OFFICE MODULAR","108 MAIN ST","REDWOOD","LUCAN","MN","56255-5000","Active","Owned","1371114","Y25727","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","8/1/2000","675","0",""
"71","Northland","265810-G01","265810","LYND","MAIN  OFFICE MODULAR","113 W RAILROAD ST","LYON","LYND","MN","56157-9700","Active","Owned","1371234","Y25734","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1998","675","0",""
"72","Northland","266000-G04","266000","MANKATO","CSMPC","851 SUMMIT AVE","BLUE EARTH","MANKATO","MN","56001-2700","Active","Owned","1441388","Y25758","Mail Processing","Processing and Distribution Center/Facility (PDC/PDF)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","10/1/1992","54,388","348,174"," 1/6"
"73","Northland","266000-G04","266000","MANKATO","CSMPC","851 SUMMIT AVE","BLUE EARTH","MANKATO","MN","56001-2700","Active","Owned","1476915","17879","Post Office","Carrier Annex (ANX)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","10/1/1992","54,388","348,174"," 1/6"
"74","Northland","266000-G01","266000","MANKATO","MAIN OFFICE","401 S 2ND ST STE 130","BLUE EARTH","MANKATO","MN","56001-3791","Active","Owned","1371662","Y25759","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1895","57,947","86,220"," 2/3"
"75","Northland","266040-G01","266040","MAPLE PLAIN","MAIN OFFICE","5179 MAIN ST E","HENNEPIN","MAPLE PLAIN","MN","55359-9391","Active","Owned","1371747","Y25770","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1964","2,020","5,798"," 1/3"
"76","Northland","266120-G01","266120","MARSHALL","MAIN OFFICE","302 W LYON ST","LYON","MARSHALL","MN","56258-1308","Active","Owned","1371966","Y25787","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1936","7,669","28,314"," 2/7"
"77","Northland","265820-G01","265820","MC GRATH","MAIN OFFICE MODULAR","300 MAIN ST W","AITKIN","MC GRATH","MN","56350-4400","Active","Owned","1372338","Y25797","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","7/1/1984","560","0",""
"78","Dakotas","266290-G01","266290","MIDDLE RIVER","MAIN OFFICE","208 HILL AVE S","MARSHALL","MIDDLE RIVER","MN","56737-9998","Active","Owned","1372932","Y25827","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","No","11/1/1968","1,121","7,000"," 1/6"
"79","Northland","266360-G49","266360","MINNEAPOLIS","BLAINE BRANCH/TRAILER","","HENNEPIN","MINNEAPOLIS","MN","55434-9998","Active","Owned","","","","","USPS Building, Transferred","USPS Land, Not Prev. Leased","Unknown","Yes","","500","0",""
"80","Northland","266303-G01","266303","MINNEAPOLIS","BROOKLYN CENTER BR","6848 LEE AVE N","HENNEPIN","MINNEAPOLIS","MN","55429-9998","Active","Owned","1438984","Y24904","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1975","21,850","206,268"," 1/9"
"81","Northland","266304-G01","266304","MINNEAPOLIS","BROOKLYN PARK BR","5001 EDINBROOK TER","HENNEPIN","MINNEAPOLIS","MN","55443-4200","Active","Owned","1438985","Y24907","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1996","19,067","202,825"," 0/1"
"82","Northland","266335-G01","266335","MINNEAPOLIS","BURNETT BRANCH","6101 W OLD SHAKOPEE RD","HENNEPIN","MINNEAPOLIS","MN","55438-2663","Active","Owned","1386961","Y26652","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1991","22,612","261,086"," 0/1"
"83","Northland","266306-G01","266306","MINNEAPOLIS","COLUMBIA HTS BRANCH","940 44TH AVE NE","HENNEPIN","MINNEAPOLIS","MN","55421-3047","Active","Owned","1438997","Y25050","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1975","9,120","78,100"," 1/9"
"84","Northland","266308-G01","266308","MINNEAPOLIS","COON RAPIDS BR","10250 FOLEY BLVD NW","ANOKA","MINNEAPOLIS","MN","55448-5209","Active","Owned","1438998","Y25063","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1995","17,028","220,660"," 0/1"
"85","Northland","266311-G01","266311","MINNEAPOLIS","DIAMOND LAKE STATION","5500 NICOLLET AVE","HENNEPIN","MINNEAPOLIS","MN","55419-1930","Active","Owned","1360817","Y25142","Post Office","Station","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","6/1/1962","6,921","23,426"," 2/7"
"86","Northland","266313-G01","266313","MINNEAPOLIS","EASTSIDE STATION","1600 18TH AVE NE","HENNEPIN","MINNEAPOLIS","MN","55418-4714","Active","Owned","1361958","Y25184","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1981","15,150","16,820"," 8/9"
"87","Northland","266317-G01","266317","MINNEAPOLIS","FRIDLEY CARRIER ANNEX","385 NORTHCO DR","HENNEPIN","MINNEAPOLIS","MN","55432-3304","Active","Owned","1364172","1504","Post Office","Carrier Annex (ANX)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/2000","16,165","103,359"," 1/6"
"88","Northland","266318-G01","266318","MINNEAPOLIS","GOLDEN VALLEY BRANCH","7701 GOLDEN VALLEY RD","HENNEPIN","MINNEAPOLIS","MN","55427-4500","Active","Owned","1439015","Y25356","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1998","23,949","250,034"," 0/1"
